external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
6820,A. Redmayne,Andrew James Redmayne,Australia,phonetic-fallback-openai,,앤드류 제임스 레드메인,레드메인
6892,A. Stamatelopoulos,Apostolos Vasilios Stamatelopoulos,Australia,phonetic-fallback-openai,,아포스톨로스 바실리오스 스타마텔로푸로스,스타마텔로푸로스
34711,A. Taggart,Adam Jake Taggart,Australia,wikidata-ko-label,Adam Taggart,애덤 태가트,태가트
153603,A. Toure,Al Hassan Toure,Australia,phonetic-fallback-openai,,알 하산 투레,투레
26253,B. Borello,Brandon Joel Gaetano Borrello,Australia,phonetic-fallback-openai,,브랜든 조엘 가에타노 보렐로,보렐로
6918,B. Fornaroli,Bruno Fornaroli Mezza,Australia,phonetic-fallback-openai,,브루노 포르나롤리 메짜,포르나롤리
6832,C. Devlin,Cameron Peter Devlin,Australia,wikidata-ko-label,Cameron Devlin,캐머런 데블린,데블린
6888,C. Goodwin,Craig Alexander Goodwin,Australia,wikidata-ko-label,Craig Goodwin,크레이그 굿윈,굿윈
6904,C. Metcalfe,Connor Isaac Metcalfe,Australia,wikidata-ko-label,Connor Metcalfe,코너 멧캐프,멧캐프
14386,F. Karačić,Fran Karačić,Australia,wikidata-ko-label,Fran Karačić,프란 카라치치,카라치치
6937,G. Stensness,Gianni Ryan Stensness,Australia,phonetic-fallback-openai,,지아니 라이언 스텐스네스,스텐스네스
20079,H. Souttar,Harry James Souttar,Australia,wikidata-ko-label,Harry James Souttar,해리 수타,수타
6797,J. Davidson,Jason Alan Davidson,Australia,wikidata-ko-label,Jason Davidson,제이슨 데이비드슨,데이비드슨
33847,J. Geria,Jason Kato Geria,Australia,wikidata-ko-label,Jason Kato Geria,제이슨 게리아,게리아
177649,J. Iredale,John Warwick Iredale,Australia,wikidata-ko-label,John Warwick Iredale,존 워릭 아이데일,아이데일
45180,J. Iredale,Jack Henry Stewart Iredale,Australia,phonetic-fallback-openai,,잭 헨리 스튜어트 이레델,이레델
2749,J. Irvine,Jackson Alexander Irvine,Australia,wikidata-ko-label,Jackson Alexander Irvine,잭슨 어빈,어빈
6822,J. King,Joel Bruce King,Australia,wikidata-ko-label,Joel King,조엘 킹,킹
2756,J. Maclaren,Jamie Maclaren,Australia,wikidata-ko-label,Jamie Maclaren,제이미 매클래런,매클래런
7049,J. Nisbet,Joshua Jeffery Nisbet,Australia,phonetic-fallback-openai,,조슈아 제프리 니스벳,니스벳
6984,K. Baccus,Keanu Kole Baccus,Australia,wikidata-ko-label,Keanu Kole Baccus,키아누 배커스,배커스
427056,K. Bos,Kasey Bos,Australia,phonetic-fallback-openai,,케이시 보스,보스
7038,K. Rowles,Kye Francis Rowles,Australia,wikidata-ko-label,Kye Francis Rowles,카이 롤스,롤스
153622,K. Trewin,Kai Clifton Trewin,Australia,phonetic-fallback-openai,,카이 클리프턴 트레윈,트레윈
153645,K. Yengi,Kusini Boja Yengi,Australia,wikidata-ko-label,Kusini Yengi,쿠시니 옝기,옝기
6911,L. Brattan,Nathan Luke Brattan,Australia,wikidata-ko-label,Nathan Luke Brattan,루크 브래턴,브래턴
6845,L. Thomas,Lawrence Andrew Kingsley Thomas,Australia,phonetic-fallback-openai,,로렌스 앤드루 킹슬리 토마스,토마스
296642,M. Balard,Maximilien Balard,Australia,phonetic-fallback-openai,,막심리앵 발라르,발라르
44843,M. Boyle,Martin Callie Boyle,Australia,wikidata-ko-label,Martin Boyle,마틴 보일,보일
2742,M. Degenek,Miloš Degenek,Australia,wikidata-ko-label,Miloš Degenek,밀로시 데게네크,데게네크
6993,M. Duke,Mitchell Thomas Duke,Australia,wikidata-ko-label,Mitchell Thomas Duke,미첼 듀크,듀크
2751,M. Leckie,Mathew Allan Leckie,Australia,wikidata-ko-label,Mathew Allan Leckie,매슈 레키,레키
2741,M. Ryan,Mathew David Ryan,Australia,wikidata-ko-label,Mathew Ryan,매슈 라이언,라이언
68041,M. Tilio,Marco Tilio,Australia,wikidata-ko-label,Marco Tilio,마르코 틸리오,틸리오
6908,N. Atkinson,Nathaniel Caleb Atkinson,Australia,wikidata-ko-label,Nathaniel Atkinson,너새니얼 앳킨슨,앳킨슨
262960,N. Milanovic,Nicolas Milanovic,Australia,phonetic-fallback-openai,,니콜라스 밀라노비치,밀라노비치
216812,N. Triantis,Nectarios Triantis,Australia,phonetic-fallback-openai,,넥타리오스 트리안티스,트리안티스
312459,N. Velupillay,Nishan Velupillay,Australia,phonetic-fallback-openai,,니샨 벨루필레이,벨루필레이
6870,P. Izzo,Paul Izzo,Australia,phonetic-fallback-openai,,폴 이조,이조
269539,P. Yazbek,Patrick Yazbek,Australia,phonetic-fallback-openai,,패트릭 야즈벡,야즈벡
2744,R. Grant,Rhyan Bert Grant,Australia,wikidata-ko-label,Rhyan Bert Grant,라이언 그랜트,그랜트
6913,R. McGree,Riley Patrick McGree,Australia,wikidata-ko-label,Riley McGree,라일리 맥그리,맥그리
6885,R. Strain,Ryan Strain,Australia,phonetic-fallback-openai,,라이언 스트레인,스트레인
154737,Ryan Teague,Ryan Teague,Australia,phonetic-fallback-openai,,라이언 티그,티그
6849,T. Deng,Thomas Jok Deng,Australia,wikidata-ko-label,Thomas Deng,토머스 뎅,뎅
7327,A. Prass,Alexander Prass,Austria,wikidata-ko-label,Alexander Prass,알렉산더 프라스,프라스
715,C. Baumgartner,Christoph Baumgartner,Austria,wikidata-ko-label,Christoph Baumgartner,크리스토프 바움가르트너,바움가르트너
126640,D. Affengruber,David Affengruber,Austria,phonetic-fallback-openai,,다비드 아펜그루버,아펜그루버
25314,M. Friedl,Marco Friedl,Austria,wikidata-ko-label,Marco Friedl,마르코 프리들,프리들
25297,M. Gregoritsch,Michael Gregoritsch,Austria,wikidata-ko-label,Michael Gregoritsch,미하엘 그레고리치,그레고리치
7090,M. Svoboda,Michael Svoboda,Austria,phonetic-fallback-openai,,마이클 스보보다,스보보다
7328,N. Seiwald,Nicolas Seiwald,Austria,wikidata-ko-label,Nicolas Seiwald,니콜라스 자이발트,자이발트
25915,P. Mwene,Phillipp Mwene,Austria,phonetic-fallback-openai,,필립 무에네,무에네
7598,P. Pentz,Patrick Pentz,Austria,wikidata-ko-label,Patrick Pentz,파트리크 펜츠,펜츠
126642,P. Wimmer,Patrick Wimmer,Austria,wikidata-ko-label,Patrick Wimmer,파트리크 비머,비머
7562,R. Schmid,Romano Christian Schmid,Austria,wikidata-ko-label,Romano Schmid,로마노 슈미트,슈미트
711,S. Posch,Stefan Posch,Austria,wikidata-ko-label,Stefan Posch,슈테판 포슈,포슈
1095,X. Schlager,Xaver Schlager,Austria,wikidata-ko-label,Xaver Schlager,크사버 슐라거,슐라거
1417,A. Saelemaekers,Alexis Jesse Saelemaekers,Belgium,wikidata-ko-label,Alexis Saelemaekers,알렉시스 세일러메이커스,세일러메이커스
20,A. Witsel,Axel Laurent Angel Lambert Witsel,Belgium,wikidata-ko-label,Axel Laurent Angel Lambert Witsel,악셀 비첼,비첼
162141,K. De Winter,Koni De Winter,Belgium,wikidata-ko-label,Koni De Winter,코니 더빈터르,더빈터르
322560,L. Stassin,Lucas Frédéric Stassin,Belgium,phonetic-fallback-openai,,루카스 프레데릭 스타신,스타신
1924,M. Vandevoordt,Maarten Vandevoordt,Belgium,phonetic-fallback-openai,,마르텐 반데보르트,반데보르트
453903,Nathan De Cat,Nathan De Cat,Belgium,phonetic-fallback-openai,,나단 데 카트,데 카트
264094,B. Tahirović,Benjamin Tahirović,Bosnia & Herzegovina,phonetic-fallback-openai,,벤자민 타히로비치,타히로비치
25129,D. Burnić,Dženis Burnić,Bosnia & Herzegovina,phonetic-fallback-openai,,제니스 부르니치,부르니치
31241,D. Šarić,Dario Šarić,Bosnia & Herzegovina,phonetic-fallback-openai,,다리오 샤리치,샤리치
705,E. Bičakčić,Ermin Bičakčić,Bosnia & Herzegovina,wikidata-ko-label,Ermin Bičakčić,에르민 비착치치,비착치치
790,E. Džeko,Edin Džeko,Bosnia & Herzegovina,wikidata-ko-label,Edin Džeko,에딘 제코,제코
50067,H. Hajradinović,Haris Hajradinović,Bosnia & Herzegovina,phonetic-fallback-openai,,하리스 하이라디노비치,하이라디노비치
162222,I. Bašić,Ivan Bašić,Bosnia & Herzegovina,phonetic-fallback-openai,,이반 바시치,바시치
1324,I. Šunjić,Ivan Šunjić,Bosnia & Herzegovina,phonetic-fallback-openai,,이반 순지치,순지치
108370,M. Zlomislić,Martin Zlomislić,Bosnia & Herzegovina,phonetic-fallback-openai,,마르틴 즐로미슬리치,즐로미슬리치
1741,N. Katić,Nikola Katić,Bosnia & Herzegovina,phonetic-fallback-openai,,니콜라 카티치,카티치
76867,N. Mujakić,Nihad Mujakić,Bosnia & Herzegovina,phonetic-fallback-openai,,니하드 무야키치,무야키치
9026,N. Vasilj,Nikola Vasilj,Bosnia & Herzegovina,phonetic-fallback-openai,,니콜라 바실리,바실리
70480,O. Hadžikić,Osman Hadžikić,Bosnia & Herzegovina,phonetic-fallback-openai,,오스만 하지키치,하지키치
314377,S. Baždar,Samed Baždar,Bosnia & Herzegovina,phonetic-fallback-openai,,사메드 바즈다르,바즈다르
14301,S. Radeljić,Stjepan Radeljić,Bosnia & Herzegovina,phonetic-fallback-openai,,스티에판 라델지치,라델지치
271350,T. Muharemović,Tarik Muharemović,Bosnia & Herzegovina,wikidata-ko-label,Tarik Muharemović,타리크 무하레모비치,무하레모비치
9566,Adryelson,Adryelson Shawann Lima Silva,Brazil,phonetic-fallback-openai,,아드리엘손 샤완 리마 실바,실바
860,Alex Sandro,Alex Sandro Lobo Silva,Brazil,wikidata-ko-label,Alex Sandro,알렉스 산드루 지 올리베이라,올리베이라
378,Alex Telles,Alex Nicolao Telles,Brazil,wikidata-ko-label,Alex Nicolao Telles,알렉스 텔레스,텔레스
1771,Ayrton Lucas,Ayrton Lucas Dantas de Medeiros,Brazil,phonetic-fallback-openai,,아이르톤 루카스 단타스 데 메데이로스,데 메데이로스
10111,Bento,Bento Matheus Krepski,Brazil,wikidata-ko-label,Bento Matheus Krepski,벤투,벤투
618,Danilo,Danilo Luiz da Silva,Brazil,wikidata-ko-label,Danilo Luiz da Silva,다닐루 루이스 다 시우바,시우바
275170,Danilo,Danilo dos Santos de Oliveira,Brazil,wikidata-ko-label,Danilo dos Santos de Oliveira,다닐루,다닐루
41144,Dodô,Domilson Cordeiro dos Santos,Brazil,wikidata-ko-label,Dodô,조제 호도우푸 피리스 히베이루,히베이루
24866,Douglas Santos,Douglas dos Santos Justino de Melo,Brazil,wikidata-ko-label,Douglas dos Santos Justino de Melo,도글라스 산투스,산투스
1566,Emerson Royal,Emerson Aparecido Leite de Souza Júnior,Brazil,wikidata-ko-label,Emerson Royal,이메르송 로얄,로얄
299,Fabinho,Fábio Henrique Tavares,Brazil,wikidata-ko-label,Fábio Henrique Tavares,파비뉴,파비뉴
10089,Fabrício Bruno,Fabrício Bruno Soares de Faria,Brazil,phonetic-fallback-openai,,파브리시오 브루노 소아레스 데 파리아,소아레스
41197,Galeno,Wenderson Rodrigues do Nascimento Galeno,Brazil,wikidata-ko-label,Wenderson Rodrigues do Nascimento Galeno,갈레누,갈레누
30408,Gerson,Gerson Santos da Silva,Brazil,wikidata-ko-label,Gerson,제르송 산투스 다 시우바,시우바
2038,Guilherme Arana,Guilherme Antonio Arana Lopes,Brazil,phonetic-fallback-openai,,기울헤르메 안토니오 아라나 로페스,아라나
123759,Hugo Souza,Hugo de Souza Nogueira,Brazil,phonetic-fallback-openai,,우고 데 소우자 노게이라,소우자
30424,Ibañez,Roger Ibañez da Silva,Brazil,wikidata-ko-label,Roger Ibañez da Silva,호제르 이바녜스,이바녜스
9994,Jean Lucas,Jean Lucas de Souza Oliveira,Brazil,phonetic-fallback-openai,,장 루카스 데 소우자 올리베이라,소우자
309792,Kaiki,Kaiki Bruno da Silva,Brazil,phonetic-fallback-openai,,카이키 브루노 다 실바,다 실바
10008,Kaio Jorge,Kaio Jorge Pinto Ramos,Brazil,wikidata-ko-label,Kaio Jorge Pinto Ramos,카이우 조르즈,조르즈
41169,Léo Jardim,Leonardo César Jardim,Brazil,phonetic-fallback-openai,,레오 제르딤,제르딤
9458,Léo Ortiz,Leonardo Rech Ortiz,Brazil,wikidata-ko-label,Leonardo Rech Ortiz,레오 오르티즈,오르티즈
10124,Léo Pereira,Leonardo Pereira,Brazil,phonetic-fallback-openai,,레오 페레이라,페레이라
178,Lucas Moura,Lucas Rodrigues Moura da Silva,Brazil,wikidata-ko-label,Lucas Rodrigues Moura da Silva,루카스 모우라,모우라
265785,Luiz Henrique,Luiz Henrique André Rosa da Silva,Brazil,wikidata-ko-label,Luiz Henrique André Rosa da Silva,루이스 엔히키,엔히키
25618,Matheus Pereira,Matheus Fellipe Costa Pereira,Brazil,wikidata-ko-label,Matheus Fellipe Costa Pereira,마테우스 페레이라,페레이라
10083,Murilo,Murilo Cerqueira Paim,Brazil,wikidata-ko-label,Murilo,무릴루 엔리키 페헤이라 호샤,호샤
276,Neymar,Neymar da Silva Santos Júnior,Brazil,wikidata-ko-label,Neymar,네이마르,네이마르
10306,Nino,Marcílio Florêncio Mota Filho,Brazil,phonetic-fallback-openai,,니노,니노
313732,Pablo Maia,Pablo Gonçalves Maia Fortunato,Brazil,wikidata-ko-label,Pablo Maia,파블로 마이아,마이아
987,Paulinho,Paulo Henrique Sampaio Filho,Brazil,wikidata-ko-label,Paulinho,파울리뉴,파울리뉴
10321,Pedro,Pedro Guilherme Abreu dos Santos,Brazil,wikidata-ko-label,Pedro Guilherme Abreu dos Santos,페드루,페드루
10081,Rafael,Rafael Pires Monteiro,Brazil,wikidata-ko-label,Rafael,하파에우 페헤이라 다 시우바,시우바
9920,Raphael Veiga,Raphael Cavalcante Veiga,Brazil,phonetic-fallback-openai,,라파엘 베이가,베이가
10122,Renan Lodi,Renan Augusto Lodi dos Santos,Brazil,wikidata-ko-label,Renan Augusto Lodi dos Santos,헤낭 로지,로지
126936,Samuel Lino,Samuel Dias Lino,Brazil,wikidata-ko-label,Samuel Dias Lino,사무엘 리누,리누
8661,Vitinho,Victor Alexander da Silva,Brazil,wikidata-ko-label,Vitinho,비치뉴,비치뉴
970,Wendell,Wendell Nascimento Borges,Brazil,wikidata-ko-label,Wendell Nascimento Borges,웬데우 나시멘투 보르지스,보르지스
2410,Weverton,Weverton Pereira da Silva,Brazil,wikidata-ko-label,Weverton Pereira da Silva,웨베르통,웨베르통
25398,William,William de Asevedo Furtado,Brazil,phonetic-fallback-openai,,윌리암,윌리암
51148,D. St. Clair,Dayne Tristan St. Clair,Canada,phonetic-fallback-openai,,데이트리스턴 세인트 클레어,세인트 클레어
407583,J. Badwal,Jeevan Singh Badwal,Canada,phonetic-fallback-openai,,지반 싱 배드월,배드월
19007,J. Hoilett,David Junior Wayne Hoilett,Canada,phonetic-fallback-openai,,데이비드 주니어 웨인 호일렛,호일렛
201707,J. Marshall-Rutty,Jahkeele Stanford Jack Marshall-Rutty,Canada,phonetic-fallback-openai,,자키일 스탠포드 잭 마샬루티,마샬루티
193279,J. Nelson,Jayden Nelson,Canada,wikidata-ko-label,Jayden Nelson,제이든 넬슨,넬슨
50817,J. Osorio,Jonathan Osorio,Canada,wikidata-ko-label,Jonathan Osorio,조나단 오소리오,오소리오
50778,J. Pantemis,James Pantemis,Canada,wikidata-ko-label,James Pantemis,제임스 판테미스,판테미스
203428,J. Russell-Rowe,Jacen Rex Orlando Russell-Rowe,Canada,wikidata-ko-label,Jacen Rex Orlando Russell-Rowe,제이슨 러셀로,러셀로
78494,J. Waterman,Joel Robert Waterman,Canada,wikidata-ko-label,Joel Robert Waterman,조엘 워터먼,워터먼
50925,K. Miller,Kamal Anthony Miller,Canada,wikidata-ko-label,Kamal Anthony Miller,카말 밀러,밀러
327738,L. De Fougerolles,Luc Rollet De Fougerolles,Canada,phonetic-fallback-openai,,루크 롤레 드 푸제롤,푸제롤
351582,L. Gavran,Luka Robert Gavran,Canada,phonetic-fallback-openai,,루카 로버트 가브란,가브란
50788,M. Choinière,Mathieu Choinière,Canada,wikidata-ko-label,Mathieu Choinière,마티외 슈아니에르,슈아니에르
51274,M. Crépeau,Maxime Crépeau,Canada,wikidata-ko-label,Maxime Crépeau,막심 크레포,크레포
269936,M. de Brienne,Matteo Camillo Paul de Brienne,Canada,phonetic-fallback-openai,,마테오 카밀로 폴 드 브리엔,드 브리엔
284061,M. Flores,Marcelo Flores Dorrell,Canada,phonetic-fallback-openai,,마르셀로 플로레스 도렐,도렐
512956,Malik Henry,Malik Henry,Canada,phonetic-fallback-openai,,말릭 헨리,헨리
370936,N. Abatneh,Noah Abraham Sewonet Abatneh,Canada,phonetic-fallback-openai,,노아 아브라함 세오넷 아바트네,아바트네
294824,N. Saliba,Nathan-Dylan Saliba,Canada,phonetic-fallback-openai,,네이슨-딜란 사리바,사리바
416901,N. Sigur,Niko Kristian Sigur,Canada,phonetic-fallback-openai,,니코 크리스티안 시구르,시구르
566059,R. Elloumi,Rayan Elloumi,Canada,phonetic-fallback-openai,,라얀 엘루미,엘루미
50816,R. Laryea,Richmond Mamah Laryea,Canada,wikidata-ko-label,Richmond Laryea,리치 라레이아,라레이아
203436,R. Priso,Ralph-William Johnson Priso-Mbongue,Canada,phonetic-fallback-openai,,랄프-윌리엄 존슨 프리소-엠본게,프리소
440229,Shola Jimoh,Shola Jimoh,Canada,phonetic-fallback-openai,,쇨라 지모,지모
370938,T. Coimbra,Tiago de Freitas Guimarães Coimbra,Canada,phonetic-fallback-openai,,티아고 드 프레이타스 귀마란스 코임브라,코임브라
8660,Z. Bassong,Zorhan Ludovic Bassong,Canada,phonetic-fallback-openai,,조한 루도비크 바송,바송
13729,Á. Angulo,Álvaro Anyiver Angulo Mosquera,Colombia,phonetic-fallback-openai,,알바로 안이베르 앙구로 모스케라,앙구로
345748,A. Gómez,Carlos Andrés Gómez Hinestroza,Colombia,phonetic-fallback-openai,,카를로스 안드레스 고메스 히네스트로사,고메스
13659,A. Llinás,Andrés Llinás Montejo,Colombia,phonetic-fallback-openai,,안드레스 띠난스 몬테호,몬테호
2481,Á. Montero,Álvaro David Montero Perales,Colombia,phonetic-fallback-openai,,알바로 다비드 몬테로 페랄레스,몬테로
13289,A. Reyes,Andrés Felipe Reyes Ambuila,Colombia,phonetic-fallback-openai,,안드레스 펠리페 레예스 암뷔이라,레예스
306716,A. Rodríguez,Alejandro Rodríguez Bahena,Colombia,phonetic-fallback-openai,,알레한드로 로드리게스 바에나,바에나
13642,A. Román,Andrés Felipe Román Mosquera,Colombia,phonetic-fallback-openai,,안드레스 펠리페 로만 모스케라,로만
79167,B. Vera,Brayan Emanuel Vera Ramírez,Colombia,phonetic-fallback-openai,,브라얀 에마뉴엘 베라 라미레즈,베라
1476,C. Borja,Cristián Alexis Borja González,Colombia,phonetic-fallback-openai,,크리스티안 알렉시스 보르하 곤살레스,보르하
13283,C. Cuesta,Carlos Eccehomo Cuesta Figueroa,Colombia,phonetic-fallback-openai,,카를로스 에케호모 쿠에스타 피게로아,쿠에스타
2482,C. Vargas,Camilo Andrés Vargas Gil,Colombia,wikidata-ko-label,Camilo Andrés Vargas Gil,카밀로 바르가스,바르가스
59565,D. Cambindo,Diber Armando Cambindo Abonia,Colombia,phonetic-fallback-openai,,디베르 아르만도 캄빈도 아보니아,캄빈도
13366,D. Cataño,Daniel Felipe Cataño Torres,Colombia,wikidata-ko-label,Daniel Torres,다니엘 토레스,토레스
2483,D. Machado,Deiver Andrés Machado Mena,Colombia,phonetic-fallback-openai,,데이버 안드레스 마차도 메나,마차도
6250,D. Moreno,Dayro Mauricio Moreno Galindo,Colombia,phonetic-fallback-openai,,다이로 마우리시오 모레노 가린도,모레노
313,D. Ospina,David Ospina Ramírez,Colombia,wikidata-ko-label,David Ospina Ramírez,다비드 오스피나,오스피나
59635,D. Ruiz,Daniel Felipe Ruiz Rivera,Colombia,phonetic-fallback-openai,,다니엘 펠리페 루이즈 리베라,리베라
13656,D. Silva,David Mackalister Silva Mosquera,Colombia,phonetic-fallback-openai,,다비드 맥칼리스터 실바 모스케라,실바
6254,D. Valoyes,Diego Luis Valoyes Ruíz,Colombia,phonetic-fallback-openai,,디에고 루이스 발료예스 루이즈,발료예스
81012,D. Vásquez,Devis Estiven Vásquez Llach,Colombia,phonetic-fallback-openai,,데비스 에스티벤 바스케스 란치,바스케스
5963,F. Fabra,Frank Yusty Fabra Palacios,Colombia,phonetic-fallback-openai,,프랭크 유스티 파브라 파라시오스,파브라
13572,G. Fuentes,Gabriel Rafael Fuentes Gómez,Colombia,wikidata-ko-label,Gabriel Gómez,가브리엘 엔리케 고메스,고메스
