external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
405530,Ezra Mayers,Ezra Mayers,West Ham,phonetic-fallback-openai,,에즈라 메이어스,메이어스
337932,F. Herrick,Finaly Herrick,West Ham,phonetic-fallback-openai,,파이널리 헤릭,헤릭
2806,F. Schär,Fabian Lukas Schär,Newcastle,known-ko,Fabian Schär,파비안 셰어,셰어
412086,F. Simmonds,Freddie Simmonds,Brighton,phonetic-fallback-openai,,프레디 시몬즈,시몬즈
153066,Fábio Carvalho,Fábio Leandro Freitas Gouveia de Carvalho,Brentford,wikidata-ko-label,Fábio Carvalho,파비우 카르발류,카르발류
503414,G. Brierley,G. Brierley,Burnley,phonetic-fallback-openai,,G. 브라일리,브라일리
557584,G. King,G. King,Crystal Palace,phonetic-fallback-openai,,G. 킹,킹
440159,G. Kukonki,Godwill Kukonki,Manchester United,phonetic-fallback-openai,,갓윌 쿠콘키,쿠콘키
364566,George Hemmings,George Hemmings,Aston Villa,phonetic-fallback-openai,,조지 헤밍스,헤밍스
443634,H. Gray,Harry Gray,Leeds,phonetic-fallback-openai,,해리 그레이,그레이
392610,H. Howell,Harry Howell,Brighton,phonetic-fallback-openai,,해리 하울,하울
138844,H. Tyrer,Harry Alfred Tyrer,Everton,phonetic-fallback-openai,,해리 알프레드 티어러,티어러
61742,H. Valdimarsson,Hákon Rafn Valdimarsson,Brentford,phonetic-fallback-openai,,하콘 라프 벌디마르손,벌디마르손
330640,Harrison Jones,Harrison Jones,Sunderland,phonetic-fallback-openai,,해리슨 존스,존스
444291,Harry Gray,Harry Gray,Leeds,phonetic-fallback-openai,,해리 그레이,그레이
18814,I. Diop,Issa Laye Lucas Jean Diop,Fulham,wikidata-ko-label,Issa Diop,이사 디오프,디오프
129142,I. Gruev,Ilia Iliev Gruev,Leeds,phonetic-fallback-openai,,일리아 일리에프 그루에프,그루에프
2990,I. Gueye,Idrissa Gana Gueye,Everton,wikidata-ko-label,Idrissa Gueye,이드리사 게예,게예
20619,I. Meslier,Illan Stéphane Meslier,Leeds,wikidata-ko-label,Illan Meslier,일란 멜리에,멜리에
613795,J. Abbey,J. Abbey,Wolves,phonetic-fallback-openai,,제이 애비,애비
336578,J. Banel,Jaydon Amauri Banel,Burnley,phonetic-fallback-openai,,제이든 아모리 바넬,바넬
467839,J. Byfield,Jun'ai Byfield,Tottenham,phonetic-fallback-openai,,준아이 바이필드,바이필드
19827,J. Cullen,Joshua Jon Cullen,Burnley,phonetic-fallback-openai,,조슈아 존 컬런,컬런
19362,J. Dasilva,Pelenda Joshua Tunga Dasilva,Brentford,phonetic-fallback-openai,,펠렌다 조슈아 툰가 다실바,다실바
417653,J. Derry,Jesse Derry,Chelsea,phonetic-fallback-openai,,제시 데리,데리
286458,J. Devenny,Justin Devenny,Crystal Palace,phonetic-fallback-openai,,저스틴 데베니,데베니
557413,J. Drakes-Thomas,J. Drakes-Thomas,Crystal Palace,phonetic-fallback-openai,,제이 드레이크스-토마스,드레이크스-토마스
383770,J. Fletcher,Jack Andrew Davidson Fletcher,Manchester United,phonetic-fallback-openai,,잭 앤드류 데이비슨 플레처,플레처
431387,J. Gracey,Josh Gracey,Wolves,phonetic-fallback-openai,,조쉬 그레이시,그레이시
20093,J. Hill,James Clayton Hill,Bournemouth,phonetic-fallback-openai,,제임스 클레이튼 힐,힐
360268,J. Jimoh,Jamaldeen Jimoh-Aloba,Aston Villa,phonetic-fallback-openai,,자말딘 지모-알로바,알로바
557488,J. Jones,J. Jones,Sunderland,phonetic-fallback-openai,,제이 존스,존스
18894,J. Lascelles,Jamaal Lascelles,Newcastle,wikidata-ko-label,Jamaal Lascelles,자말 러셀스,러셀스
20303,J. Laurent,Joshua Ishaele Jacob-Heron Hunt-Laurent,Burnley,phonetic-fallback-openai,,조슈아 이샬 제이콥-헤론 헌트-로랑,로랑
545996,J. Lienou,J. Lienou,Leeds,phonetic-fallback-openai,,제이 리에누,리에누
18784,J. Maddison,James Daniel Maddison,Tottenham,wikidata-ko-label,James Maddison,제임스 매디슨,매디슨
344229,J. Moorhouse,Jack Lee Moorhouse,Manchester United,phonetic-fallback-openai,,잭 리 모어하우스,모어하우스
250,J. Piroe,Joël Mohammed Ramzan Piroe,Leeds,wikidata-ko-label,Joël Piroe,요엘 피루,피루
284449,J. Rak-Sakyi,Jesurun Rak-Sakyi,Crystal Palace,phonetic-fallback-openai,,제수런 락-사키,락-사키
18737,J. Ruddy,John Thomas Gordon Ruddy,Newcastle,wikidata-ko-label,John Ruddy,존 러디,러디
380663,J. Sinclair,Jimmy Sinclair,Nottingham Forest,phonetic-fallback-openai,,지미 싱클레어,싱클레어
626,J. Stones,John Stones,Manchester City,wikidata-ko-label,John Stones,존 스톤즈,스톤즈
570128,J. Thwaites,J. Thwaites,Manchester United,phonetic-fallback-openai,,제이 쓰웨이츠,쓰웨이츠
362766,J. Whittaker,Jack Whittaker,Sunderland,phonetic-fallback-openai,,잭 위타커,위타커
418942,J. Wilson,James Wilson,Tottenham,wikidata-ko-label,James Wilson,제임스 안토니 윌슨,윌슨
1746,J. Worrall,Joseph Adrian Worrall,Burnley,phonetic-fallback-openai,,조셉 에드리언 워럴,워럴
284390,J. Wright,James Wright,Aston Villa,phonetic-fallback-openai,,제임스 라이트,라이트
70100,J. Zirkzee,Joshua Orobosa Zirkzee,Manchester United,wikidata-ko-label,Joshua Zirkzee,조슈아 지르크제이,지르크제이
361735,James Rowswell,James Rowswell,Tottenham,phonetic-fallback-openai,,제임스 로스웰,로스웰
381014,Jenson Jones,Jenson Oliver Jones,Sunderland,phonetic-fallback-openai,,젠슨 존스,존스
359842,Joe Knight,Joe Knight,Brighton,phonetic-fallback-openai,,조 나이트,나이트
366735,Joshua Kofi Acheampong,Joshua Kofi Acheampong,Chelsea,phonetic-fallback-openai,,조슈아 코피 아체암퐁,아체암퐁
141901,Jota Silva,João Pedro Ferreira Silva,Nottingham Forest,phonetic-fallback-openai,,조아 페드로 페레이라 실바,실바
1119,K. Ajer,Kristoffer Vassbakk Ajer,Brentford,wikidata-ko-label,Kristoffer Ajer,크리스토페르 아예르,아예르
18885,K. Darlow,Karl Darlow,Leeds,wikidata-ko-label,Karl Darlow,칼 달로,달로
358969,K. Lamadrid,Keiber Alberto Lamadrid Briceño,West Ham,phonetic-fallback-openai,,케이버 알베르토 라마드리드 브리세뇨,라마드리드
106725,K. Lewis-Potter,Keane William Lewis-Potter,Brentford,phonetic-fallback-openai,,키안 윌리엄 루이스-파터,루이스-파터
557387,K. M. Brown,K. M. Brown,Burnley,phonetic-fallback-openai,,K. M. 브라운,브라운
284322,K. Mainoo,Kobbie Boateng Mainoo,Manchester United,wikidata-ko-label,Kobbie Mainoo,코비 메이누,메이누
106835,K. Mitoma,Kaoru Mitoma,Brighton,wikidata-ko-label,Kaoru Mitoma,미토마 가오루,가오루
389032,K. Morrison,Kieran Morrison,Liverpool,phonetic-fallback-openai,,키런 모리슨,모리슨
301295,K. Rodney,Kaden Kai Rodney,Crystal Palace,phonetic-fallback-openai,,케이든 카이 로드니,로드니
347316,L. Bergvall,Lucas Erik Holger Bergvall,Tottenham,wikidata-ko-label,Lucas Bergvall,루카스 베리발,베리발
454935,L. Emenalo,Landon Emenalo,Chelsea,phonetic-fallback-openai,,랜던 에메날로,에메날로
2997,Ł. Fabiański,Łukasz Marek Fabiański,West Ham,wikidata-ko-label,Łukasz Fabiański,우카시 파비안스키,파비안스키
98936,L. Foster,Lyle Brent Foster,Burnley,wikidata-ko-label,Lyle Foster,라일 포스터,포스터
138776,L. Ramazani,Largie Ramazani,Leeds,phonetic-fallback-openai,,라지 라마자니,라마자니
401098,L. Rawlings,Luke Rawlings,Wolves,phonetic-fallback-openai,,루크 롤링스,롤링스
482915,L. Routh,Leon Routh,Aston Villa,phonetic-fallback-openai,,레온 라우스,라우스
337934,L. Shahar,Leo Shahar,Newcastle,phonetic-fallback-openai,,레오 샤하르,샤하르
387521,L. Vušković,Luka Vušković,Tottenham,wikidata-ko-label,Luka Vušković,루카 부슈코비치,부슈코비치
465310,L. Williams-Barnett,Luca Jamie Williams-Barnett,Tottenham,phonetic-fallback-openai,,루카 제이미 윌리엄스-바넷트,윌리엄스-바넷트
342970,L. Yoro,Leny Yoro,Manchester United,wikidata-ko-label,Leny Yoro,레니 요로,요로
2467,Lisandro Martínez,Lisandro Martínez,Manchester United,wikidata-ko-label,Lisandro Martínez,리산드로 마르티네스,마르티네스
428076,M. AleksiÄ,Milan Aleksić,Sunderland,phonetic-fallback-openai,,밀란 알렉시치,알렉시치
15908,M. Damsgaard,Mikkel Krogh Damsgaard,Brentford,wikidata-ko-label,Mikkel Damsgaard,미켈 담스고르,담스고르
532,M. de Ligt,Matthijs de Ligt,Manchester United,wikidata-ko-label,Matthijs de Ligt,마테이스 더 리흐트,리흐트
568066,M. Eboue,M. Eboue,Chelsea,phonetic-fallback-openai,,엠 에부에,에부에
37882,M. Edwards,Marcus Edwards,Burnley,wikidata-ko-label,Marcus Edwards,마커스 에드워즈,에드워즈
278454,M. Ellborg,Melker Åke Ellborg,Sunderland,phonetic-fallback-openai,,멜커 오케 엘보르그,엘보르그
47438,M. Jensen,Mathias Jensen,Brentford,wikidata-ko-label,Mathias Jensen,마티아스 옌센,옌센
2934,M. Keane,Michael Vincent Keane,Everton,wikidata-ko-label,Michael Keane,마이클 킨,킨
2291,M. Kovačić,Mateo Kovačić,Manchester City,wikidata-ko-label,Mateo Kovačić,마테오 코바치치,코바치치
180308,M. Peart-Harris,Myles Spencer Peart-Harris,Brentford,phonetic-fallback-openai,,마일스 스펜서 피어트-해리스,피어트-해리스
18860,M. Travers,Mark Travers,Everton,phonetic-fallback-openai,,마크 트래버스,트래버스
37381,M. Trésor,Mike Trésor Ndayishimiye,Burnley,phonetic-fallback-openai,,마이크 트레쏘르 느다이시미예,트레쏘르
51494,M. Ugarte,Manuel Ugarte Ribeiro,Manchester United,phonetic-fallback-openai,,마누엘 우가르테 리베이로,우가르테
328273,M. Weiß,Max Weiß,Burnley,phonetic-fallback-openai,,막스 바이스,바이스
626383,Malcom Dacosta,Malcom Dacosta,Bournemouth,phonetic-fallback-openai,,말컴 다코스타,다코스타
287868,Max Merrick,Max Merrick,Chelsea,phonetic-fallback-openai,,맥스 메릭,메릭
18861,N. Aké,Nathan Benjamin Aké,Manchester City,wikidata-ko-label,Nathan Aké,나탄 아케,아케
553958,N. Oriola,N. Oriola,Brighton,phonetic-fallback-openai,,엔 오리올라,오리올라
456637,O. Pimlott,Oliver Pimlott,Burnley,phonetic-fallback-openai,,올리버 핌롯,핌롯
128895,O. Sonne,Oliver Sonne,Burnley,phonetic-fallback-openai,,올리버 손네,손네
47521,P. Roberts,Patrick John Joseph Roberts,Sunderland,wikidata-ko-label,Patrick Roberts,패트릭 로버츠,로버츠
423714,Park Seung-Soo,Seung-Soo Park,Newcastle,phonetic-fallback-openai,,승수 박,박
557343,R. Chadwick-Chaplin,R. Chadwick-Chaplin,Leeds,phonetic-fallback-openai,,알 채드윅-차플린,채드윅-차플린
162498,R. Drăgușin,Radu Matei Drăgușin,Tottenham,wikidata-ko-label,Radu Drăgușin,라두 드러구신,드러구신
19346,R. Henry,Rico Antonio Henry,Brentford,wikidata-ko-label,Rico Henry,리코 헨리,헨리
557506,R. Hollingshead,R. Hollingshead,Aston Villa,phonetic-fallback-openai,,알 홀링스헤드,홀링스헤드
557379,R. Kavuma McQueen,R. Kavuma McQueen,Chelsea,phonetic-fallback-openai,,알 카부마 맥퀸,카부마 맥퀸
282125,R. Lavia,Roméo Lavia,Chelsea,wikidata-ko-label,Roméo Lavia,로메오 라비아,라비아
284230,R. Lewis,Rico Henry Mark Lewis,Manchester City,wikidata-ko-label,Rico Lewis,리코 루이스,루이스
19684,R. Matthews,Remi Luke Matthews,Crystal Palace,phonetic-fallback-openai,,레미 루크 매튜스,매튜스
442048,R. McAidoo,Ryan McAidoo,Manchester City,phonetic-fallback-openai,,라이언 맥아이두,맥아이두
284414,R. Mundle,Romaine Lee Mundle,Sunderland,phonetic-fallback-openai,,로맹 리 멘들,멘들
284327,R. Welch,Reece Belfield Welch,Everton,phonetic-fallback-openai,,리스 벨필드 웰치,웰치
19305,R. Yates,Ryan James Yates,Nottingham Forest,phonetic-fallback-openai,,라이언 제임스 예이츠,예이츠
407806,Rayan,Rayan Vitor Simplício Rocha,Bournemouth,phonetic-fallback-openai,,라얀 비토르 심플리시오 로차,로차
448969,Reigan Heskey,Reigan Heskey,Manchester City,phonetic-fallback-openai,,레이건 헤스키,헤스키
402434,Remy Rees-Dottin,Remy Rees-Dottin,Bournemouth,phonetic-fallback-openai,,레미 리스-도틴,리스-도틴
2413,Richarlison,Richarlison de Andrade,Tottenham,wikidata-ko-label,Richarlison,히샤를리송,히샤를리송
380703,Rio Cardines,Rio Cardines,Crystal Palace,phonetic-fallback-openai,,리오 카디네스,카디네스
310531,Rio Kyerematen,Rio Kyerematen,Tottenham,phonetic-fallback-openai,,리오 케레마텐,케레마텐
567998,S. Alabi,S. Alabi,Newcastle,phonetic-fallback-openai,,에스 알라비,알라비
384981,S. Amissah,Samuel Amissah,Fulham,phonetic-fallback-openai,,사무엘 아미사,아미사
135334,S. Bueno,Santiago Ignacio Bueno Sciutto,Wolves,phonetic-fallback-openai,,산티아고 이그나시오 부에노 시우토,부에노
19287,S. Byram,Samuel Mark Byram,Leeds,phonetic-fallback-openai,,사무엘 마크 바이럼,바이럼
351344,S. Chambers,Samuel Nicholas Chambers,Leeds,phonetic-fallback-openai,,사무엘 니콜라스 챔버스,챔버스
18758,S. Coleman,Séamus Coleman,Everton,wikidata-ko-label,Séamus Coleman,셰이머스 콜먼,콜먼
162173,S. Iling-Junior,Samuel Iling-Junior,Aston Villa,wikidata-ko-label,Samuel Iling-Junior,사무엘 일링주니어,일링주니어
19143,S. Johnstone,Samuel Luke Johnstone,Wolves,phonetic-fallback-openai,,사무엘 루크 존스톤,존스톤
382358,S. Mfuni,Stephen Mfuni,Manchester City,phonetic-fallback-openai,,스티븐 엠푸니,엠푸니
19089,S. Moore,Simon William Moore,Sunderland,phonetic-fallback-openai,,사이먼 윌리엄 무어,무어
394165,S. Neave,Sean Thoms Neave,Newcastle,phonetic-fallback-openai,,션 톰스 네이브,네이브
397999,S. Olagunju,Saheed Olagunju,Wolves,phonetic-fallback-openai,,샤히드 올라군주,올라군주
398004,S. Proctor,Sam Proctor,Aston Villa,phonetic-fallback-openai,,샘 프록터,프록터
557335,S. Ridgeon,S. Ridgeon,Fulham,phonetic-fallback-openai,,에스 리지언,리지언
36922,S. van den Berg,Sepp van den Berg,Brentford,wikidata-ko-label,Sepp van den Berg,세프 판 덴 베르흐,베르흐
8598,T. Awoniyi,Taiwo Micheal Awoniyi,Nottingham Forest,wikidata-ko-label,Taiwo Awoniyi,타이워 아워니이,아워니이
416250,T. Carroll,Theodore Carroll,Aston Villa,phonetic-fallback-openai,,테오도어 캐롤,캐롤
389302,T. Edozie,Tom Edozie,Wolves,phonetic-fallback-openai,,톰 에도지,에도지
2931,T. Heaton,Thomas David Heaton,Manchester United,phonetic-fallback-openai,,토마스 데이비드 히튼,히튼
158694,T. Livramento,Valentino Francisco Livramento,Newcastle,phonetic-fallback-openai,,발렌티노 프란시스코 리브라멘토,리브라멘토
37145,T. Malacia,Tyrell Johannes Chicco Malacia,Manchester United,wikidata-ko-label,Tyrell Malacia,타이렐 말라시아,말라시아
167657,T. Onyango,Tyler Jaden Napier Edward Onyango,Everton,phonetic-fallback-openai,,타일러 제이든 나피어 에드워드 오냐고,오냐고
308843,T. Patterson,Travis Patterson,Aston Villa,phonetic-fallback-openai,,트래비스 패터슨,패터슨
546703,T. Rowe,T. Rowe,Aston Villa,phonetic-fallback-openai,,티 로우,로우
180940,T. Sharman-Lowe,Teddy Samuel Sharman-Lowe,Chelsea,phonetic-fallback-openai,,테디 사무엘 샤만-로우,샤만-로우
1243,T. Souček,Tomáš Souček,West Ham,wikidata-ko-label,Tomáš Souček,토마시 소우체크,소우체크
659101,Talla Ndiaye,Talla Ndiaye,Liverpool,phonetic-fallback-openai,,탈라 엔디아예,엔디아예
284236,Temple Ojinnaka,Temple Ojinnaka,Wolves,phonetic-fallback-openai,,템플 오진나카,오진나카
400033,Timur Tuterov,Timur Tuterov,Sunderland,phonetic-fallback-openai,,티무르 투테로프,투테로프
360269,Triston Rowe,Triston Rowe,Aston Villa,phonetic-fallback-openai,,트리스턴 로우,로우
412719,Veljko Milosavljević,Veljko Milosavljević,Bournemouth,phonetic-fallback-openai,,벨코 미로사블리에비치,미로사블리에비치
18739,W. Boly,Willy-Arnaud Zobo Boly,Nottingham Forest,phonetic-fallback-openai,,윌리-아르노 조보 볼리,볼리
151756,W. Dennis,William Jonathan Dennis,Bournemouth,phonetic-fallback-openai,,윌리엄 조나단 데니스,데니스
8500,W. Endo,Wataru Endo,Liverpool,known-ko,Wataru Endo,엔도 와타루,와타루
328081,W. Omoruyi,Wellity Lucky Omoruyi,Liverpool,phonetic-fallback-openai,,웰리티 럭키 오모루이,오모루이
498377,W. Wright,Will Wright,Liverpool,phonetic-fallback-openai,,윌 라이트,라이트
380688,Y. Akhamrich,Yusuf Akhamrich,Tottenham,phonetic-fallback-openai,,유수프 아침리치,아침리치
18968,Y. Bissouma,Yves Bissouma,Tottenham,wikidata-ko-label,Yves Bissouma,이브 비수마,비수마
263538,Y. Yarmolyuk,Yehor Yarmolyuk,Brentford,phonetic-fallback-openai,,예호르 야르몰류크,야르몰류크
330412,Youssef Chermiti,Youssef Ramalho Chermiti,Everton,phonetic-fallback-openai,,유세프 라말루 쉐르미티,쉐르미티
36927,Z. Flemming,Zian Flemming,Burnley,phonetic-fallback-openai,,지안 플레밍,플레밍
363974,Z. Marsh,Zach Marsh,Crystal Palace,phonetic-fallback-openai,,자크 마쉬,마쉬
