external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
20097,A. Nadesan,Ashley Kevin Nadesan,Sutton Utd,phonetic-fallback-openai,,애슐리 케빈 나데산,나데산
137229,A. Odimayo,Akinwale Joseph Odimayo,Newport County,phonetic-fallback-openai,,아킨왈 조셉 오디마요,오디마요
20361,A. Oshilaja,Abdulyussuf Adedeji Adeniyi Oshilaja,Mansfield Town,phonetic-fallback-openai,,아브둘유수프 아데데지 아데니이 오시라자,오시라자
17775,A. Pierre,Aaron Jordan Pierre,Eastleigh,phonetic-fallback-openai,,아론 조던 피에르,피에르
138934,A. Pressley,Aaron Alex Pressley,Walsall,phonetic-fallback-openai,,아론 알렉스 프레슬리,프레슬리
344816,A. Priske,August Priske Flyger,Birmingham,phonetic-fallback-openai,,아우구스트 프리스케 플리거,플리거
69391,A. Simpson,Aaron Simpson,Gainsborough Trinity,phonetic-fallback-openai,,아론 심슨,심슨
18846,A. Wan-Bissaka,Aaron Wan-Bissaka,West Ham,wikidata-ko-label,Aaron Wan-Bissaka,에런 완비사카,완비사카
20374,A. Wordsworth,Anthony Daniel Wordsworth,Maldon & Tiptree,phonetic-fallback-openai,,앤서니 다니엘 워즈워스,워즈워스
313242,Abraham Kanu,Abraham Kanu,Forest Green,phonetic-fallback-openai,,에이브러햄 카누,카누
331564,Angel Waruih,Angel Waruih,Eastleigh,phonetic-fallback-openai,,엔젤 와루이,와루이
449224,Archie Harris,Archie Harris,Eastleigh,phonetic-fallback-openai,,아치 해리스,해리스
19627,B. Amos,Benjamin Paul Amos,Port Vale,phonetic-fallback-openai,,벤자민 폴 에이모스,에이모스
19249,B. Assombalonga,Britt Curtis Assombalonga,Barnet,wikidata-ko-label,Britt Assombalonga,브리트 아솜발롱가,아솜발롱가
557347,B. Bateman,B. Bateman,Birmingham,phonetic-fallback-openai,,비. 베이트먼,베이트먼
394585,B. Cadamarteri,Bailey-Tye Cadamarteri,Sheffield Wednesday; Wrexham,phonetic-fallback-openai,,베일리-타이 카다마르테리,카다마르테리
19437,B. Davies,Benjamin Keith Davies,Oxford United,known-ko,Benjamin Davies,벤 데이비스,데이비스
19004,B. De Cordova-Reid,Bobby Armani De Cordova-Reid,Leicester,phonetic-fallback-openai,,바비 아르마니 데 코르도바-리드,데 코르도바-리드
460966,B. Enoru,Beck-Ray Besongbap Enoru,Tamworth,phonetic-fallback-openai,,벡-레이 베송밥 에노루,에노루
19038,B. Hamer,Benjamin John Hamer,QPR,phonetic-fallback-openai,,벤자민 존 헤이머,헤이머
118463,B. Johnson,Bobby Johnson,Gainsborough Trinity,phonetic-fallback-openai,,바비 존슨,존슨
373420,B. Kirkman,Billy Naylor Kirkman,Swindon Town,phonetic-fallback-openai,,빌리 네일러 커크먼,커크먼
18917,B. Mee,Benjamin Thomas Mee,Sheffield Utd,phonetic-fallback-openai,,벤자민 토마스 미,미
167291,B. Milnes,Ben Milnes,Tamworth,phonetic-fallback-openai,,벤 밀네스,밀네스
19642,B. Mitchell,Billy James Mitchell,Millwall,phonetic-fallback-openai,,빌리 제임스 미첼,미첼
329339,B. Pendleton,Byron Pendleton,Brackley Town,phonetic-fallback-openai,,바이런 펜들턴,펜들턴
19455,B. Potts,Bradley Potts,Preston,phonetic-fallback-openai,,브래들리 포츠,포츠
337495,B. Powell,Brandon Powell,Blackburn,phonetic-fallback-openai,,브랜든 파웰,파웰
88457,B. Sheaf,Benjamin David Sheaf,Wrexham,phonetic-fallback-openai,,벤자민 데이비드 쉬프,쉬프
17578,B. Stevenson,Ben Edward Stevenson,Cheltenham,phonetic-fallback-openai,,벤 에드워드 스티븐슨,스티븐슨
557372,B. Williams,B. Williams,Southampton,phonetic-fallback-openai,,비. 윌리엄스,윌리엄스
538470,B. Williams,B. Williams,Gateshead,phonetic-fallback-openai,,비. 윌리엄스,윌리엄스
492118,B. Wodskou,Ben Wodskou,Brackley Town,phonetic-fallback-openai,,벤 워드스쿠,워드스쿠
284215,B. Woods,Benjamin Woods,Peterborough,phonetic-fallback-openai,,벤자민 우즈,우즈
449056,Ben Lomax,Ben Lomax,Port Vale,phonetic-fallback-openai,,벤 로맥스,로맥스
330206,Bradley Mayo,Bradley Mayo,Birmingham,phonetic-fallback-openai,,브래들리 메요,메요
393349,Brandon Edward Bak,Brandon Edward Bak,Weston-super-Mare,phonetic-fallback-openai,,브랜든 에드워드 백,백
615688,Brian Nelson,Brian Nelson,Slough Town,phonetic-fallback-openai,,브라이언 넬슨,넬슨
2380,C. Akpom,Chuba Amechi Akpom,Ipswich,wikidata-ko-label,Chuba Akpom,추바 아크폼,아크폼
17431,C. Aneke,Chukwuemeka Ademola Amachi Aneke,Shrewsbury,phonetic-fallback-openai,,추크웨메카 아데몰라 아마치 아네케,아네케
538491,C. Bell,C. Bell,Sutton Utd,phonetic-fallback-openai,,씨. 벨,벨
122094,C. Bishop,Colby David Bishop,Portsmouth,phonetic-fallback-openai,,콜비 데이비드 비숍,비숍
20450,C. Blackett-Taylor,Corey Josiah Paul Blackett-Taylor,Derby,phonetic-fallback-openai,,코리 조사이아 폴 블라켓-테일러,블라켓-테일러
538398,C. Bone,C. Bone,Gateshead,phonetic-fallback-openai,,씨. 본,본
44939,C. Brown,Ciaron Maurice Brown,Oxford United,phonetic-fallback-openai,,카이런 모리스 브라운,브라운
18251,C. Bush,Christopher Miles Bush,Boreham Wood,phonetic-fallback-openai,,크리스토퍼 마일스 부시,부시
82670,C. Clayden,Charles Clayden,Boreham Wood,phonetic-fallback-openai,,찰스 클레이든,클레이든
215132,C. Conn-Clarke,Christopher Seamus Michael Conn-Clarke,Carlisle,phonetic-fallback-openai,,크리스토퍼 세이머스 마이클 콘-클라크,콘-클라크
231051,C. Cooper,Chay Cooper,Braintree,phonetic-fallback-openai,,체이 쿠퍼,쿠퍼
18820,C. Coventry,Conor James Coventry,Charlton,phonetic-fallback-openai,,코너 제임스 코벤트리,코벤트리
18989,C. Coxe,Cameron Terry Coxe,Boreham Wood,phonetic-fallback-openai,,캐머런 테리 콕스,콕스
20403,C. Grant,Conor James Grant,Accrington ST,phonetic-fallback-openai,,코너 제임스 그랜트,그랜트
19714,C. Hall,Connor Matthew Hall,Brackley Town,phonetic-fallback-openai,,코너 매튜 홀,홀
45137,C. Harper,Cameron Harper,Carlisle,phonetic-fallback-openai,,캐머런 하퍼,하퍼
570093,C. Ibeh,C. Ibeh,Middlesbrough,phonetic-fallback-openai,,씨 아이베,아이베
18652,C. James,Cameron Lewis James,Maldon & Tiptree,phonetic-fallback-openai,,캐머런 루이스 제임스,제임스
152697,C. Johnston,Carl Robert Johnston,Peterborough,phonetic-fallback-openai,,칼 로버트 존스턴,존스턴
19529,C. Lakin,Charlie Lakin,Walsall,phonetic-fallback-openai,,찰리 라킨,라킨
630605,C. Llyton,C. Llyton,Wigan,phonetic-fallback-openai,,씨 릿턴,릿턴
412926,C. Makosso,Christ Melik Makosso,Luton; Oxford United,phonetic-fallback-openai,,크리스 멜릭 마코소,마코소
440043,C. McLean,Crispin McLean,Fleetwood Town,phonetic-fallback-openai,,크리스핀 맥린,맥린
18866,C. Mepham,Christopher James Mepham,West Brom,phonetic-fallback-openai,,크리스토퍼 제임스 멥햄,멥햄
20109,C. Nelson,Curtis Alexander Nelson,Derby,phonetic-fallback-openai,,커티스 알렉산더 넬슨,넬슨
557442,C. O'Neill,C. O'Neill,Arsenal,phonetic-fallback-openai,,씨 오닐,오닐
377796,C. O&apos;Brien,Connor O'Brien,Accrington ST,phonetic-fallback-openai,,코너 오브라이언,오브라이언
291019,C. O&apos;Connell,Charlie O'Connell,Boreham Wood,phonetic-fallback-openai,,찰리 오코넬,오코넬
20138,C. Ogilvie,Connor Stuart Ogilvie,Portsmouth,wikidata-ko-label,Connor Ogilvie,코너 오길비,오길비
17805,C. Pring,Cameron Lewis Moir-Pring,Bristol City,phonetic-fallback-openai,,캐머런 루이스 모이어-프링,프링
18386,C. Reynolds,Callum Reynolds,Boreham Wood,phonetic-fallback-openai,,캘럼 레이놀즈,레이놀즈
108046,C. Scott,Cedwyn Scott,South Shields,phonetic-fallback-openai,,세드윈 스콧,스콧
17577,C. Senior,Courtney Fitzroy Senior,Maldon & Tiptree,phonetic-fallback-openai,,코트니 피츠로이 세니어,세니어
44875,C. Shaughnessy,Conor Glynn Shaughnessy,Portsmouth,phonetic-fallback-openai,,코너 글린 쇼니시,쇼니시
70908,C. Stockton,Cole John Stockton,Salford City,phonetic-fallback-openai,,콜 존 스톡턴,스톡턴
272558,C. Sykes,Cain Sykes,South Shields,phonetic-fallback-openai,,케인 사이크스,사이크스
344878,C. Tripp,Callum Tripp,Milton Keynes Dons,phonetic-fallback-openai,,캘럼 트립,트립
17926,C. Whelan,Callum Tyler Whelan,Carlisle,phonetic-fallback-openai,,캘럼 타일러 휠란,휠란
20286,Cameron Akash James Gregory,Cameron Akash James Gregory,Brackley Town,phonetic-fallback-openai,,캐머런 아카쉬 제임스 그레고리,그레고리
304318,Cameron Bragg,Cameron Bragg,Southampton,phonetic-fallback-openai,,캐머런 브래그,브래그
187214,Carlos Vicente,Carlos Vicente Robles,Birmingham,phonetic-fallback-openai,,카를로스 비센테 로블레스,로블레스
614716,Charles Price,Charles Price,Tamworth,phonetic-fallback-openai,,찰스 프라이스,프라이스
593011,Conor Haughey,Conor Haughey,Fleetwood Town,phonetic-fallback-openai,,코너 하우히,하우히
126789,D. Ajiboye,David Ibukun Ajiboye,Carlisle,phonetic-fallback-openai,,데이비드 이부쿤 아지보예,아지보예
1186,D. Akintola,Babajide David Akintola,Hull City,phonetic-fallback-openai,,바바지데 데이비드 아킨톨라,아킨톨라
303460,D. Ballard,Dominic Ballard,Leyton Orient,phonetic-fallback-openai,,도미닉 발라드,발라드
18606,D. Bernard,Dominic Archie Bernard,Weston-super-Mare,phonetic-fallback-openai,,도미닉 아치 버나드,버나드
127409,D. Carson,David Carson,South Shields,phonetic-fallback-openai,,데이비드 카슨,카슨
156817,D. Creaney,Daniel James Creaney,Tamworth,phonetic-fallback-openai,,다니엘 제임스 크리니,크리니
293314,D. De Silva,Dillon Senan De Silva,Tamworth,phonetic-fallback-openai,,딜론 세난 데 실바,데 실바
201709,D. Dike,Daryl Enyinnaya Dike,West Brom,phonetic-fallback-openai,,다릴 에닌나야 다이크,다이크
231068,D. Dodds,Daniel Dodds,South Shields,phonetic-fallback-openai,,다니엘 도즈,도즈
114844,D. Ferguson,David Lee Ferguson,Gateshead,phonetic-fallback-openai,,데이비드 리 퍼거슨,퍼거슨
19577,D. Furlong,Darnell Anthony Furlong,Ipswich,phonetic-fallback-openai,,다넬 앤서니 퍼롱,퍼롱
459175,D. Gonzalez-Birchall,Dani Gonzalez-Birchall,Swindon Town,phonetic-fallback-openai,,다니 곤잘레스-버첼,버첼
282124,D. Gyabi,Darko Boateng Gyabi,Hull City,wikidata-ko-label,Darko Gyabi,다코 갸비,갸비
18068,D. Happe,Daniel Keith Happe,Leyton Orient,phonetic-fallback-openai,,다니엘 키스 합프,합프
545974,D. Iddrisa,D. Iddrisa,West Brom,phonetic-fallback-openai,,디 이드리사,이드리사
18955,D. Ings,Daniel William John Ings,Sheffield Utd,phonetic-fallback-openai,,다니엘 윌리엄 존 잉스,잉스
119957,D. Longe-King,David Enitan Damilola Longe-King,Chelmsford City,phonetic-fallback-openai,,데이비드 에니탄 다밀로라 롱킹,롱킹
199852,D. Martin,Daniel John Martin,Weston-super-Mare,phonetic-fallback-openai,,다니엘 존 마틴,마틴
19108,D. McGoldrick,David James McGoldrick,Barnsley,phonetic-fallback-openai,,데이비드 제임스 맥골드릭,맥골드릭
19641,D. McNamara,Danny John McNamara,Millwall,phonetic-fallback-openai,,댄니 존 맥나마라,맥나마라
155212,D. Morse,Dillon Morse,South Shields,phonetic-fallback-openai,,딜런 모스,모스
626591,D. Moses,D. Moses,Sheffield Wednesday,phonetic-fallback-openai,,디 모세스,모세스
17647,D. Newton,Daniel James Newton,Brackley Town,phonetic-fallback-openai,,다니엘 제임스 뉴턴,뉴턴
430352,D. Ogbonna,David Ogbonna,Sutton Utd,phonetic-fallback-openai,,데이비드 옥본나,옥본나
411808,D. Richards,Dujuan Odile Richards,Leicester,phonetic-fallback-openai,,두후안 오딜 리처즈,리처즈
315769,D. Robinson,Darren Robert Russell Robinson,Doncaster,phonetic-fallback-openai,,다렌 로버트 러셀 로빈슨,러셀
278113,D. Robson,David Leslie Robson,Gainsborough Trinity,phonetic-fallback-openai,,데이비드 레슬리 롭슨,롭슨
482048,D. Singh-Hurditt,Damerai Singh-Hurditt,Milton Keynes Dons,phonetic-fallback-openai,,다메라이 싱 허디트,허디트
17410,D. Telford,Dominic David Telford,Gateshead,phonetic-fallback-openai,,도미닉 데이비드 텔포드,텔포드
283222,D. Waldron,Danny Waldron,Brackley Town,phonetic-fallback-openai,,댄니 월드런,월드런
18146,D. Ward,Daniel Ward,Wrexham,phonetic-fallback-openai,,다니엘 워드,워드
167147,D. Ward,Daniel John Ward,South Shields,phonetic-fallback-openai,,다니엘 존 워드,워드
167396,D. Williams,Dylan Williams,Maldon & Tiptree,phonetic-fallback-openai,,딜런 윌리엄스,윌리엄스
154807,Daniel Chesters,Daniel Chesters,Salford City,phonetic-fallback-openai,,다니엘 체스터스,체스터스
126530,Daniel Peretz,Daniel Peretz,Southampton,wikidata-ko-label,Daniel Peretz,다니엘 페레츠,페레츠
356382,David Aziaya,David Aziaya,Sutton Utd,phonetic-fallback-openai,,데이비드 아지아야,아지아야
304288,Declan Frith,Declan Frith,Peterborough,phonetic-fallback-openai,,덱란 프리스,프리스
297635,Devan Austin Tanton Pedraza,Devan Austin Tanton Pedraza,Chesterfield,phonetic-fallback-openai,,데반 오스틴 탄톤 페드라자,페드라자
283265,E. Baggott,Elkan William Tio Baggott,Ipswich,phonetic-fallback-openai,,엘칸 윌리엄 티오 바고트,바고트
632812,E. Boateng,E. Boateng,Milton Keynes Dons,phonetic-fallback-openai,,이 보텡,보텡
18535,E. Bonds,Elliott Michael Bonds,Fleetwood Town,phonetic-fallback-openai,,엘리엇 마이클 본즈,본즈
153422,E. Brierley,Ethan Craig Brierley,Exeter City,phonetic-fallback-openai,,이단 크레이그 브라일리,브라일리
201052,E. Jones,Ethan Jones,Eastleigh,phonetic-fallback-openai,,이단 존스,존스
18517,E. Justham,Elliot Justham,Maldon & Tiptree,phonetic-fallback-openai,,엘리엇 저스햄,저스햄
53314,E. Lewis,Emlyn Jones Lewis,Weston-super-Mare,phonetic-fallback-openai,,엠린 존스 루이스,루이스
18404,E. Mason-Clark,Ephron Jardell Mason-Clark,Coventry,phonetic-fallback-openai,,에프론 자델 메이슨-클라크,메이슨-클라크
346986,E. Pruti,Edon Pruti,Sutton Utd,phonetic-fallback-openai,,에돈 프루티,프루티
138901,E. Thorpe,Elliot Morgan Thorpe,Braintree,phonetic-fallback-openai,,엘리엇 모건 소프,소프
280672,E. Turns,Edward James Turns,Exeter City,phonetic-fallback-openai,,에드워드 제임스 턴스,턴스
200234,E. Weir,Evan Weir,Walsall,phonetic-fallback-openai,,에반 웨어,웨어
350693,Eduino Vaz,Eduino Vaz,Sutton Utd,phonetic-fallback-openai,,에두이노 바즈,바즈
20181,Érico Sousa,Érico Henrique Esteves de Sousa,Boreham Wood,phonetic-fallback-openai,,에리코 소우사,소우사
284307,Ethan Ennis,Ethan Ennis,Fleetwood Town,wikidata-ko-label,Ethan Ennis,이선 에니스,에니스
231039,F. Azaz,Finn Isaac Azaz,Southampton,phonetic-fallback-openai,,핀 아자즈,아자즈
1648,F. Borini,Fabio Borini,Salford City,wikidata-ko-label,Fabio Borini,파비오 보리니,보리니
553701,F. Geragusian,F. Geragusian,Sunderland,phonetic-fallback-openai,,F. 게라구시안,게라구시안
82611,F. Horsfall,Fraser Matthew Horsfall,Blackpool,phonetic-fallback-openai,,프레이저 매튜 호스폴,호스폴
18580,F. Ilesanmi,Oluwafemi Abayomi Alaba Ilesanmi,Boreham Wood,phonetic-fallback-openai,,올루와페미 아바요미 알라바 일레산미,일레산미
538399,F. John,F. John,Gateshead,phonetic-fallback-openai,,에프 존,존
11245,F. Krastev,Filip Yavorov Krastev,Oxford United,wikidata-ko-label,Filip Krastev,필리프 크라스테프,크라스테프
162236,F. Mendy,Formose Mendy,Watford,wikidata-ko-label,Formose Mendy,포르모즈 멘디,멘디
82466,F. Mulhern,Frank Mulhern,Gainsborough Trinity,phonetic-fallback-openai,,프랭크 멀허른,멀허른
17584,F. Nouble,Frank Herman Nouble,Gateshead,phonetic-fallback-openai,,프랭크 허먼 누블,누블
373668,F. Pagel,Fiachra Pagel,Forest Green,phonetic-fallback-openai,,피아크라 파겔,파겔
568008,F. Samba,F. Samba,Manchester City,phonetic-fallback-openai,,에프 삼바,삼바
19748,F. Sears,Frederick David Sears,Maldon & Tiptree,phonetic-fallback-openai,,프레드릭 데이비드 시어스,시어스
322884,F. Terry,Frankie Terry,Braintree,phonetic-fallback-openai,,프랭키 테리,테리
340136,F. Umeh,Franco Umeh-Chibueze,Portsmouth,phonetic-fallback-openai,,프랑코 우메-치부에제,우메
379610,Fábio Jaló,Fábio Rúben Soares Jaló,Barnsley,phonetic-fallback-openai,,파비오 루벤 소아레스 할로,할로
444288,Fletcher Hubbard,Fletcher Hubbard,Braintree,phonetic-fallback-openai,,플레처 허버드,허버드
179996,Fran Vieites,Francisco Barbosa Vieites,Leicester,phonetic-fallback-openai,,프란시스코 바르보사 비에이테스,비에이테스
19403,Fraser Thomas Preston,Fraser Thomas Preston,Gainsborough Trinity,phonetic-fallback-openai,,프레이저 토마스 프레스턴,프레스턴
308299,G. Breeze,Gabriel Breeze,Carlisle,phonetic-fallback-openai,,가브리엘 브리즈,브리즈
196854,G. Broadbent,George Broadbent,Doncaster,phonetic-fallback-openai,,조지 브로드벤트,브로드벤트
118769,G. Dean,Gareth Dean,Brackley Town,phonetic-fallback-openai,,가레스 딘,딘
20470,G. Hornshaw,George Matthew Hornshaw,Gainsborough Trinity,phonetic-fallback-openai,,조지 매튜 호른쇼,호른쇼
69249,G. Kelly,George Martin Kelly,Carlisle,phonetic-fallback-openai,,조지 마틴 켈리,켈리
301867,G. Langston,George James Barbosa Langston,Braintree,phonetic-fallback-openai,,조지 제임스 바르보사 랭스턴,랭스턴
38690,G. Leigh,Gregory Alex Leigh,Oxford United,phonetic-fallback-openai,,그레고리 알렉스 리,리
373858,G. Robesten,George Robesten,Weston-super-Mare,phonetic-fallback-openai,,조지 로베스텐,로베스텐
616757,G. Vorster,G. Vorster,Sutton Utd,phonetic-fallback-openai,,지 보스터,보스터
19742,G. Ward,Grant Ward,Port Vale,wikidata-ko-label,Grant Ward,그랜트 워드,워드
284328,George Christopher John Pratt,George Christopher John Pratt,Blackburn,phonetic-fallback-openai,,조지 크리스토퍼 존 프랫,프랫
292111,Georgie Gent,Georgie Gent,Barnsley,phonetic-fallback-openai,,조지 젠트,젠트
284429,Goran Babic,Goran Babic,Braintree,phonetic-fallback-openai,,고란 바비치,바비치
19267,H. Adelakun,Hakeeb Adeola Jerome Abiola Ayinde Adelakun,Doncaster,phonetic-fallback-openai,,하킵 아데올라 제롬 아비올라 아인데 아델라쿤,아델라쿤
284247,H. Blair,Harvey Blair,Portsmouth,phonetic-fallback-openai,,하비 블레어,블레어
171029,H. Bunker,Harvey James Bunker,Forest Green,phonetic-fallback-openai,,하비 제임스 벙커,벙커
19961,H. Burrows,Harrison Burrows,Sheffield Utd,phonetic-fallback-openai,,해리슨 버로우스,버로우스
18439,H. Hollis,Haydn Joseph Hollis,Tamworth,phonetic-fallback-openai,,헤이든 조셉 홀리스,홀리스
284191,H. Leonard,Harry Paul Leonard,Peterborough,phonetic-fallback-openai,,해리 폴 레오나드,레오나드
18934,H. Lewis,Harry Lewis,Carlisle; Mansfield Town,phonetic-fallback-openai,,해리 루이스,루이스
295661,H. Macadam,Harvey Macadam,Carlisle,phonetic-fallback-openai,,하비 맥아담,맥아담
19869,H. Mnoga,Haji Suleiman Haji Ali Mnoga,Salford City,phonetic-fallback-openai,,하지 수레이만 하지 알리 무노가,무노가
264325,H. Muller,Hayden Kai Muller,Sutton Utd,phonetic-fallback-openai,,헤이든 카이 뮐러,뮐러
380680,H. Mustapha,Hindolo Thomas E. Mustapha,West Brom,phonetic-fallback-openai,,힌돌로 토마스 이. 무스타파,무스타파
44946,H. Odoffin,Hakeem Ademola Odoffin,Luton,phonetic-fallback-openai,,하킴 아데몰라 오도핀,오도핀
568933,H. Parker,H. Parker,Hull City,phonetic-fallback-openai,,에이치 파커,파커
282134,H. Sayer,Harvey Stephen Sayer,Tamworth,phonetic-fallback-openai,,하비 스테판 세이어,세이어
568950,Harrison Bettoni,Harrison Bettoni,Wigan,phonetic-fallback-openai,,해리슨 베토니,베토니
615692,Harvey Walker,Harvey Walker,Slough Town,phonetic-fallback-openai,,하비 워커,워커
494012,Hayden Atkinson,Hayden Atkinson,Carlisle,phonetic-fallback-openai,,헤이든 애킨슨,애킨슨
19723,I. El Mizouni,Idris El Mizouni,Leyton Orient,phonetic-fallback-openai,,이드리스 엘 미주니,엘 미주니
18899,I. Hayden,Isaac Scott Hayden,QPR,wikidata-ko-label,Isaac Hayden,아이작 하이든,하이든
197764,I. Jones,Isaiah Benjamin Montell Jones,Luton,phonetic-fallback-openai,,아이저 벤자민 몬텔 존스,존스
293643,I. Osman,Ibrahim Osman,Birmingham,wikidata-ko-label,Ibrahim Osman,이브라힘 오스만,오스만
296664,Isaac Heath,Isaac Heath,Accrington ST,phonetic-fallback-openai,,아이작 히스,히스
470046,Isaac Moore,Isaac Moore,Forest Green,phonetic-fallback-openai,,아이작 무어,무어
407033,Ismeal Kabia,Ismeal Kabia,Shrewsbury,phonetic-fallback-openai,,이스마엘 카비아,카비아
161590,Iván Azón,Iván Azón Monzón,Ipswich,phonetic-fallback-openai,,이반 아손 몬손,아손
400938,Iwan Morgan,Iwan Morgan,Shrewsbury,phonetic-fallback-openai,,이완 모건,모건
320335,J. Abankwah,James Bright Adusei Abankwah,Watford,phonetic-fallback-openai,,제임스 브라이트 아두세이 아반쿠아,아반쿠아
45279,J. Aitchison,Jack Aitchison,Exeter City,phonetic-fallback-openai,,잭 에이치슨,에이치슨
432404,J. Ajala,Joshua Ajala,West Ham,phonetic-fallback-openai,,조슈아 아자라,아자라
17382,J. Akinde,John Job Ayo Akinde,Braintree,phonetic-fallback-openai,,존 조브 아요 아킨디,아킨디
328126,J. Amissah,Jordan Yamoah Amissah,Burton Albion,phonetic-fallback-openai,,조단 야모아 아미사,아미사
538468,J. Balagizi,J. Balagizi,Forest Green,phonetic-fallback-openai,,제이 발라지지,발라지지
87869,J. Beesley,Jake Elliott Beesley,Burton Albion,phonetic-fallback-openai,,제이크 엘리엇 비즐리,비즐리
538420,J. Benton,J. Benton,Boreham Wood,phonetic-fallback-openai,,제이 벤튼,벤튼
190505,J. Berry-McNally,James Berry-McNally,Chesterfield,phonetic-fallback-openai,,제임스 베리 맥날리,맥날리
83029,J. Bowler,Joshua Luke Bowler,Blackpool,phonetic-fallback-openai,,조슈아 루크 보울러,보울러
19719,J. Bree,James Patrick Bree,Charlton; Southampton,phonetic-fallback-openai,,제임스 패트릭 브리,브리
585152,J. Bryant,J. Bryant,Doncaster,phonetic-fallback-openai,,제이 브라이언트,브라이언트
87878,J. Bursik,Josef John Bursik,Portsmouth,phonetic-fallback-openai,,요제프 존 버식,버식
20496,J. Butterfield,Jacob Luke Butterfield,Gateshead,wikidata-ko-label,Jacob Butterfield,제이콥 버터필드,버터필드
538423,J. Buyabu,J. Buyabu,Forest Green,phonetic-fallback-openai,,제이 바이아부,바이아부
15797,J. Cajuste,Jens-Lys Michel Cajuste,Ipswich,phonetic-fallback-openai,,옌스 리스 미셸 카유스테,카유스테
326767,J. Carragher,James Lee Carragher,Wigan,phonetic-fallback-openai,,제임스 리 카라거,카라거
118669,J. Cawley,Jack Cawley,Maldon & Tiptree,phonetic-fallback-openai,,잭 칼리,칼리
