external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
19675,B. Wiles,Benjamin Jack Wiles,Huddersfield,phonetic-fallback-openai,,벤자민 잭 와일스,와일스
30800,B. Wilmot,Benjamin Lewis Wilmot,Stoke City,phonetic-fallback-openai,,벤자민 루이스 윌못,윌못
20484,B. Wilson,Ben Wilson,Coventry,phonetic-fallback-openai,,벤 윌슨,윌슨
357286,Bae Jun-Ho,Jun-Ho Bae,Stoke City,phonetic-fallback-openai,,배 준호,배
401237,Ben Drake,Ben Drake,Millwall,phonetic-fallback-openai,,벤 드레이크,드레이크
430827,Benjamin Arthur,Benjamin Arthur,Brentford,phonetic-fallback-openai,,벤자민 아서,아서
519875,Bolu Shofowoke,Bolu Shofowoke,Peterborough,phonetic-fallback-openai,,볼루 쇼포워크,쇼포워크
130955,Brad Young,Brad Young,Bristol Rovers,phonetic-fallback-openai,,브래드 영,영
459407,Bruno Fernandes,Bruno Fernandes,Sheffield Wednesday,wikidata-ko-label,Bruno Fernandes,브루누 페르난드스,페르난드스
137302,C. Archer,Cameron Desmond Archer,Southampton,phonetic-fallback-openai,,캐머런 데즈먼드 아처,아처
380276,C. Ashia,Cameron Ashia,Huddersfield,phonetic-fallback-openai,,캐머런 아시아,아시아
298104,C. Barrett,Connor Ellis Barrett,Walsall,phonetic-fallback-openai,,코너 엘리스 배럿,배럿
459228,C. Beszant,C. Beszant,Gillingham,phonetic-fallback-openai,,C. 베즌트,베즌트
129721,C. Boyd-Munce,Caolan Stephen Boyd-Munce,Wycombe,phonetic-fallback-openai,,캐런 스티븐 보이드-문스,보이드-문스
20111,C. Brannagan,Cameron Mark Thomas Brannagan,Oxford United,wikidata-ko-label,Cameron Brannagan,카메론 브래너건,브래너건
17421,C. Brittain,Callum James Brittain,Middlesbrough,phonetic-fallback-openai,,캘럼 제임스 브리튼,브리튼
20457,C. Burgess,Cameron Robert Burgess,Swansea,phonetic-fallback-openai,,캐머런 로버트 버지스,버지스
19016,C. Chambers,Calum Chambers,Cardiff,wikidata-ko-label,Calum Chambers,캘럼 체임버스,체임버스
20007,C. Chaplin,Conor Mark Chaplin,Ipswich,phonetic-fallback-openai,,코너 마크 차플린,차플린
360013,C. Chibueze,Chinonso Chibueze,Stoke City,phonetic-fallback-openai,,치논소 치부에제,치부에제
421227,C. Clarke,Courtney Clarke,Walsall,phonetic-fallback-openai,,코트니 클라크,클라크
358560,C. Congreve,Cameron Mark Congreve,Swansea,phonetic-fallback-openai,,캐머런 마크 콘그리브,콘그리브
345435,C. Crew,Charlie Crew,Doncaster,phonetic-fallback-openai,,찰리 크루,크루
19367,C. Dawson,Cameron Miles Dawson,Rotherham,phonetic-fallback-openai,,캐머런 마일스 도슨,도슨
1935,C. De Norre,Casper De Norre,Millwall,phonetic-fallback-openai,,카스퍼 데 놀,데 놀
392407,C. Dillon,Cian Dillon,QPR,phonetic-fallback-openai,,시안 딜런,딜런
153411,C. Drameh,Cody Callum Pierre Drameh,Hull City,phonetic-fallback-openai,,코디 캘럼 피에르 드라메,드라메
19542,C. Dunkley,Cheyenne Dunkley,Chesterfield,phonetic-fallback-openai,,샤이엔 덩클리,덩클리
19724,C. Elder,Callum Roddie Elder,Derby,phonetic-fallback-openai,,캘럼 로디 엘더,엘더
20091,C. Evans,Chedwyn Michael Evans,Fleetwood Town,phonetic-fallback-openai,,체드윈 마이클 에반스,에반스
320843,C. Forino-Joseph,Chris Forino-Joseph,Bolton,phonetic-fallback-openai,,크리스 포리노-조셉,포리노-조셉
19205,C. Forsyth,Craig Forsyth,Derby,phonetic-fallback-openai,,크레이그 포사이스,포사이스
273309,C. Gilligan,Ciaran Patrick Gilligan,Burton Albion,phonetic-fallback-openai,,키아란 패트릭 길리건,길리건
119948,C. Hall,Connor Hall,Port Vale,phonetic-fallback-openai,,코너 홀,홀
17460,C. Hamilton,Christopher Nathan Hamilton,Blackpool,phonetic-fallback-openai,,크리스토퍼 네이닌 해밀턴,해밀턴
171047,C. Hayes,Cian Jude Hayes,Peterborough,phonetic-fallback-openai,,시안 주드 헤이즈,헤이즈
610563,C. Holland,C. Holland,Chelsea,phonetic-fallback-openai,,C. 홀랜드,홀랜드
331551,C. Hughes,Charlie Hughes,Hull City,phonetic-fallback-openai,,찰리 휴즈,휴즈
326763,C. Humphreys,Cameron Humphreys,Ipswich,phonetic-fallback-openai,,캐머런 험프리스,험프리스
620,C. Humphreys,Cameron Lisceous Humphreys-Grant,Port Vale,phonetic-fallback-openai,,캐머런 리스셔스 험프리스-그란트,험프리스
282060,C. Jander,Caspar Jander,Southampton,phonetic-fallback-openai,,카스파르 얀더,얀더
69343,C. Kelly,Ciarán Kelly,Bradford,phonetic-fallback-openai,,키아란 켈리,켈리
20352,C. Kelman,Charlie Robert Martin Lee-Kelman,Charlton,phonetic-fallback-openai,,찰리 로버트 마틴 리-켈만,켈만
19546,C. Kipré,Cédric Kipré,Ipswich,phonetic-fallback-openai,,세드릭 키프레,키프레
138859,C. Klarer,Christoph Klarer,Birmingham,phonetic-fallback-openai,,크리스토프 클라러,클라러
82577,C. Lemonheigh-Evans,Connor Lemonheigh-Evans,Milton Keynes Dons,phonetic-fallback-openai,,코너 레몬헤이-에반스,레몬헤이-에반스
19846,C. MacGillivray,Craig MacGillivray,Milton Keynes Dons,phonetic-fallback-openai,,크레이그 맥길리브레이,맥길리브레이
17980,C. Maycock,Callum Maycock,AFC Wimbledon,phonetic-fallback-openai,,캘럼 메이콕,메이콕
69418,C. McCarthy,Conor McCarthy,Northampton,phonetic-fallback-openai,,코너 맥카시,맥카시
467176,C. McCarthy,Cathal McCarthy,Hull City,phonetic-fallback-openai,,카탈 맥카시,맥카시
19798,C. McGeehan,Cameron Alexander McGeehan,Northampton,phonetic-fallback-openai,,캐머런 알렉산더 맥기헌,맥기헌
343127,C. McGuckin,Ciaran Reece McGuckin,Rotherham,phonetic-fallback-openai,,키아란 리스 맥거킨,맥거킨
288107,C. McNeill,Charlie Martin McNeill,Sheffield Wednesday,phonetic-fallback-openai,,찰리 마틴 맥닐,맥닐
138818,C. Mola,Clinton Lemere Mola,Bristol Rovers,phonetic-fallback-openai,,클린턴 레메르 모라,모라
290635,C. Neghli,Camiel Neghli,Millwall,phonetic-fallback-openai,,카미엘 네글리,네글리
17668,C. O&apos;Hare,Callum Luke O'Hare,Sheffield Utd,phonetic-fallback-openai,,캘럼 루크 오헤어,오헤어
331548,C. O&apos;Riordan,Connor O'Riordan,Doncaster,phonetic-fallback-openai,,코너 오리오덴,오리오덴
19365,C. Ogbene,Chiedozie Ogbene,Ipswich,phonetic-fallback-openai,,치도지 오그베네,오그베네
30427,C. Okoli,Memeh Caleb Okoli,Leicester,phonetic-fallback-openai,,메멘 카렙 오콜리,오콜리
18993,C. Paterson,Callum Thomas Owen Paterson,Milton Keynes Dons,wikidata-ko-label,Callum Paterson,캘럼 패터슨,패터슨
380666,C. Pinnington,Carter Pinnington,Liverpool,phonetic-fallback-openai,,카터 핀잉턴,핀잉턴
19433,C. Ripley,Connor Ripley,Swindon Town,wikidata-ko-label,Connor Ripley,코너 리플리,리플리
340815,C. Roberts,Caleb Roberts,Plymouth,phonetic-fallback-openai,,캘럽 로버츠,로버츠
19462,C. Robinson,Callum Jack Robinson,Cardiff,phonetic-fallback-openai,,캘럼 잭 로빈슨,로빈슨
278088,C. Rushworth,Carl Andrew Rushworth,Coventry,phonetic-fallback-openai,,칼 앤드류 러쉬워스,러쉬워스
284323,C. Savage,Charlie William Henry Savage,Reading,wikidata-ko-label,Charlie Savage,찰리 새비지,새비지
180289,C. Saydee,Christian Saydee,Wigan,phonetic-fallback-openai,,크리스찬 세이디,세이디
481020,C. Stewart,Callum Stewart,Shrewsbury,phonetic-fallback-openai,,캘럼 스튜어트,스튜어트
526480,C. Stones,C. Stones,Wycombe,phonetic-fallback-openai,,C. 스톤스,스톤스
19806,C. Styles,Callum John Styles,West Brom,wikidata-ko-label,Callum Styles,캘럼 스타일스,스타일스
18918,C. Taylor,Charles James Taylor,Southampton,phonetic-fallback-openai,,찰스 제임스 테일러,테일러
296534,C. Taylor,Connor Taylor,Wycombe,phonetic-fallback-openai,,코너 테일러,테일러
283273,C. Taylor,Caleb Joaquin Taylor,Millwall; West Brom,phonetic-fallback-openai,,캘럽 호아킨 테일러,테일러
20047,C. Tilt,Curtis Anthony Tilt,Bradford,phonetic-fallback-openai,,커티스 앤써니 틸트,틸트
19515,C. Trueman,Connal Trueman,Milton Keynes Dons,phonetic-fallback-openai,,코날 트루만,트루만
428606,C. Waller,Charlie Waller,Milton Keynes Dons,phonetic-fallback-openai,,찰리 월러,월러
19541,C. Walton,Christian Timothy Walton,Ipswich,wikidata-ko-label,Christian Walton,크리스천 월턴,월턴
347939,C. Warren,Charlie Warren,Bolton,phonetic-fallback-openai,,찰리 워렌,워렌
237124,C. Watts,Caleb Cassius Watts,Plymouth,phonetic-fallback-openai,,캘럽 카시우스 왓츠,왓츠
284442,C. Webster,Charles Clive Webster,Burton Albion,phonetic-fallback-openai,,찰스 클라이브 웹스터,웹스터
41597,C. Willock,Christopher Anthony Willock,Cardiff,phonetic-fallback-openai,,크리스토퍼 앤써니 윌록,윌록
19808,C. Woodrow,Cauley Woodrow,Wycombe,phonetic-fallback-openai,,콜리 우드로우,우드로우
152948,C. Wright,Callum Wright,Wigan,phonetic-fallback-openai,,캘럼 라이트,라이트
19556,Callum Henry McManaman,Callum Henry McManaman,Wigan,phonetic-fallback-openai,,캘럼 헨리 맥매너만,맥매너만
431121,Callum Perry,Callum Perry,Coventry,phonetic-fallback-openai,,캘럼 페리,페리
17879,Carlos Gomes,Carlos Mendes Gomes,Bolton,phonetic-fallback-openai,,카를로스 멘데스 고메스,고메스
313235,Caylan Vickers,Caylan Vickers,Barnsley,phonetic-fallback-openai,,케일런 빅커스,빅커스
383815,Cian Ashford,Cian Ashford,Cardiff,phonetic-fallback-openai,,시안 애쉬포드,애쉬포드
400740,Cole Deeming,Cole Deeming,West Brom,phonetic-fallback-openai,,콜 딤밍,딤밍
459518,Cole McGhee,Cole McGhee,Sheffield Wednesday,phonetic-fallback-openai,,콜 맥기,맥기
344909,Connor Barratt,Connor Barratt,Barnsley,phonetic-fallback-openai,,코너 바렛,바렛
361734,D. Ajayi,Oyindamola Ajayi,Doncaster,phonetic-fallback-openai,,오인다몰라 아자이,아자이
20179,D. Barlaser,Daniel Tan Barlaser,Middlesbrough,phonetic-fallback-openai,,다니엘 탄 바를라서,바를라서
19493,D. Batth,Daniel Tanveer Batth,Derby,phonetic-fallback-openai,,다니엘 탄비어 바스,바스
422929,D. Bennie,Daniel Bennie,QPR,phonetic-fallback-openai,,다니엘 베니,베니
290721,D. Brown,Dajaune Brown,Derby,phonetic-fallback-openai,,다존 브라운,브라운
37242,D. Burgzorg,Delano Burgzorg,Middlesbrough,phonetic-fallback-openai,,델라노 버그조르흐,버그조르흐
19486,D. Butterworth,Daniel James Butterworth,Swindon Town,phonetic-fallback-openai,,다니엘 제임스 버터워스,버터워스
18958,D. Button,David Robert Edmund Button,Ipswich,phonetic-fallback-openai,,데이비드 로버트 에드문드 버튼,버튼
44813,D. Campbell,Dean Graeme Campbell,Northampton,phonetic-fallback-openai,,딘 그레임 캠벨,캠벨
69414,D. Casey,Dan Casey,Wycombe,phonetic-fallback-openai,,단 케이시,케이시
82483,D. Charles,Dion Elie Charles,Huddersfield,phonetic-fallback-openai,,디온 엘리 찰스,찰스
20038,D. Cole,Devante Lavon Andrew Cole,Port Vale; West Brom,phonetic-fallback-openai,,데반트 라본 앤드류 콜,콜
69680,D. Costelloe,Dara James Morgan Costelloe,Wigan,phonetic-fallback-openai,,다라 제임스 모건 코스텔로,코스텔로
311095,D. Cox,Daniel Cox,Walsall,phonetic-fallback-openai,,다니엘 콕스,콕스
