external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
28324,Á. Varga,Ádám Gábor Varga,Ferencvarosi TC,phonetic-fallback-openai,,아담 가보르 바르가,바르가
271572,A. Virginius,Alan Virginius,BSC Young Boys,phonetic-fallback-openai,,알란 비르지니우스,비르지니우스
31521,A. Vogliacco,Alessandro Vogliacco,PAOK,wikidata-ko-label,Alessandro Vogliacco,알레산드로 볼리아코,볼리아코
304918,A. Yokoyama,Ayumu Yokoyama,Genk,wikidata-ko-label,Ayumu Yokoyama,요코야마 아유무,아유무
129169,A. Zaroury,Anass Zaroury,Panathinaikos,wikidata-ko-label,Anass Zaroury,아나스 자루리,자루리
579,A. Živković,Andrija Živković,PAOK,wikidata-ko-label,Andrija Živković,안드리야 지브코비치,지브코비치
329358,Aaron Bott,Aaron Bott,Nottingham Forest,phonetic-fallback-openai,,아론 보트,보트
9700,Abner,Abner Vinícius da Silva Santos,Lyon,phonetic-fallback-openai,,압네르 비니시우스 다 실바 산토스,산토스
18812,Adrián,Adrián San Miguel del Castillo,Real Betis,wikidata-ko-label,Adrián,산 미겔 델 카스티요 애드리안,애드리안
345388,Afonso Moreira,Afonso Bastardo Moreira,Lyon,phonetic-fallback-openai,,아폰소 바스타르도 모레이라,모레이라
47119,Aitor Ruibal,Aitor Ruibal García,Real Betis,phonetic-fallback-openai,,아이토르 루이발 가르시아,가르시아
630584,Alaettin Ekici,Alaettin Ekici,Fenerbahçe,phonetic-fallback-openai,,알라에딘 에키치,에키치
438717,Alamara Djabi,Alamara Viriato Djabi,FC Midtjylland,phonetic-fallback-openai,,알라마라 비리아토 자비,자비
330419,Alberto Baio,Alberto Oliveira Baio,FC Porto,phonetic-fallback-openai,,알베르토 올리베이라 바이오,바이오
409794,Alejandro Gomes Rodriguez,Alejandro Gomes Rodriguez,Lyon,phonetic-fallback-openai,,알레한드로 고메스 로드리게스,로드리게스
637438,Alexander Smith,Alexander Smith,Rangers,phonetic-fallback-openai,,알렉산더 스미스,스미스
142691,Alexsandro Ribeiro,Alexsandro Victor de Souza Ribeiro,Lille,phonetic-fallback-openai,,알렉산드로 빅토르 데 소우자 리베이로,리베이로
750,Álvaro Fidalgo,Álvaro Fidalgo Fernández,Real Betis,wikidata-ko-label,Álvaro Fernández,알바로 페르난데스,페르난데스
182661,Álvaro Núñez,Álvaro Núñez Cobo,Celta Vigo,phonetic-fallback-openai,,알바로 누네스 코보,누네스
46990,Álvaro Vallés,Álvaro Vallés Rosa,Real Betis,phonetic-fallback-openai,,알바로 발레스 로사,로사
96476,Andorinha,João Paulo Santos da Costa,FC Porto,phonetic-fallback-openai,,조앙 파울루 산토스 다 코스타,코스타
515008,André Miranda,André Alexandre Mendes Miranda,FC Porto,phonetic-fallback-openai,,안드레 알렉산드르 멘데스 미란다,미란다
481678,Andrés Antañón,Andrés Antañón,Celta Vigo,phonetic-fallback-openai,,안드레스 안타뇬,안타뇬
294797,Ángel Alarcón,Ángel Alarcón Galiot,FC Porto,phonetic-fallback-openai,,안헬 알라콘 가리오티,가리오티
334574,Ángel Ortiz,Ángel Ortiz Monterrey,Real Betis,wikidata-ko-label,Ángel Ortiz,앙헬 오르티스,오르티스
227,Angeliño,José Ángel Esmoris Tasende,AS Roma,wikidata-ko-label,Angeliño,앙헬리뇨,앙헬리뇨
620944,Angelos Vyntra,Angelos Vyntra,Panathinaikos,phonetic-fallback-openai,,안젤로스 빈트라,빈트라
597760,Antonio Palac,Antonio Palac,Malmo FF,phonetic-fallback-openai,,안토니오 팔라크,팔라크
611325,Antonio Palac,Antonio Palac,Malmo FF,phonetic-fallback-openai,,안토니오 팔라크,팔라크
9971,Antony,Antony Matheus dos Santos,Real Betis,wikidata-ko-label,Antony dos Santos,안토니,안토니
286671,B. Alhassan,Baba Alhassan,FCSB,phonetic-fallback-openai,,바바 알하산,알하산
2204,B. André,Benjamin Michel Édouard André,Lille,wikidata-ko-label,Benjamin André,뱅자맹 앙드레,앙드레
162535,B. Arrey-Mbi,Bright Akwo Arrey-Mbi,SC Braga,phonetic-fallback-openai,,브라이트 아크우 아레이 엠비,엠비
368103,B. Çetin,Bedirhan Çetin,Samsunspor,phonetic-fallback-openai,,베디르한 체틴,체틴
778,B. Cristante,Bryan Cristante,AS Roma,wikidata-ko-label,Bryan Cristante,브리안 크리스탄테,크리스탄테
347265,B. Domínguez,Benjamín Domínguez,Bologna,phonetic-fallback-openai,,벤하민 도밍게즈,도밍게즈
610833,B. Dunga,B. Dunga,PAOK,phonetic-fallback-openai,,B. 둥가,둥가
340573,B. El Khannouss,Bilal El Khannouss,VfB Stuttgart,wikidata-ko-label,Bilal El Khannouss,빌랄 엘 카누스,카누스
14410,B. Goda,Bruno Goda,Dinamo Zagreb,phonetic-fallback-openai,,브루노 고다,고다
329361,B. Hammond,Ben Hammond,Nottingham Forest,phonetic-fallback-openai,,벤 해몬드,해몬드
1937,B. Heynen,Bryan Heynen,Genk,phonetic-fallback-openai,,브란 헤이넨,헤이넨
421937,B. Konteh Krubally,Bilal Konteh Krubally,FC Midtjylland,phonetic-fallback-openai,,빌랄 콘테 크발리,크발리
262634,B. Lederman,Benjamin Lederman,Maccabi Tel Aviv,phonetic-fallback-openai,,벤자민 레더만,레더만
109564,B. Miovski,Bojan Miovski,Rangers,phonetic-fallback-openai,,보얀 미오브스키,미오브스키
37147,B. Nieuwkoop,Bart Nieuwkoop,Feyenoord,phonetic-fallback-openai,,바르트 니우코프,니우코프
1337,B. Özer,Berke Özer,Lille,phonetic-fallback-openai,,베르케 어저,어저
340678,B. Stevens,Brent Stevens,Genk,phonetic-fallback-openai,,브렌트 스티븐스,스티븐스
304161,B. Traoré,Bénie Adama Traoré,FC Basel 1893,wikidata-ko-label,Bénie Traoré,베니 트라오레,트라오레
199779,B. Yusuf,Bamidele Isa Yusuf,Ferencvarosi TC,phonetic-fallback-openai,,바미델레 이사 유수프,유수프
401493,B. Żelazowski,Bartosz Żelazowski,Nice,phonetic-fallback-openai,,바르토시 젤라조프스키,젤라조프스키
550217,Benjámin Gólik,Benjámin Gólik,Ferencvarosi TC,phonetic-fallback-openai,,벤자민 골릭,골릭
505988,Bjorn Menzo,Björn Edwin Menzo,Utrecht,phonetic-fallback-openai,,비욘 멘조,멘조
47348,Borja Iglesias,Borja Iglesias Quintás,Celta Vigo,wikidata-ko-label,Borja Iglesias,보르하 이글레시아스,이글레시아스
133453,Borja Sainz,Borja Sainz Eguskiza,FC Porto,phonetic-fallback-openai,,보르하 사인스 에구스키자,에구스키자
611321,Brad-Hamilton Mantsounga,Brad-Hamilton Mantsounga,Nice,phonetic-fallback-openai,,브래드-함민턴 만츠운가,만츠운가
286639,Bryan Zaragoza,Bryan Zaragoza Martínez,AS Roma; Celta Vigo,wikidata-ko-label,Bryan Zaragoza,브리안 사라고사,사라고사
554300,C. Adamson,C. Adamson,Rangers,phonetic-fallback-openai,,C. 아담슨,아담슨
3033,C. Bakambu,Cédric Bakambu,Real Betis,wikidata-ko-label,Cédric Bakambu,세드리크 바캄부,바캄부
8625,C. Bedia,Chris Vianney Bedia,BSC Young Boys,phonetic-fallback-openai,,크리스 비안니 베디아,베디아
203162,C. Bozdoğan,Can Bozdoğan,Utrecht,phonetic-fallback-openai,,칸 보즈도안,보즈도안
610742,C. De Roa,C. De Roa,Real Betis,phonetic-fallback-openai,,C. 데 로아,데 로아
952,C. Fassnacht,Christian Andreas Fassnacht,BSC Young Boys,wikidata-ko-label,Christian Fassnacht,크리스티안 파스나흐트,파스나흐트
24798,C. Führich,Chris Jan Führich,VfB Stuttgart,wikidata-ko-label,Chris Führich,크리스 퓌리히,퓌리히
619667,C. Geitonas,C. Geitonas,Panathinaikos,phonetic-fallback-openai,,C. 게이토나스,게이토나스
26236,C. Günter,Christian Günter,SC Freiburg,wikidata-ko-label,Christian Günter,크리스티안 귄터,귄터
47582,C. Hernández,Juan Camilo Hernández Suárez,Real Betis,phonetic-fallback-openai,,후안 카밀로 에르난데스 수아레즈,에르난데스
15837,C. Holse,Carl Johan Holse Justesen,Samsunspor,phonetic-fallback-openai,,칼 요한 홀세 유스텐,유스텐
478483,C. Lakatos,Csongor Lakatos,Ferencvarosi TC,phonetic-fallback-openai,,총고르 라카토시,라카토시
2001,C. Larin,Cyle Christopher Larin,Feyenoord,wikidata-ko-label,Cyle Larin,카일 래린,래린
30553,C. Lykogiannis,Charalampos Lykogiannis,Bologna,phonetic-fallback-openai,,하랄람포스 릭오지아니스,릭오지아니스
375,C. Mbemba,Chancel Mbemba Mangulu,Lille,phonetic-fallback-openai,,찬셀 엠벰바 만구루,엠벰바
371027,C. Nwaiwu,Chibuike Godfrey Nwaiwu,Wolfsberger AC,phonetic-fallback-openai,,치부이케 고드프리 나이우,나이우
47988,C. Starfelt,Carl Anders Theodor Starfelt,Celta Vigo,phonetic-fallback-openai,,칼 안데르스 테오도르 스타르펠트,스타르펠트
519,C. Tolisso,Corentin Tolisso,Lyon,wikidata-ko-label,Corentin Tolisso,코랑탱 톨리소,톨리소
277922,C. Twigt,Calvin Twigt,GO Ahead Eagles,phonetic-fallback-openai,,칼빈 트위흐트,트위흐트
8680,C. Vanhoutte,Charles Vanhoutte,Nice,phonetic-fallback-openai,,샤를 뱅우트,뱅우트
37151,C. Verdonk,Calvin Ronald Verdonk,Lille,wikidata-ko-label,Calvin Verdonk,칼빈 베르동크,베르동크
453,C. Yüksel,Celil Yüksel,Samsunspor,phonetic-fallback-openai,,제릴 유크셀,유크셀
449628,Cardoso Varela,Cardoso Pinto Mandume Varela,Dinamo Zagreb,phonetic-fallback-openai,,카르도소 바렐라 바렐라,바렐라
286559,Carlos Domínguez,Carlos Domínguez Cáceres,Celta Vigo,phonetic-fallback-openai,,까를로스 도밍게스 카세레스,도밍게스
34211,Cho Gue-Sung,Gue-Sung Cho,FC Midtjylland,phonetic-fallback-openai,,구에성 초,초
445566,Christian Zawieschitzky,Christian Zawieschitzky,Red Bull Salzburg,phonetic-fallback-openai,,크리스티안 자비에시츠키,자비에시츠키
400750,Christopher Olivier,Christopher Olivier,VfB Stuttgart,phonetic-fallback-openai,,크리스토퍼 올리비에,올리비에
41432,Cláudio Ramos,Cláudio Pires Morais Ramos,FC Porto,phonetic-fallback-openai,,클라우디오 라모스,라모스
441958,Clement Bischoff,Clement Mutahi Bischoff,Red Bull Salzburg,phonetic-fallback-openai,,클레멘트 비쇼프,비쇼프
68,Clinton Mata,Clinton Mukoni Mata Pedro Lourenço,Lyon,wikidata-ko-label,Clinton Mata,클린통 마타,마타
431149,Cyriaque Kalou Irié,Cyriaque Kalou Irié,SC Freiburg,phonetic-fallback-openai,,시리아크 칼루 이리에,이리에
90663,D. Avdijaj,Donis Xhemë Avdijaj,Wolfsberger AC,wikidata-ko-label,Donis Avdijaj,도니스 아브디야이,아브디야이
626715,D. Baroncioni,D. Baroncioni,Bologna,phonetic-fallback-openai,,D. 바론초니,바론초니
182434,D. Beljo,Dion Drena Beljo,Dinamo Zagreb,phonetic-fallback-openai,,디온 드레나 벨조,벨조
460580,D. Berdos,D. Berdos,PAOK,phonetic-fallback-openai,,D. 베르도스,베르도스
126892,D. Bîrligea,George Daniel Bîrligea,FCSB,phonetic-fallback-openai,,조지 다니엘 비를리게아,비를리게아
1627,D. Calabria,Davide Calabria,Panathinaikos,wikidata-ko-label,Davide Calabria,다비데 칼라브리아,칼라브리아
338045,D. Castillo,Denil Daniel Castillo Preciado,FC Midtjylland,phonetic-fallback-openai,,데닐 다니엘 카스티요 프레시아도,카스티요
471796,D. Chatsidis,Dimitrios Chatsidis,PAOK,phonetic-fallback-openai,,디미트리오스 차치디스,차치디스
51295,D. Cornelius,Derek Austin Cornelius,Rangers,wikidata-ko-label,Derek Cornelius,데릭 코닐리어스,코닐리어스
539,D. de Wit,Dani de Wit,Utrecht,phonetic-fallback-openai,,다니 데 빗,데 빗
43002,D. Đoković,Damjan Đoković,CFR 1907 Cluj,wikidata-ko-label,Damjan Đoković,다먄 조코비치,조코비치
342019,D. Ghilardi,Daniele Ghilardi,AS Roma,wikidata-ko-label,Daniele Ghilardi,다니엘레 길라르디,길라르디
61142,D. Greif,Dominik Greif,Lyon,phonetic-fallback-openai,,도미닉 그라이프,그라이프
110624,D. Gropper,Denny Gropper,Maccabi Tel Aviv,phonetic-fallback-openai,,덴니 그로퍼,그로퍼
388570,D. Gül,Deniz Daniel Gül,FC Porto,phonetic-fallback-openai,,데니즈 다니엘 글,글
8845,D. Heymans,Daan Heymans,Genk,phonetic-fallback-openai,,단 헤이만스,헤이만스
203755,D. James,Dean Ruben James,GO Ahead Eagles,phonetic-fallback-openai,,딘 루벤 제임스,제임스
128793,D. Jurásek,David Jurásek,Beşiktaş,phonetic-fallback-openai,,다비드 유라셀,유라셀
281989,D. Khudyakov,Daniil Khudyakov,Sturm Graz,phonetic-fallback-openai,,다니일 후디아코프,후디아코프
3380,D. Kiki,Enagnon David Kiki,FCSB,phonetic-fallback-openai,,에나뇬 다비드 키키,키키
1725,D. Ljubičić,Dejan Ljubičić,Dinamo Zagreb,phonetic-fallback-openai,,데얀 루비치치,루비치치
287,D. Lovren,Dejan Lovren,PAOK,wikidata-ko-label,Dejan Lovren,데얀 로브렌,로브렌
135965,D. Males,Darian Males,BSC Young Boys,phonetic-fallback-openai,,다리안 말레스,말레스
938,D. Marzino,Dario Nicola Marzino,BSC Young Boys,phonetic-fallback-openai,,다리오 니콜라 마르지노,마르지노
42687,D. Miculescu,David Raul Miculescu,FCSB,phonetic-fallback-openai,,다비드 라울 미쿨레스쿠,미쿨레스쿠
93007,D. Min,David Min,Utrecht,phonetic-fallback-openai,,다비드 민,민
340663,D. Monastirlis,Dimitrios Monastirlis,PAOK,phonetic-fallback-openai,,디미트리오스 모나스티를리스,모나스티를리스
37760,D. Murkin,Derry John Murkin,Utrecht,phonetic-fallback-openai,,데리 존 머킨,머킨
43171,D. Olaru,Darius Dumitru Olaru,FCSB,wikidata-ko-label,Darius Olaru,다리우스 올라루,올라루
307117,D. Osorio,Darío Esteban Osorio Osorio,FC Midtjylland,phonetic-fallback-openai,,다리오 에스테반 오소리오 오소리오,오소리오
485637,D. Owusu,Douglas Owusu,FK Crvena Zvezda,phonetic-fallback-openai,,더글라스 오우수,오우수
394698,D. Pech,Dominik Pech,BSC Young Boys,phonetic-fallback-openai,,도미닉 페흐,페흐
2374,D. Pelkas,Dimitris Pelkas,PAOK,phonetic-fallback-openai,,디미트리스 펠카스,펠카스
18128,D. Politic,Dennis-Dorian Politic,FCSB,phonetic-fallback-openai,,덴니스-도리안 폴리틱,폴리틱
340572,D. Prpić,Dominik Prpić,FC Porto,phonetic-fallback-openai,,도미닉 프피치,프피치
162452,D. Rensch,Devyne Fabian Jairo Rensch,AS Roma,wikidata-ko-label,Devyne Rensch,데빈 렌스,렌스
286710,D. Scherhant,Derry Lionel Scherhant,SC Freiburg,phonetic-fallback-openai,,데리 라이오넬 셔한트,셔한트
19990,D. Sterling,Dujon Henriques Sterling,Rangers,phonetic-fallback-openai,,두존 앙리퀘스 스털링,스털링
551532,D. Suchy,D. Suchy,Plzen,phonetic-fallback-openai,,D. 수키,수키
161576,D. Tsopouroglou,Dimitrios Tsopouroglou,PAOK,phonetic-fallback-openai,,디미트리오스 쏘포루글루,쏘포루글루
26475,D. Undav,Deniz Undav,VfB Stuttgart,wikidata-ko-label,Deniz Undav,데니스 운다브,운다브
156998,D. van den Berg,Davy van den Berg,Utrecht,phonetic-fallback-openai,,다비 반 덴 베르흐,반 덴 베르흐
13,D. Zagadou,Dan-Axel Zagadou,VfB Stuttgart,wikidata-ko-label,Dan-Axel Zagadou,당악셀 자가두,자가두
286796,Damián Rodríguez,Damián Rodríguez Sousa,Celta Vigo,phonetic-fallback-openai,,다미안 로드리게스 소우사,로드리게스
351131,Dani Pérez,Daniel Pérez Guerrero,Real Betis,phonetic-fallback-openai,,다니엘 페레즈 게레로,페레즈
42007,Dani Silva,Daniel Filipe Bandeira e Silva,FC Midtjylland,phonetic-fallback-openai,,다니엘 필리페 반데이라 이 실바,실바
626330,Dani Tijman,Dani Tijman,GO Ahead Eagles,phonetic-fallback-openai,,다니 티이만,티이만
47302,Diego Llorente,Diego Javier Llorente Ríos,Real Betis,wikidata-ko-label,Diego Llorente,디에고 요렌테,요렌테
361371,Diego Rodrigues,Diego Henrique Oliveira Rodrigues,SC Braga,phonetic-fallback-openai,,디에고 로드리게스,로드리게스
369,Diogo Costa,Diogo Meireles da Costa,FC Porto,wikidata-ko-label,Diogo Costa,디오구 코스타,코스타
56011,Dor Peretz,Dor Peretz,Maccabi Tel Aviv,wikidata-ko-label,Dor Peretz,도르 페레츠,페레츠
19133,E. Alioski,Ezgjan Alioski,FC Lugano,wikidata-ko-label,Ezgjan Alioski,에즈잔 알리오스키,알리오스키
2869,E. Álvarez,Edson Omar Álvarez Velázquez,Fenerbahçe,phonetic-fallback-openai,,에드손 오마르 알바레즈 벨라스케즈,알바레즈
47579,E. Ávila,Luis Ezequiel Ávila,Real Betis,phonetic-fallback-openai,,루이스 에세키엘 아빌라,아빌라
500088,E. Biterge,Engin Can Biterge,Fenerbahçe,phonetic-fallback-openai,,엔진 찬 비테르게,비테르게
1188,E. Botheim,Erik Botheim,Malmo FF,phonetic-fallback-openai,,에릭 보테임,보테임
529600,E. Ceesay,Ebrima Ceesay,Samsunspor,phonetic-fallback-openai,,에브리마 쎄샤이,쎄샤이
48056,E. Chilufya,Edward Chilufya Jr.,FC Midtjylland,phonetic-fallback-openai,,에드워드 칠루피아 주니어,칠루피아
140847,E. Colley,Ebrima Colley,BSC Young Boys,wikidata-ko-label,Ebrima Colley,에브리마 콜리,콜리
46930,E. Demirović,Ermedin Demirović,VfB Stuttgart,wikidata-ko-label,Ermedin Demirović,에르메딘 데미로비치,데미로비치
202526,E. Dinkçi,Eren Sami Dinkçi,SC Freiburg,phonetic-fallback-openai,,에렌 사미 딩크치,딩크치
449669,E. Doucouré,Emile Doucouré,Genk,phonetic-fallback-openai,,에밀 두쿠레,두쿠레
129643,E. Ferguson,Evan Joe Ferguson,AS Roma,wikidata-ko-label,Evan Ferguson,에반 퍼거슨,퍼거슨
30405,E. Fernandes,Edimilson Fernandes Ribeiro,BSC Young Boys,phonetic-fallback-openai,,에디밀손 페르난데스 리베이로,페르난데스
47985,E. Holm,Emil Alfons Holm,Bologna,wikidata-ko-label,Emil Holm,에밀 홀름,홀름
50091,E. Kılınç,Emre Kılınç,Samsunspor,wikidata-ko-label,Emre Kılınç,엠레 클른츠,클른츠
37781,E. Linthorst,Henricus Gerardus Hubertus Mar Linthorst,GO Ahead Eagles,phonetic-fallback-openai,,헨리쿠스 제라르두스 후베르투스 마르 린토르스트,린토르스트
366341,E. Lorenz,Elias Lorenz,Sturm Graz,phonetic-fallback-openai,,엘리아스 로렌츠,로렌츠
598615,E. Lulli,E. Lulli,AS Roma,phonetic-fallback-openai,,이. 룰리,룰리
400496,E. Madmon,Elad Madmon,Maccabi Tel Aviv,phonetic-fallback-openai,,엘라드 매드몬,매드몬
386287,E. Mbappé,Ethan Mbappé Lottin,Lille,phonetic-fallback-openai,,에단 엠바페 로띵,엠바페
471106,E. Molébé,Enzo Anthony Honoré Molébé,Lyon,phonetic-fallback-openai,,앙토니 오노레 몰레베,몰레베
626707,E. Morucci,E. Morucci,AS Roma,phonetic-fallback-openai,,이. 모루치,모루치
3638,E. Muçi,Ernest Muçi,Beşiktaş,phonetic-fallback-openai,,에르네스트 무치,무치
1807,E. Ndicka,Obite Evan Ndicka,AS Roma,phonetic-fallback-openai,,오비테 에반 디카,디카
89754,E. Ólafsson,Elías Rafn Ólafsson,FC Midtjylland,phonetic-fallback-openai,,엘리아스 란프 올라프손,올라프손
442866,E. Pereira,Everton Pereira da Silva,Nice,phonetic-fallback-openai,,에버턴 페레이라 다 실바,페레이라
336570,E. Tıknaz,Demir Ege Tıknaz,Beşiktaş; SC Braga,phonetic-fallback-openai,,데미르 에게 틱나즈,틱나즈
50046,E. Topçu,Emirhan Topçu,Beşiktaş,phonetic-fallback-openai,,에미르한 토프츠,토프츠
594887,Elio Rufener,Elio Rufener,BSC Young Boys,phonetic-fallback-openai,,엘리오 루페너,루페너
394221,Emir Yaşar,Emir Yaşar,Beşiktaş,phonetic-fallback-openai,,에미르 야샤르,야샤르
104808,Enric Saborit,Enric Saborit Teixidor,AEK Larnaca,phonetic-fallback-openai,,엔리크 사보리 테이시도르,사보리
873,F. Bernardeschi,Federico Bernardeschi,Bologna,wikidata-ko-label,Federico Bernardeschi,페데리코 베르나르데스키,베르나르데스키
25597,F. Bredlow,Fabian Bredlow,VfB Stuttgart,wikidata-ko-label,Fabian Bredlow,파비안 브레들로,브레들로
584426,F. Castaldo,F. Castaldo,Bologna,phonetic-fallback-openai,,에프. 카스탈도,카스탈도
570,F. Cervi,Franco Emanuel Cervi,Celta Vigo,phonetic-fallback-openai,,프랑코 에마뉴엘 체르비,체르비
