external_id,eng_name,name_ko,short_name_ko
1741,N. Katić,니콜라 카티치,카티치
76867,N. Mujakić,니하드 무야키치,무야키치
9026,N. Vasilj,니콜라 바실리,바실리
70480,O. Hadžikić,오스만 하지키치,하지키치
314377,S. Baždar,사메드 바즈다르,바즈다르
14301,S. Radeljić,스티에판 라델지치,라델지치
271350,T. Muharemović,타리크 무하레모비치,무하레모비치
9566,Adryelson,아드리엘손 샤완 리마 실바,실바
860,Alex Sandro,알렉스 산드루 지 올리베이라,올리베이라
378,Alex Telles,알렉스 텔레스,텔레스
1771,Ayrton Lucas,아이르톤 루카스 단타스 데 메데이로스,데 메데이로스
10111,Bento,벤투,벤투
618,Danilo,다닐루 루이스 다 시우바,시우바
275170,Danilo,다닐루,다닐루
41144,Dodô,조제 호도우푸 피리스 히베이루,히베이루
24866,Douglas Santos,도글라스 산투스,산투스
1566,Emerson Royal,이메르송 로얄,로얄
299,Fabinho,파비뉴,파비뉴
10089,Fabrício Bruno,파브리시오 브루노 소아레스 데 파리아,소아레스
41197,Galeno,갈레누,갈레누
30408,Gerson,제르송 산투스 다 시우바,시우바
2038,Guilherme Arana,기울헤르메 안토니오 아라나 로페스,아라나
123759,Hugo Souza,우고 데 소우자 노게이라,소우자
30424,Ibañez,호제르 이바녜스,이바녜스
9994,Jean Lucas,장 루카스 데 소우자 올리베이라,소우자
309792,Kaiki,카이키 브루노 다 실바,다 실바
10008,Kaio Jorge,카이우 조르즈,조르즈
41169,Léo Jardim,레오 제르딤,제르딤
9458,Léo Ortiz,레오 오르티즈,오르티즈
10124,Léo Pereira,레오 페레이라,페레이라
178,Lucas Moura,루카스 모우라,모우라
265785,Luiz Henrique,루이스 엔히키,엔히키
25618,Matheus Pereira,마테우스 페레이라,페레이라
10083,Murilo,무릴루 엔리키 페헤이라 호샤,호샤
276,Neymar,네이마르,네이마르
10306,Nino,니노,니노
313732,Pablo Maia,파블로 마이아,마이아
987,Paulinho,파울리뉴,파울리뉴
10321,Pedro,페드루,페드루
10081,Rafael,하파에우 페헤이라 다 시우바,시우바
9920,Raphael Veiga,라파엘 베이가,베이가
10122,Renan Lodi,헤낭 로지,로지
126936,Samuel Lino,사무엘 리누,리누
8661,Vitinho,비치뉴,비치뉴
970,Wendell,웬데우 나시멘투 보르지스,보르지스
2410,Weverton,웨베르통,웨베르통
25398,William,윌리암,윌리암
51148,D. St. Clair,데이트리스턴 세인트 클레어,세인트 클레어
407583,J. Badwal,지반 싱 배드월,배드월
19007,J. Hoilett,데이비드 주니어 웨인 호일렛,호일렛
201707,J. Marshall-Rutty,자키일 스탠포드 잭 마샬루티,마샬루티
193279,J. Nelson,제이든 넬슨,넬슨
50817,J. Osorio,조나단 오소리오,오소리오
50778,J. Pantemis,제임스 판테미스,판테미스
203428,J. Russell-Rowe,제이슨 러셀로,러셀로
78494,J. Waterman,조엘 워터먼,워터먼
50925,K. Miller,카말 밀러,밀러
327738,L. De Fougerolles,루크 롤레 드 푸제롤,푸제롤
351582,L. Gavran,루카 로버트 가브란,가브란
50788,M. Choinière,마티외 슈아니에르,슈아니에르
51274,M. Crépeau,막심 크레포,크레포
269936,M. de Brienne,마테오 카밀로 폴 드 브리엔,드 브리엔
284061,M. Flores,마르셀로 플로레스 도렐,도렐
512956,Malik Henry,말릭 헨리,헨리
370936,N. Abatneh,노아 아브라함 세오넷 아바트네,아바트네
294824,N. Saliba,네이슨-딜란 사리바,사리바
416901,N. Sigur,니코 크리스티안 시구르,시구르
566059,R. Elloumi,라얀 엘루미,엘루미
50816,R. Laryea,리치 라레이아,라레이아
203436,R. Priso,랄프-윌리엄 존슨 프리소-엠본게,프리소
440229,Shola Jimoh,쇨라 지모,지모
370938,T. Coimbra,티아고 드 프레이타스 귀마란스 코임브라,코임브라
8660,Z. Bassong,조한 루도비크 바송,바송
13729,Á. Angulo,알바로 안이베르 앙구로 모스케라,앙구로
345748,A. Gómez,카를로스 안드레스 고메스 히네스트로사,고메스
13659,A. Llinás,안드레스 띠난스 몬테호,몬테호
2481,Á. Montero,알바로 다비드 몬테로 페랄레스,몬테로
13289,A. Reyes,안드레스 펠리페 레예스 암뷔이라,레예스
306716,A. Rodríguez,알레한드로 로드리게스 바에나,바에나
13642,A. Román,안드레스 펠리페 로만 모스케라,로만
79167,B. Vera,브라얀 에마뉴엘 베라 라미레즈,베라
1476,C. Borja,크리스티안 알렉시스 보르하 곤살레스,보르하
13283,C. Cuesta,카를로스 에케호모 쿠에스타 피게로아,쿠에스타
2482,C. Vargas,카밀로 바르가스,바르가스
59565,D. Cambindo,디베르 아르만도 캄빈도 아보니아,캄빈도
13366,D. Cataño,다니엘 토레스,토레스
2483,D. Machado,데이버 안드레스 마차도 메나,마차도
6250,D. Moreno,다이로 마우리시오 모레노 가린도,모레노
313,D. Ospina,다비드 오스피나,오스피나
59635,D. Ruiz,다니엘 펠리페 루이즈 리베라,리베라
13656,D. Silva,다비드 맥칼리스터 실바 모스케라,실바
6254,D. Valoyes,디에고 루이스 발료예스 루이즈,발료예스
81012,D. Vásquez,데비스 에스티벤 바스케스 란치,바스케스
5963,F. Fabra,프랭크 유스티 파브라 파라시오스,파브라
13572,G. Fuentes,가브리엘 엔리케 고메스,고메스
324034,G. Puerta,구스타보 아돌포 푸에르타 몰라노,푸에르타
350927,Henry Mosquera,헨리 다비드 모스케라 산체스,모스케라
638,I. Poveda,이안 카를로 포베다-오캄포,포베다
13376,J. Campaz,하민톤 레안드로 카파스,카파스
5972,J. Campuzano,조르만 다비드 카무파노 푼테스,카무파노
13691,J. Carbonero,요한 스티벤 카르보네로 발란타,카르보네로
5994,J. Carrascal,호르헤 안드레스 카라스칼 가르도,카라스칼
13566,J. Chunga,호세 루이스 춘가 베가,춘가
24810,J. Córdoba,존 안드레스 코르도바 코페테,코르도바
866,J. Cuadrado,후안 콰드라도,콰드라도
195718,J. Fory,히메르 에스테반 포리 메히아,포리
64268,J. Mojica,요한 안드레스 모히카 파라시오,모히카
197913,J. Mosquera,후안 다비드 모스케라 로페스,모스케라
13151,J. Portilla,후안 카밀로 포르티야 오로스코,포르티야
59564,J. Quiñónes,하데르 안드레스 키뇨네스 카이세도,키뇨네스
6005,J. Quintero,후안 페르난도 킨테로,킨테로
517,J. Rodríguez,제임스 다비드 로드리게스 루비오,로드리게스
289592,K. Castaño,케빈 두반 카스타뇨 힐,카스타뇨
13278,K. Mier,케빈 레오나르도 미에르 로블레스,미에르
13525,L. Castro,레오나르도 파비오 카스트로 로아이사,카스트로
37161,L. Sinisterra,루이스 시니스테라,시니스테라
9933,M. Borja,미겔 에르난데스 산체스,산체스
5923,M. Cassierra,마테오 카시에라,카시에라
64134,M. Hinestroza,마리노 히네스트로자 안구로,히네스트로자
2491,M. Uribe,마테우스 우리베,우리베
6011,R. Borré,라파엘 산토스 보레 마우리,보레
13363,R. Carrascal,라파엘 안드레스 카라스칼 아빌레스,카라스칼
35604,Roger Martínez,로저 베이커 마르티네스 토빈손,마르티네스
30,S. Arias,산티아고 아리아스 나란호,아리아스
13310,S. Gómez,세바스티안 고메즈 론도뇨,고메즈
35539,S. Medina,존 스테판 메디나 라미레즈,메디나
356518,S. Velásquez,사무엘 벨라스케즈 우리베,벨라스케즈
1209,W. Barrios,윌마르 엔리케 바리오스 테란,바리오스
13571,W. Ditta,윌러 에밀리오 디타 페레즈,디타
2484,Y. Mina,예리 미나,미나
279482,B. Cipenga,브라이언 키밤베 시펜가,시펜가
48555,C. Pickel,샤를 피켈,피켈
179699,F. Mayele,피스톤 칼라라 마예레,마예레
24012,L. Mpasi,리오넬 엠파시-느자우,엠파시
3034,M. Elia,메쉐크 엘리아 리나,엘리아
314509,M. Epolo,마티우 루카 에폴로,에폴로
129670,N. Mbuku,나타나엘 음부쿠,음부쿠
8634,R. Bushiri,록키 부시리 키송가,부시리
20674,S. Banza,시몽 반자,반자
199767,S. Kapuadi,스티브 응카누 카푸아디,카푸아디
21101,S. Moutoussamy,사뮈엘 무투사미,무투사미
8627,T. Bongonda,테오 본곤다 무불오페코 바톰보아트,무불오
48501,T. Fayulu,티모시 브루스 파윌루,파윌루
46746,A. Budimir,안테 부디미르,부디미르
726,A. Kramarić,안드레이 크라마리치,크라마리치
1902,D. Ćaleta-Car,두예 찰레타차르,찰레타차르
14266,I. Smolčić,이반 스몰치치,스몰치치
14395,K. Jakić,크리스티얀 야키치,야키치
64,K. Letica,카를로 레티차,레티차
1321,L. Majer,로브로 마예르,마예르
754,L. Modrić,루카 모드리치,모드리치
7332,L. Sučić,루카 수치치,수치치
295026,M. Baturina,마르틴 바투리나,바투리나
260865,M. Pašalić,마르코 파샬리치,파샬리치
1084,M. Pongračić,마린 폰그라치치,폰그라치치
842,N. Vlašić,니콜라 블라시치,블라시치
66055,P. Musa,페타르 무사,무사
284869,T. Fruk,토니 프루크,프루크
37272,B. Kuwas,브랜들리 맥-올리엔 쿠와스,쿠와스
37146,C. Martina,쿠코 마르티나,마르티나
272421,D. Timber,딜란 팀버르,팀버르
353808,Deveron Fonville,데버론 폰빌,폰빌
37941,E. Hooi,엘슨 퀸시 후이,후이
221,E. Room,엘로이 롬,롬
38708,G. Kastaneer,저르바네 쟌드릭 아돈니스 카스타네르,카스타네르
36842,G. Roemeratoe,홋프리트 루메라투,루메라투
163220,J. Antonisse,제레미 코르넬리스 야코부스 안토니세,안토니세
37303,J. Arias,자파르 아우렐리오 미겔 아리아스,아리아스
19047,J. Bacuna,주니뇨 바쿠나,바쿠나
706,J. Brenet,요슈아 벤자민 브레넷,브레넷
322863,J. Candelaria,제이든 캔델라리아,캔델라리아
37450,J. Carolina,유리치 크리스토퍼 알렉산더 카롤리나,카롤리나
36857,J. Gaari,유리엔 고드프리드 후안 가리,가리
18981,J. Locadia,위르헌 로카디아,로카디아
195067,J. Margaritha,제얼 얼윈 마르가리타,마르가리타
36797,J. Ogenia,저스틴 셰인 오게니아,오게니아
385260,J. Paulina,요르디 폴리나,폴리나
127551,J. Vicario,자론 비카리오,비카리오
154868,J. Zimmerman,조슈아 앤써니 짐머만,짐머만
37461,K. Felida,케빈 안토니오 펠리다,펠리다
41627,K. Gorré,켄지 호레,호레
18997,L. Bacuna,레안드로 바쿠나,바쿠나
309763,L. Comenencia,리바노 코메넨시아,코메넨시아
575305,L. Merencia,엘 메렌시아,메렌시아
371660,N. Fancito,딜란 니노 판시토,판시토
340251,N. Holder,네이단 크리스토퍼 아담 홀더,홀더
138847,N. Markelo,나탄젤로 알렉산드로 마르켈로,마르켈로
37175,R. Bazoer,리헤들리 바주르,바주르
6986,R. Bonevacia,롤리니 노나토 루이스 보네바시아,보네바시아
2242,R. Janga,랜절로 양가,양가
359464,R. Rosario,라이비엔 로사리오,로사리오
37066,R. van Eijma,로숀 반 에이마,에이마
38516,S. Carmelia,샤논 다비드 카르멜리아,카르멜리아
36970,S. Floranus,셰럴 콘스탄시오 플로라누스,플로라누스
371649,S. Kastaneer,시드니 토마스 빅토리노 카스타니어,카스타니어
194645,S. Sambo,슈란디 루게리오 삼보,삼보
214129,T. Bodak,티릭 보닥,보닥
36967,T. Doornbusch,트레버 도른뷔스,도른뷔스
406846,T. Noslin,타이리스 노슬린,노슬린
446871,Tyrique Mercera,티리크 크리스토퍼 메르세라,메르세라
36788,V. Anita,퓌르논 아니타,아니타
308839,X. Severina,잔더 세베리나,세베리나
1234,A. Král,알렉스 크랄,크랄
271794,J. Boula,지리 보울라,보울라
90746,J. Kliment,얀 클리멘트,클리멘트
66340,J. Kuchta,얀 쿠흐타,쿠흐타
1237,J. Zelený,야로슬라프 젤레니,젤레니
353898,M. Šín,마테이 신,신
549,V. Černý,바츨라프 체르니,체르니
1231,V. Coufal,블라디미르 초우팔,초우팔
16462,A. Chalá,아니발 에르난 찰라 아요비,찰라
16360,A. Franco,알란 프랑코,프랑코
2586,Á. Mena,안헬 이스라엘 메나 델가도,메나
310313,A. Micolta,노만 안드레스 미콜타 아로요,미콜타
280695,A. Minda,알란 스티브 민다 가르시아,민다
379505,A. Obando,알렌 알다이르 오반도 아요비,오반도
2583,A. Preciado,앙헬로 프레시아도,프레시아도
198347,A. Valencia,안토니 레닌 발렌시아 바하나,발렌시아
2568,Alexander Domínguez Carabalí,알렉산더 도밍게스 카라발리,카라발리
2576,B. Caicedo,베더 후리오 카이세도 라스트라,카이세도
356456,Bryan Josías Ramírez León,브란 호시아스 라미레스 레온,라미레스
2577,C. Gruezo,카를로스 아르만도 그루에소 아르볼레다,아르볼레다
2076,C. Ramírez,크리스티안 레오넬 라미레스 잠브라노,라미레스
16579,D. Cabezas,다비드 에스탈린 카베사스 메디나,카베사스
476121,D. Guagua,다르윈 요한 과과 실바,과과
35533,E. Valencia,엔네르 렘베르토 발렌시아 라스트라,발렌시아
625629,Elias Legendre Quiñonez,엘리아스 레전드레 키뇨네스,키뇨네스
63964,F. Torres,펠릭스 토레스,토레스
210203,G. Napa,길마르 에두아르도 나파 카이세도,나파
16369,G. Plata,곤잘로 조르디 플라타 히메네스,플라타
16642,G. Valle,곤잘로 로베르토 발레 부스타만테,발레
16380,H. Galíndez,에르난 갈린데스,갈린데스
16470,J. Alcívar,조르디 호세 알시바르 마시아스,알시바르
414662,J. Arroyo,제퍼슨 가브리엘 아로요 카이세도,아로요
16408,J. Burrai,하비에르 니콜라스 부라이,부라이
16590,J. Caicedo,조르디 호수에 카이세도 메디나,카이세도
237191,J. Chávez,조안너 스탈린 차베스 킨테로,차베스
16776,J. Cifuentes,호세 시푸엔테스,시푸엔테스
16413,J. Corozo,잔너 히클러 코로조 알만,코로조
68113,J. Hurtado,호세 안드레스 우르타도 체메,우르타도
2580,J. Julio,조한 에스마이데스 후리오 파라시오스,후리오
2581,J. Méndez,세바스 멘데스,멘데스
237122,J. Mercado,존 앤손니 메르카도 쿠에로,메르카도
16628,J. Ortiz,후리오 조아오 오르티스 란다수리,오르티스
2575,J. Porozo,작손 포로소,포로소
202086,J. Sarmiento,헤레미 사르미엔토,사르미엔토
10252,J. Sornoza,주니어 나사레노 소르노사 모레이라,소르노사
25414,J. Yeboah,요한 예보아 자모라,예보아
350799,Jeremy Arévalo,제레미 알베르토 아레발로 메라,아레발로
414405,K. Arroyo,케니 알렉산더 아로요 알바라도,아로요
406303,K. Páez,켄드리 파에스,파에스
2584,L. Campana,레오나르도 카만파 로메로,카만파
354318,L. Loor,라얀 마누엘 루르 레켈메,루르
16370,L. Realpe,레오나르도 하비에르 레알페 몬타뇨,레알페
16372,L. Segovia,루이스 헤오반니 세고비아 베가,세고비아
16419,Leonel Enrique Quiñónez Padilla,레오넬 엔리케 키뇨네스 파딜라,키뇨네스
237080,M. Angulo,마르코 안토니오 앙구로 솔로르사노,앙구로
81224,M. Ramírez,웰링턴 모이세스 라미레즈 프레시아도,라미레즈
338046,Óscar Steven Zambrano Preciado,오스카르 스티븐 잠브라노 프레시아도,잠브라노
198343,P. Delgado,패트릭슨 루이지 델가도 빌라,델가도
46731,P. Estupiñán,페르비스 에스투피냔,에스투피냔
321658,P. Mercado,파트리크 클라이버 메르카도 알타미라노,메르카도
237078,P. Vite,페드로 헤암피에르 비테 우카,비테
2571,R. Arboleda,로베르트 아르볼레다,아르볼레다
2572,X. Arreaga,사비에르 아레아가,아레아가
2649,Ahmed Abou El Fotouh,아흐메드 아부 엘 포투,포투
292695,Ahmed Koka,아흐메드 코카,코카
16831,Al Mahdi Soliman,알 마디 솔리만,솔리만
17269,Emam Ashour,에맘 아슈르 메트왈리 압델가니,아슈르
20844,H. Hassan,하이셈 하산,하산
16813,Hamdi Fathy,햄디 파티,파티
269621,Hossam Abdelmaguid,호삼 압델마귀드,압델마귀드
70535,Ibrahim Adel,이브라힘 아델,아델
16901,Islam Issa,이슬람 이사,이사
17032,Khaled Sobhy,칼레드 소비,소비
69196,Mahmoud Saber,마흐무드 사베르,사베르
190575,Marwan Attia,마르완 아티아,아티아
196343,Mohamed Abdelmonem,모하메드 압델모넴,압델모넴
498250,Mohamed Alaa,모하메드 알라,알라
16797,Mohamed El Shenawy,모하메드 엘셰나위,엘셰나위
2654,Mohamed Hany,모하메드 하니,하니
16841,Mohanad Lasheen,모하나드 라신,라신
2668,Mostafa Mohamed,모스타파 모하메드,모하메드
269174,Mostafa Shobeir,모스타파 쇼베이르,쇼베이르
550372,N. Mansy,엔. 만시,만시
16805,Rami Rabia,라미 라비아,라비아
550371,T. Alaa,티. 알라,알라
2664,Trézéguet,마흐무드 하산,하산
16804,Yasser Ibrahim,야세르 이브라힘,이브라힘
16871,Zizo,지조,지조
19209,F. Tomori,피카요 토모리,토모리
21628,B. Samba,브리스 삼바,삼바
22221,M. Maignan,마이크 메냥,메냥
47300,T. Hernández,테오 에르난데스,에르난데스
25158,D. Raum,다비트 라움,라움
25903,F. Dahmen,핀 디멘,디멘
702,O. Baumann,올리버 바우만,바우만
303467,A. Fatawu,이사하쿠 압둘 파타우,파타우
480108,B. Asare,벤자민 아사레,아사레
411800,C. Bonsu Baah,크리스토퍼 본수 바,바
475575,Caleb Marfo Yirenkyi,칼렙 마르포 이렌키,이렌키
87791,D. Agyei,다니엘 에베네저 과시 아게이,아게이
128853,D. Köhn,데릭 아서 컨,컨
21010,E. Owusu,엘리샤 오우수,오우수
7578,G. Mensah,기디언 멘사,멘사
434421,H. Fatawu,하미두 압둘 파타우,파타우
353609,I. Sulemana,이브라힘 수레마나,수레마나
144709,J. Anang,조셉 테테 아낭,아낭
137223,J. Opoku,제롬 오세 오포쿠,오포쿠
3608,K. Sibo,콰시 시보,시보
3412,L. Zigi,로런스 아티지기,아티지기
191240,M. Senaya,마뱅 세나야,세나야
108475,P. Pfeiffer,패트릭 파이퍼,파이퍼
162773,R. Königsdörffer,란스포드 예보아 케니그스데르퍼,케니그스데르퍼
174768,A. Pierre,알렉산드르 피에르,피에르
24096,B. Labissiere,브란 라비시에르,라비시에르
472362,Belmar Joseph,벨마르 조셉,조셉
20850,C. Arcus,칼렌스 아르쿠스,아르쿠스
162129,C. Attys,크리스토퍼 아티스,아티스
237142,C. Sainté,칼 프레드 샹테,샹테
50958,D. Etienne,데릭 에티엔 주니어,주니어
237292,D. Jean,다니 쟝,쟝
338367,D. Jean-Jacques,단리 쟝 자크,자크
102505,D. Lacroix,마크후스 라크로이,라크로이
45020,D. Nazon,뒤켕 나종,나종
243817,F. Dulysse,프랑수아 안드레 뒤리스,뒤리스
50749,F. Picault,파브리스장 피콜,피콜
8601,F. Pierrot,프란츠디 피에로,피에로
310200,G. Elien,구리 일리엔,일리엔
163080,G. Innocent,가리손 이노센트,이노센트
318930,G. Métusala,가르벤미셰 메투살라,메투살라
174915,J. Casimir,조수에 카지미르,카지미르
123742,J. Duverger,조수에 두베르제,두베르제
20655,J. Duverne,장케빈 두베른,두베른
87789,J. Placide,조니 플라시드,플라시드
128766,L. Deedson,루시우스 돈 따브슨,따브슨
20538,L. Pierre,레버톤 피에르,피에르
122491,M. Cantave,미카엘 가브리엘 캉타브,캉타브
190747,M. Expérience,마르탱 이브스페리언스,이브스페리언스
326144,M. Prunier,몬디 프루니에,프루니에
162733,R. Providence,루벵 프리츠너 프로비던스,프로비던스
12303,Ricardo Ade,리카르도 아데,아데
24140,S. Lambese,스테판 람베즈,람베즈
574217,T. Algarin,티 알가린,알가린
343648,T. Michel,테오 미셸,미셸
326017,W. Pacius,우벤스 파시우스,파시우스
275367,W. Paugain,윌겐스 파게인,파게인
371050,W. Pierre,올리비에 우드렌스키 피에르,피에르
48535,Y. Fortuné,야신 엔조 포르튜네,포르튜네
29852,A. Aghasi,아레프 아가시 콜라소르키,아가시
29720,A. Alipour,알리 알리푸르가라,알리푸르
2682,A. Beiranvand,알리레자 베이란반드,베이란반드
29855,A. Gholami,아레프 골라미,골라미
29937,A. Hosseinzadeh,아미르호세인 호세인자데,호세인자데
2700,A. Jahanbakhsh,알리레자 자한바흐시,자한바흐시
29926,A. Jalali,세예드 아볼파즐 자라리 부라니,자라리
29770,A. Karimi,알리 카리미,카리미
29809,A. Nemati,알리 네마티,네마티
2695,A. Noorollahi,아흐마드 누룰라히,누룰라히
423753,A. Razzaghinia,아미르 모하마드 라자기니아,라자기니아
29784,A. Sayyadmanesh,알라야르 사야드마네쉬,사야드마네쉬
423739,A. Shakouri,아르샤 샤쿠리,샤쿠리
343405,A. Yousefi,아리아 요우세피,요우세피
409492,D. Iri,다니알 이리,이리
2685,E. Hajisafi,에흐산 하지사피,하지사피
381797,H. Goudarzi,호세인 구다르지,구다르지
29755,H. Hosseini,호세인 호세이니,호세이니
2687,H. Kanani,모하마드 호세인 카나니 자데간,카나니
30165,H. Pourhamidi,호세인 푸르하미디,푸르하미디
30153,Javad Aghaeipour,자바드 아가에이푸르,아가에이푸르
2698,K. Ansarifard,카림 안사리파르드,안사리파르드
29825,M. Akhbari,모하마드레자 아크바리 샤드,아크바리
29834,M. Azadi,모하마드레자 아자디,아자디
29758,M. Daneshgar,모하마드 다네시가르,다네시가르
