external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
422,A. Kutucu,Ahmed Kutucu,Galatasaray,phonetic-fallback-openai,,아흐메드 쿠투쥬,쿠투쥬
30393,A. Lafont,Alban-Marc Lafont,Panathinaikos,phonetic-fallback-openai,,알반-마르크 라폰,라폰
443716,A. Liatsikouras,A. Liatsikouras,Olympiakos Piraeus,phonetic-fallback-openai,,A. 리아츠쿠라스,리아츠쿠라스
446117,Á. Madarász,Ádám Madarász,Ferencvarosi TC,phonetic-fallback-openai,,아담 마다라쉬,마다라쉬
409670,A. Malic,Arjan Malic,Sturm Graz,phonetic-fallback-openai,,아르얀 말리치,말리치
194539,A. Manaj,Arb Manaj,Drita,phonetic-fallback-openai,,아르브 마나이,마나이
2074,A. Martynovich,Aleksandr Martynovich,Kairat Almaty,phonetic-fallback-openai,,알렉산드르 마르티노비치,마르티노비치
322101,A. Memić,Amar Memić,Plzen,phonetic-fallback-openai,,아마르 메미치,메미치
313937,A. Mendy,Antoine Mendy,Nice,wikidata-ko-label,Antoine Mendy,앙투안 멘디,멘디
312,A. Meret,Alex Meret,Napoli,known-ko,Alex Meret,알렉스 메렛,메렛
26292,A. Meyer,Alexander Niklas Meyer-Schade,Borussia Dortmund,phonetic-fallback-openai,,알렉산더 니클라스 마이어-샤데,마이어
39360,A. Mikkelsen,August Mikkelsen,Bodo/Glimt,phonetic-fallback-openai,,아우구스트 미켈슨,미켈슨
323820,A. Mrynskiy,Aleksandr Mrynskiy,Kairat Almaty,phonetic-fallback-openai,,알렉산드르 미린스키,미린스키
318056,A. Murphy,Alex Murphy,Newcastle,phonetic-fallback-openai,,알렉스 머피,머피
76975,A. Mustafić,Alen Mustafić,Slovan Bratislava,phonetic-fallback-openai,,알렌 무스타피치,무스타피치
307426,A. Nagalo,Adamo Nagalo,PSV Eindhoven,wikidata-ko-label,Adamo Nagalo,아다모 나갈로,나갈로
407032,A. Nallo,Amara Nallo,Liverpool,phonetic-fallback-openai,,아마라 날로,날로
1062,A. Nedyalkov,Anton Mihaylov Nedyalkov,Ludogorets,phonetic-fallback-openai,,안톤 미하일로프 네디알코프,네디알코프
228,A. Obispo,Armando Obispo,PSV Eindhoven,known-ko,Armando Obispo,아르만도 오비스포,오비스포
515967,A. Ouazane,A. Ouazane,Ajax,phonetic-fallback-openai,,A. 오아잔,오아잔
2355,A. Paschalakis,Alexandros Paschalakis,Olympiakos Piraeus,phonetic-fallback-openai,,알렉산드로스 파스칼라키스,파스칼라키스
34525,A. Pešić,Aleksandar Pešić,Ferencvarosi TC,wikidata-ko-label,Aleksandar Pešić,알렉산다르 페시치,페시치
456518,A. Ploshchadny,Aleksey Ploshchadny,FC Noah,phonetic-fallback-openai,,알렉세이 플로슈차드니,플로슈차드니
334257,A. Ramazanov,Amin Ramazanov,Qarabag,phonetic-fallback-openai,,아민 라마자노프,라마자노프
20355,A. Ramsdale,Aaron Christopher Ramsdale,Newcastle,known-ko,Aaron Ramsdale,애런 램스데일,램스데일
496769,A. Rexhaj,A. Rexhaj,FC Basel 1893,phonetic-fallback-openai,,A. 레자이,레자이
544046,A. Rezek,A. Rezek,Slavia Praha,phonetic-fallback-openai,,A. 레제크,레제크
319495,A. Sadybekov,Adilet Sadybekov,Kairat Almaty,phonetic-fallback-openai,,아딜렛 사디베코프,사디베코프
162451,A. Salah-Eddine,Anass Salah-Eddine,PSV Eindhoven,wikidata-ko-label,Anass Salah-Eddine,아나스 살라에딘,살라에딘
7525,A. Schlager,Alexander Schlager,Red Bull Salzburg,wikidata-ko-label,Alexander Schlager,알렉산더 슐라거,슐라거
265528,A. Shirobokov,Aleksandr Shirobokov,Kairat Almaty,phonetic-fallback-openai,,알렉산드르 시로보코프,시로보코프
840,A. Sigurðsson,Arnór Sigurðsson,Malmo FF,wikidata-ko-label,Arnór Sigurðsson,아르노르 시귀르드손,시귀르드손
424637,A. Skogmar,Adrian Siam Skogmar,Malmo FF,phonetic-fallback-openai,,에드리안 시암 스코그마르,스코그마르
412873,A. Sliti,Aymen Sliti,Feyenoord,phonetic-fallback-openai,,아이멘 슬리티,슬리티
567973,A. Staff,A. Staff,Eintracht Frankfurt,phonetic-fallback-openai,,A. 스태프,스태프
449683,A. Taho,Alain Taho,Inter,phonetic-fallback-openai,,알랭 타호,타호
491103,A. Tape,Axel Tape-Kobrissa,Bayer Leverkusen,phonetic-fallback-openai,,아젤 타페-코브리사,타페
1271,A. Tchouaméni,Aurélien Djani Tchouaméni,Real Madrid,wikidata-ko-label,Aurélien Tchouaméni,오렐리앵 추아메니,추아메니
349,A. Terzić,Aleksa Terzić,Red Bull Salzburg,phonetic-fallback-openai,,알렉사 테르지치,테르지치
204043,A. Theate,Arthur Nicolas Theate,Eintracht Frankfurt,wikidata-ko-label,Arthur Theate,아서 테이트,테이트
8777,A. Touba,Ahmed Touba,Panathinaikos,wikidata-ko-label,Ahmed Touba,아메드 투바,투바
675,A. Trubin,Anatolii Trubin,Benfica,phonetic-fallback-openai,,아나톨리 트루빈,트루빈
490788,A. Tuyakbayev,Azamat Tuyakbayev,Kairat Almaty,phonetic-fallback-openai,,아자마트 투야크바예프,투야크바예프
72155,A. Ueda,Ayase Ueda,Feyenoord,wikidata-ko-label,Ayase Ueda,우에다 아야세,아야세
347395,A. Vergara,Antonio Vergara,Napoli,phonetic-fallback-openai,,안토니오 베르가라,베르가라
568273,A. Vignaud,A. Vignaud,Paris Saint Germain,phonetic-fallback-openai,,A. 비뇽노,비뇽노
355007,A. Yazıcı,Arda Yazıcı,Napoli,phonetic-fallback-openai,,아르다 야지치,야지치
457339,A. Yirajang,Alasana Yirajang,Slovan Bratislava,phonetic-fallback-openai,,알라사나 이라장,이라장
3406,A. Zambo Anguissa,André-Frank Zambo Anguissa,Napoli,wikidata-ko-label,André-Frank Zambo Anguissa,앙드레프랑크 잠보 앙기사,앙기사
111587,A. Zarutskiy,Aleksandr Zarutskiy,Kairat Almaty,phonetic-fallback-openai,,알렉산드르 자루츠키,자룸츠키
449509,Abdulay Bah,Abdulai Juma Bah,Nice,phonetic-fallback-openai,,아브둘라이 주마 바,바
162122,Adrià Alti,Adrià Altimira Reynaldos,Villarreal,phonetic-fallback-openai,,아드리아 알티미라 레이날도스,알티미라
543467,Adrian Perez,Adrian Perez,Athletic Club,phonetic-fallback-openai,,에드리안 페레즈,페레즈
290045,Adrian Zeljković,Adrian Zeljković,Plzen,phonetic-fallback-openai,,에드리안 젤코비치,젤코비치
130262,Afonso Sousa,Afonso Gamelas de Pinho Sousa,Lech Poznan,phonetic-fallback-openai,,안톨로 가멜라스 데 핀요 소우사,소우사
365988,Aidan Harris,Aidan Harris,Newcastle,phonetic-fallback-openai,,에이단 해리스,해리스
183849,Aitor Paredes,Aitor Paredes Casamichana,Athletic Club,phonetic-fallback-openai,,아이토르 파레데스 카사미차나,파레데스
182519,Alberto Moleiro,Alberto Moleiro González,Villarreal,wikidata-ko-label,Alberto Moleiro,알베르토 모레이로,모레이로
161928,Alejandro Balde,Alejandro Balde Martínez,Barcelona,wikidata-ko-label,Alejandro Balde,알레한드로 발데,발데
332309,Alejandro Rego,Alejandro Rego Mora,Athletic Club,phonetic-fallback-openai,,알레한드로 레고 모라,레고
30510,Álex Berenguer,Alejandro Berenguer Remiro,Athletic Club,wikidata-ko-label,Alejandro Berenguer Remiro,알렉스 베렝게르,베렝게르
312468,Álex Padilla,Alejandro Padilla Pérez,Athletic Club,phonetic-fallback-openai,,알레한드로 파딜라 페레즈,파딜라
394712,Alexander Hutton,Alexander Hutton,Rangers,phonetic-fallback-openai,,알렉산더 허튼,허튼
337933,Alexei Rojas Fedorushchenko,Alexei Rojas Fedorushchenko,Arsenal,phonetic-fallback-openai,,알렉세이 로하스 페도루셴코,페도루셴코
394667,Almugera Raouf Mohammed Kabar,Almugera Raouf Mohammed Kabar,Borussia Dortmund,phonetic-fallback-openai,,알무게라 라우프 모하메드 카바르,카바르
433395,Álvaro Cortés Moyano,Álvaro Cortés Moyano,Barcelona,phonetic-fallback-openai,,알바로 코르테스 모야노,모야노
393073,Amin Chiakha,Amin Chiakha,FC Copenhagen,phonetic-fallback-openai,,아민 치아카,치아카
1314,Amir Rrahmani,Amir Rrahmani,Napoli,wikidata-ko-label,Amir Rrahmani,아미르 라흐마니,라흐마니
440428,Ander Izagirre,Ander Izagirre Cestona,Athletic Club,phonetic-fallback-openai,,안데르 이사기레 세스토나,이사기레
41560,Anderson Silva,Anderson Oliveira Silva,Pafos,phonetic-fallback-openai,,안더슨 올리베이라 실바,실바
325717,André Luiz,André Luiz Inácio da Silva,Olympiakos Piraeus,wikidata-ko-label,André Silva,안드레 실바,실바
606267,Ange Lago,Ange Lago,Marseille,phonetic-fallback-openai,,앙제 라고,라고
135775,Ansu Fati,Anssumane Fati Vieira,Monaco,wikidata-ko-label,Ansu Fati,안수 파티,파티
426668,Argus Vanden Driessche,Argus Vanden Driessche,Club Brugge KV,phonetic-fallback-openai,,아르구스 반덴 드리셰,드리셰
162473,Arnau Tenas,Arnau Tenas Ureña,Villarreal,phonetic-fallback-openai,,아르나우 테나스 우레냐,테나스
352375,Arthur,Arthur Augusto de Matos Soares,Bayer Leverkusen,phonetic-fallback-openai,,아르투르 아우구스토 데 마토스 소아레스,아르투르
8451,Aurélio Buta,Aurélio Gabriel Ulineia Buta,Eintracht Frankfurt,phonetic-fallback-openai,,아우렐리오 가브리엘 울리네이아 부타,부타
622,Aymeric Laporte,Aymeric Jean Louis Gérard Alph Laporte,Athletic Club,wikidata-ko-label,Aymeric Laporte,에므리크 라포르트,라포르트
18906,Ayoze Pérez,Ayoze Pérez Gutiérrez,Villarreal,wikidata-ko-label,Ayoze Pérez,아요세 페레스,페레스
494741,B. Aldashev,B. Aldashev,Kairat Almaty,phonetic-fallback-openai,,비. 알다셰프,알다셰프
156428,B. Austin,Brandon Anthony Austin,Tottenham,wikidata-ko-label,Brandon Austin,브랜던 오스틴,오스틴
95,B. Badiashile,Benoît Ntambue Badiashile Mukinayi Baya,Chelsea,phonetic-fallback-openai,,비. 바디아실,바디아실
463908,B. Bailey-Joseph,Brando Nyle Bailey-Joseph,Arsenal,phonetic-fallback-openai,,비. 베일리-조셉,베일리-조셉
357424,B. Beganović,Belmin Beganović,Sturm Graz,phonetic-fallback-openai,,비. 베가노비치,베가노비치
334879,B. Bouanani,Badredine Bouanani,Nice,phonetic-fallback-openai,,비. 부아나니,부아나니
19250,B. Brahimi,Billal Brahimi,Nice,phonetic-fallback-openai,,비. 브라히미,브라히미
164,B. Davies,Benjamin Thomas Davies,Tottenham,known-ko,Benjamin Davies,벤 데이비스,데이비스
30421,B. Djimsiti,Berat Djimsiti,Atalanta,wikidata-ko-label,Berat Djimsiti,베라트 짐시티,짐시티
31035,B. Drągowski,Bartłomiej Drągowski,Panathinaikos,wikidata-ko-label,Bartłomiej Drągowski,바르트워미에이 드롱고프스키,드롱고프스키
125675,B. Fiabema,Bryan Solhaug Fiabema,Lech Poznan,phonetic-fallback-openai,,비. 피아베마,피아베마
39122,B. Finne,Bård Finne,Brann,wikidata-ko-label,Bård Finne,보르드 핀네,핀네
130423,B. Gilmour,Billy Clifford Gilmour,Napoli,wikidata-ko-label,Billy Gilmour,빌리 길모어,길모어
486523,B. Hawighorst,Ben Hawighorst,Bayer Leverkusen,phonetic-fallback-openai,,비. 하위호르스트,하위호르스트
1535,B. Hüseynov,Badavi Hüseynov,Qarabag,phonetic-fallback-openai,,비. 휘세이노프,휘세이노프
399893,B. Kiwa,Bradel Kiwa,Monaco,phonetic-fallback-openai,,비. 키와,키와
264627,B. Kutlu,Berkan İsmail Kutlu,Galatasaray,phonetic-fallback-openai,,비. 쿠틀루,쿠틀루
659070,B. Laurendon,B. Laurendon,Paris Saint Germain,phonetic-fallback-openai,,비. 로렌돈,로렌돈
24217,B. Mazikou,Bradley Lovelife Mazikou,Servette FC,phonetic-fallback-openai,,비. 마지코우,마지코우
1173,B. Meling,Birger Solberg Meling,FC Copenhagen,phonetic-fallback-openai,,비. 멜링,멜링
39061,B. Moe,Brede Mathias Moe,Bodo/Glimt,phonetic-fallback-openai,,비. 뫼,뫼
70389,B. Mustafazadə,Bəhlul Mustafazadə,Qarabag,phonetic-fallback-openai,,비. 무스타파자데,무스타파자데
127657,B. Nagy,Barnabás Szabolcs Nagy,Ferencvarosi TC,phonetic-fallback-openai,,비. 나지,나지
48002,B. Nygren,Erik Benjamin Nygren,Celtic,phonetic-fallback-openai,,비. 니그렌,니그렌
27985,B. Ötvös,Bence Ötvös,Ferencvarosi TC,phonetic-fallback-openai,,비. 어트베쉬,어트베쉬
343577,B. Rice,Bailey Rice,Rangers,phonetic-fallback-openai,,비. 라이스,라이스
154896,B. Sheji,Blerton Sheji,Drita,phonetic-fallback-openai,,비. 세지,세지
24835,B. Tekpetey,Bernard Tekpetey,Ludogorets,phonetic-fallback-openai,,버나드 테크페테이,테크페테이
37652,B. van den Boomen,Branco van den Boomen,Ajax,phonetic-fallback-openai,,브란코 반 덴 부멘,반 덴 부멘
503702,Bernard Nguene,Bernard Nguene,Nice,phonetic-fallback-openai,,버나드 누에네,누에네
74563,Besnik Krasniqi,Besnik Krasniqi,Drita,phonetic-fallback-openai,,베스니크 크라스니치,크라스니치
3613,Blerim Krasniqi,Blerim Krasniqi,Drita,phonetic-fallback-openai,,블레림 크라스니치,크라스니치
30497,Bremer,Gleison Bremer Silva Nascimento,Juventus,wikidata-ko-label,Bremer,글레이송 브레메르,브레메르
1163,Bruma,Armindo Tué Na Bangna,Benfica,phonetic-fallback-openai,,브루마,브루마
404243,Bruno Ramos,Bruno Cardoso Ramos de Carvalho,Sporting CP,wikidata-ko-label,Bruno Carvalho,브루누 카르발류,카르발류
343345,C. Alexiou,Christos Alexiou,Inter,phonetic-fallback-openai,,크리스토스 알렉시우,알렉시우
508419,Ç. Balta,Çağrı Hakan Balta,Galatasaray,phonetic-fallback-openai,,차그리 하칸 발타,발타
138460,C. Barron,Connor Clark Barron,Rangers,phonetic-fallback-openai,,코너 클락 바론,바론
2975,C. Blackman,César Rodolfo Blackman Camarena,Slovan Bratislava,phonetic-fallback-openai,,세자르 로돌포 블랙만 카마레나,블랙만
19850,C. Burgess,Christian Albert Elliot Burgess,Union St. Gilloise,phonetic-fallback-openai,,크리스찬 알버트 엘리엇 버저스,버저스
37186,C. Dessers,Cyriel Kolawole Dessers,Rangers,wikidata-ko-label,Cyriel Dessers,시릴 데서스,데서스
561812,C. Garofalo,C. Garofalo,Napoli,phonetic-fallback-openai,,C. 가로팔로,가로팔로
271869,C. Kabongo,Christophe Kabongo,Plzen,phonetic-fallback-openai,,크리스토프 카봉고,카봉고
49453,C. Kouakou,Chris Kouakou,Qarabag,phonetic-fallback-openai,,크리스 쿠아쿠,쿠아쿠
178362,Č. Makreckis,Čebrails Makreckis,Ferencvarosi TC,phonetic-fallback-openai,,체브라일스 막레키스,막레키스
371916,C. Mawissa Elebi,Christian Mawissa Elebi,Monaco,phonetic-fallback-openai,,크리스찬 마위사 엘레비,엘레비
392514,C. Mouzakitis,Christos Mouzakitis,Olympiakos Piraeus,phonetic-fallback-openai,,크리스토스 무자키티스,무자키티스
19272,C. O&apos;Dowda,Callum Joshua Ryan O'Dowda,Ferencvarosi TC,phonetic-fallback-openai,,캘럼 조슈아 라이언 오도우다,오도우다
339172,C. Osmand,Callum James Osmand,Celtic,phonetic-fallback-openai,,캘럼 제임스 오스만드,오스만드
850,C. Pinsoglio,Carlo Pinsoglio,Juventus,wikidata-ko-label,Carlo Pinsoglio,카를로 핀솔리오,핀솔리오
137131,C. Rösler,Colin Rösler,Malmo FF,phonetic-fallback-openai,,콜린 뢰슬러,뢰슬러
284571,C. Sagoe,Charles Kwame Sagoe Junior,Arsenal,phonetic-fallback-openai,,찰스 과메 사고에 주니어,사고에
162211,C. Sandra,Cisse Sandra,Club Brugge KV,phonetic-fallback-openai,,시세 산드라,산드라
179449,C. Souaré,Cheick Oumar Souaré,Plzen,phonetic-fallback-openai,,체이크 우마르 수아레,수아레
18776,Ç. Söyüncü,Çağlar Söyüncü,Fenerbahçe,wikidata-ko-label,Çağlar Söyüncü,찰라르 쇠윈쥐,쇠윈쥐
36910,C. Stengs,Calvin Stengs,Feyenoord,wikidata-ko-label,Calvin Stengs,캘빈 스텡스,스텡스
18768,C. Tosun,Cenk Tosun,Fenerbahçe,wikidata-ko-label,Cenk Tosun,젱크 토순,토순
785,C. Ünder,Cengiz Ünder,Fenerbahçe,wikidata-ko-label,Cengiz Ünder,젱기즈 윈데르,윈데르
409607,C. Wiener-Pucher,Christoph Wiener-Pucher,Sturm Graz,phonetic-fallback-openai,,크리스토프 비너르 푸쳐,푸쳐
216762,C. Zafeiris,Christos Zafeiris,Slavia Praha,phonetic-fallback-openai,,크리스토스 자페리스,자페리스
216553,Cadu,Carlos Eduardo Lopes Cruz,Ferencvarosi TC,phonetic-fallback-openai,,카르두,카르두
10316,Caio Henrique,Caio Henrique Oliveira Silva,Monaco,wikidata-ko-label,Caio Henrique,카이우 엔히키,엔히키
279797,Caio Vidal,Caio Vidal Rocha,Ludogorets,phonetic-fallback-openai,,카이오 비달 로차,로차
324750,Carlos Martín,Carlos Martín Domínguez,Atletico Madrid,phonetic-fallback-openai,,까를로스 마르틴 도밍게스,도밍게스
386306,César Palacios,César Palacios Pérez,Real Madrid,phonetic-fallback-openai,,세사르 파라시오스 페레스,페레스
389034,Charlie Gray,Charlie Gray,Manchester City,phonetic-fallback-openai,,찰리 그레이,그레이
195580,Clayton,Clayton Fernandes Silva,Olympiakos Piraeus,phonetic-fallback-openai,,클레이튼 페르난데스 실바,실바
451314,Colby Donovan,Colby Donovan,Celtic,phonetic-fallback-openai,,콜비 도노반,도노반
204037,Costinha,João Pedro Loureiro da Costa,Olympiakos Piraeus,wikidata-ko-label,Costinha,코스티냐,코스티냐
505,D. Alaba,David Olatukunbo Alaba,Real Madrid,wikidata-ko-label,David Alaba,다비트 알라바,알라바
43119,D. Alibec,Denis Alibec,FCSB,wikidata-ko-label,Denis Alibec,데니스 알리베크,알리베크
1121,D. Arzani,Daniel Arzani,Ferencvarosi TC,phonetic-fallback-openai,,다니엘 아르자니,아르자니
455245,D. Bakola,Darryl Bakola,Marseille,phonetic-fallback-openai,,다릴 바콜라,바콜라
550932,D. Banjaqui,D. Banjaqui,Benfica,phonetic-fallback-openai,,D. 반자키,반자키
364814,D. Bassi,Daniel Joshua Bassi Jakobsen,Bodo/Glimt,phonetic-fallback-openai,,다니엘 조슈아 바시 야코브센,바시
391000,D. Bonsu,Derrick Bonsu,Drita,phonetic-fallback-openai,,데릭 본수,본수
2945,D. Bronn,Dylan Daniel Mahmoud Bronn,Servette FC,wikidata-ko-label,Dylan Bronn,딜랑 브론,브론
532218,D. Buch,D. Buch,Kairat Almaty,phonetic-fallback-openai,,D. 부치,부치
504157,D. Coulibaly,Djibril Coulibaly,Nice,phonetic-fallback-openai,,지브릴 쿨리발리,쿨리발리
304373,D. De Roeve,Denzel De Roeve,Brann,phonetic-fallback-openai,,덴젤 데 로에브,데 로에브
28322,D. Dibusz,Dénes Dibusz,Ferencvarosi TC,wikidata-ko-label,Dénes Dibusz,디부스 데네시,데네시
66214,D. Douděra,David Douděra,Slavia Praha,phonetic-fallback-openai,,다비드 두데라,두데라
31173,D. Frattesi,Davide Frattesi,Inter,wikidata-ko-label,Davide Frattesi,다비데 프라테시,프라테시
56009,D. Glazer,Dan Leon Glazer,Kairat Almaty,phonetic-fallback-openai,,단 레온 글라저,글라저
9030,D. Graovac,Daniel Graovac,FCSB,phonetic-fallback-openai,,다니엘 그라오바츠,그라오바츠
28409,D. Gróf,Dávid Attila Gróf,Ferencvarosi TC,phonetic-fallback-openai,,다비드 아티라 그로프,그로프
342464,D. Guðjohnsen,Daníel Tristan Guðjohnsen,Malmo FF,wikidata-ko-label,Daníel Guðjohnsen,다니엘 그뷔드욘센,그뷔드욘센
33095,D. Hashioka,Daiki Hashioka,Slavia Praha,wikidata-ko-label,Daiki Hashioka,하시오카 다이키,다이키
269188,D. Hristov,Damyan Hristov Hristov,Ludogorets,phonetic-fallback-openai,,다미안 희스토프 희스토프,희스토프
105321,D. Ignatenko,Danylo Ignatenko,Slovan Bratislava,phonetic-fallback-openai,,단일로 이그나텐코,이그나텐코
344258,D. Kacuri,Dion Kacuri,FC Basel 1893,phonetic-fallback-openai,,디온 카쿠리,카쿠리
322050,D. Kasabulat,Damir Kasabulat,Kairat Almaty,phonetic-fallback-openai,,다미르 카사불라트,카사불라트
383647,D. Kochen,Diego Kochen,Barcelona,phonetic-fallback-openai,,디에고 코첸,코첸
38763,D. Lavalée,Dimitri Dominique Lavalée,Sturm Graz,phonetic-fallback-openai,,디미트리 도미니크 라발레,라발레
1305,D. Livaković,Dominik Livaković,Fenerbahçe,wikidata-ko-label,Dominik Livaković,도미니크 리바코비치,리바코비치
25341,D. Luckassen,Derrick Luckassen,Pafos,phonetic-fallback-openai,,데릭 루카센,루카센
33224,D. Maeda,Daizen Maeda,Celtic,wikidata-ko-label,Daizen Maeda,마에다 다이젠,다이젠
134926,D. Maldini,Daniel Maldini,Atalanta,wikidata-ko-label,Daniel Maldini,다니엘 말디니,말디니
20863,D. Mancini,Daniel Mancini,Panathinaikos,phonetic-fallback-openai,,다니엘 만치니,만치니
569021,D. Mesonero,D. Mesonero,Real Madrid,phonetic-fallback-openai,,D. 메소네로,메소네로
400679,D. Moses,David Moses,Slavia Praha,phonetic-fallback-openai,,데이비드 모세스,모세스
311820,D. Murray,Dane Murray,Celtic,phonetic-fallback-openai,,데이인 머레이,머레이
567867,D. Ofli,D. Ofli,Bayern München,phonetic-fallback-openai,,D. 오플리,오플리
453664,D. Reymov,Dias Reymov,Kairat Almaty,phonetic-fallback-openai,,디아스 레이모프,레이모프
442537,D. Sarapata,Dominik Sarapata,FC Copenhagen,phonetic-fallback-openai,,도미닉 사라파타,사라파타
445472,D. Satpaev,Dastan Satpaev,Kairat Almaty,phonetic-fallback-openai,,다스탄 삿파에프,삿파에프
48722,D. Schmid,Dominik Robin Schmid,FC Basel 1893,phonetic-fallback-openai,,도미닉 로빈 슈미트,슈미트
19235,D. Spence,Diop Tehuti Djed-Hotep Spence,Tottenham,phonetic-fallback-openai,,디오프 테후티 제드-호텝 스펜스,스펜스
