external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
332,D. Mertens,Dries Mertens,Belgium,wikidata-ko-label,Dries Mertens,드리스 메르턴스,메르턴스
19022,D. Odoi,Denis Frimpong Odoi,Ghana,wikidata-ko-label,Denis Odoi,데니스 오도이,오도이
36784,D. Palacios,Diego José Palacios Espinoza,Ecuador,wikidata-ko-label,Diego José Palacios Espinoza,디에고 팔라시오스,팔라시오스
16480,D. Reasco,Djorkaeff Néicer Reasco González,Ecuador,phonetic-fallback-openai,,죠르카에프 네이서 레아스코 곤살레스,레아스코
51045,D. Rossi,Diego Martín Rossi Marachlian,Uruguay,wikidata-ko-label,Diego Martín Rossi Marachlian,디에고 로시,로시
2589,D. Schmidt,Daniel Yuji Yabuki Schmidt,Japan,wikidata-ko-label,Daniel Schmidt,대니얼 슈밋,슈밋
3011,D. Szymański,Damian Dawid Szymański,Poland,wikidata-ko-label,Damian Szymański,다미안 시만스키,시만스키
554,D. Tadić,Dušan Tadić,Serbia,wikidata-ko-label,Dušan Tadić,두샨 타디치,타디치
1986,D. Vida,Domagoj Vida,Croatia,wikidata-ko-label,Domagoj Vida,도마고이 비다,비다
1925,D. Vukovic,Daniel Vukovic,Australia,wikidata-ko-label,Daniel Vukovic,대니 부코비치,부코비치
932,D. Wass,Daniel Wass,Denmark,wikidata-ko-label,Daniel Wass,다닐 바스,바스
44903,D. Wotherspoon,David Wallace Wotherspoon,Canada,wikidata-ko-label,David Wallace Wotherspoon,데이비드 워더스푼,워더스푼
18897,D. Yedlin,DeAndre Roselle Yedlin,USA,wikidata-ko-label,DeAndre Roselle Yedlin,데안드레 예들린,예들린
256,Dani Alves,Daniel Alves da Silva,Brazil,wikidata-ko-label,Daniel Alves da Silva,다니 아우베스,아우베스
381,Danilo Pereira,Danilo Luís Hélio Pereira,Portugal,wikidata-ko-label,Danilo Pereira,다닐루 페레이라,페레이라
13988,E. Alvarado,Esteban Alvarado Brown,Costa Rica,wikidata-ko-label,Esteban Alvarado Brown,에스테반 알바라도,알바라도
275,E. Choupo-Moting,Eric Maxim Choupo-Moting,Cameroon,phonetic-fallback-openai,,에릭 막심 추포 모팅,추포 모팅
20656,E. Ebosse,Enzo Jacques Rodolphe Ebosse,Cameroon,wikidata-ko-label,Enzo Ebosse,엔조 에보세,에보세
234,É. Gutiérrez,Érick Gabriel Gutiérrez Galaviz,Mexico,wikidata-ko-label,Érick Gabriel Gutiérrez Galaviz,에리크 구티에레스,구티에레스
2296,E. Hazard,Eden Michael Walter Hazard,Belgium,wikidata-ko-label,Eden Hazard,에덴 아자르,아자르
22242,E. Kawashima,Eiji Kawashima,Japan,wikidata-ko-label,Eiji Kawashima,가와시마 에이지,에이지
2986,É. Mendy,Édouard Osoque Mendy,Senegal,wikidata-ko-label,Édouard Osoque Mendy,에두아르 멘디,멘디
10168,Éverton Ribeiro,Éverton Augusto de Barros Ribeiro,Brazil,phonetic-fallback-openai,,에버톤 리베이로,리베이로
105,F. Ballo-Touré,Fodé Ballo-Touré,Senegal,wikidata-ko-label,Fodé Ballo-Touré,포데 발로투레,발로투레
2830,F. Calvo,Francisco Javier Calvo Quesada,Costa Rica,wikidata-ko-label,Francisco Javier Calvo Quesada,프란시스코 칼보,칼보
19278,F. Diédhiou,Famara Diédhiou,Senegal,phonetic-fallback-openai,,파마라 디에디우,디에디우
2715,F. Fajr,Fayçal Fajr,Morocco,wikidata-ko-label,Fayçal Fajr,파이살 파즈르,파즈르
48382,F. Frei,Fabian Frei,Switzerland,wikidata-ko-label,Fabian Frei,파비안 프라이,프라이
1798,F. Rønnow,Frederik Riis Rønnow,Denmark,wikidata-ko-label,Frederik Riis Rønnow,프레데리크 뢰노,뢰노
2957,F. Sassi,Ferjani Sassi,Tunisia,wikidata-ko-label,Ferjani Sassi,페르자니 사시,사시
35774,G. Arteaga,Gerardo Daniel Arteaga Zamora,Mexico,wikidata-ko-label,Gerardo Daniel Arteaga Zamora,헤라르도 아르테아가,아르테아가
758,G. Bale,Gareth Frank Bale,Wales,wikidata-ko-label,Gareth Frank Bale,가레스 베일,베일
49407,G. Chaalali,Ghaylène Chaalali,Tunisia,phonetic-fallback-openai,,가일레네 차라리,차라리
481,G. Krychowiak,Grzegorz Krychowiak,Poland,wikidata-ko-label,Grzegorz Krychowiak,그제고시 크리호비아크,크리호비아크
349987,G. Kuol,Garang Mawien Kuol,Australia,wikidata-ko-label,Garang Mawien Kuol,가랑 쿠올,쿠올
113,G. Nkoudou,Georges-Kévin Nkoudou Mbida,Cameroon,wikidata-ko-label,Georges-Kévin Nkoudou Mbida,조르주케뱅 은쿠두,은쿠두
2604,G. Shibasaki,Gaku Shibasaki,Japan,wikidata-ko-label,Gaku Shibasaki,시바사키 가쿠,가쿠
13952,G. Torres,Gerson Torres Barrantes,Costa Rica,wikidata-ko-label,Gerson Torres Barrantes,헤르손 토레스,토레스
382,H. Herrera,Héctor Miguel Herrera López,Mexico,wikidata-ko-label,Héctor Miguel Herrera López,엑토르 미겔 에레라,에레라
159,H. Lloris,Hugo Hadrien Dominique Lloris,France,wikidata-ko-label,Hugo Hadrien Dominique Lloris,위고 요리스,요리스
248,H. Lozano,Hirving Rodrigo Lozano Bahena,Mexico,wikidata-ko-label,Hirving Rodrigo Lozano Bahena,이르빙 로사노,로사노
35603,H. Martín,Henry Josué Martín Mex,Mexico,phonetic-fallback-openai,,헨리 호수에 마르틴 멕스,마르틴
2874,H. Moreno,Héctor Alfredo Moreno Herrera,Mexico,wikidata-ko-label,Héctor Herrera,엑토르 미겔 에레라,에레라
1907,H. Sakai,Hiroki Sakai,Japan,wikidata-ko-label,Hiroki Sakai,사카이 히로키,히로키
582,H. Seferović,Haris Seferović,Switzerland,wikidata-ko-label,Haris Seferović,하리스 세페로비치,세페로비치
548,H. Ziyech,Hakim Ziyech,Morocco,wikidata-ko-label,Hakim Ziyech,하킴 지예시,지예시
44347,Hattan Bahbri,Hattan Sultan Ahmed Bahbri,Saudi Arabia,phonetic-fallback-openai,,하탄 술탄 아흐메드 바흐브리,바흐브리
2894,Hong Chul,Chul Hong,South Korea,wikidata-ko-label,Hong Chul,홍철,홍철
919,Hugo Guillamón,Hugo Guillamón Sanmartín,Spain,wikidata-ko-label,Hugo Guillamón Sanmartín,우고 기야몬,기야몬
17632,I. Chair,Ilias Emilian Chair,Morocco,wikidata-ko-label,Ilias Chair,일리아스 샤이르,샤이르
180272,I. Danlad,Ibrahim Danlad,Ghana,wikidata-ko-label,Ibrahim Danlad,이브라힘 단라드,단라드
14382,I. Grbić,Ivo Grbić,Croatia,wikidata-ko-label,Ivo Grbić,이보 그르비치,그르비치
46170,I. Ilić,Ivan Ilić,Serbia,wikidata-ko-label,Ivan Ilić,이반 일리치,일리치
14297,I. Ivušić,Ivica Ivušić,Croatia,wikidata-ko-label,Ivica Ivušić,이비차 이부시치,이부시치
44497,I. Jebali,Issam Jebali,Tunisia,wikidata-ko-label,Issam Jebali,이삼 제발리,제발리
328046,I. Koné,Ismaël Kenneth Jordan Koné,Canada,wikidata-ko-label,Ismaël Kenneth Jordan Koné,이스마엘 코네,코네
19502,J. Allen,Joseph Michael Allen,Wales,wikidata-ko-label,Joseph Michael Allen,조 앨런,앨런
325293,J. Bennette,Jewison Francisco Bennette Villegas,Costa Rica,wikidata-ko-label,Jewison Francisco Bennette Villegas,헤위손 베네테,베네테
2762,J. Brekalo,Josip Brekalo,Croatia,wikidata-ko-label,Josip Brekalo,요시프 브레칼로,브레칼로
2845,J. Campbell,Joel Nathaniel Campbell Samuels,Costa Rica,wikidata-ko-label,Joel Nathaniel Campbell Samuels,조엘 캠벨,캠벨
20545,J. Castelletto,Jean-Charles Victor Castelletto,Cameroon,wikidata-ko-label,Jean-Charles Castelletto,장샤를 카스텔레토,카스텔레토
19774,J. Cummings,Jason Steven Cummings,Australia,wikidata-ko-label,Jason Steven Cummings,제이슨 커밍스,커밍스
31386,J. El Yamiq,Jawad El Yamiq,Morocco,wikidata-ko-label,Jawad El Yamiq,자와드 엘 야미크,야미크
51142,J. Ferreira,Jesús David Ferreira Castro,USA,phonetic-fallback-openai,,헤수스 다비드 페레이라 카스트로,페레이라
50009,J. Jønsson,Jens Jønsson,Denmark,phonetic-fallback-openai,,예른스 요언손,요언손
14330,J. Juranović,Josip Juranović,Croatia,wikidata-ko-label,Josip Juranović,요시프 유라노비치,유라노비치
40560,J. Kamiński,Jakub Piotr Kamiński,Poland,wikidata-ko-label,Jakub Piotr Kamiński,야쿠프 카민스키,카민스키
15884,J. Lindstrøm,Jesper Grænge Lindstrøm,Denmark,wikidata-ko-label,Jesper Grænge Lindstrøm,예스페르 린스트룀,린스트룀
1930,J. Mæhle,Joakim Mæhle Pedersen,Denmark,phonetic-fallback-openai,,요아킴 맬레 페데르센,페데르센
102469,J. Mbekeli,Jérôme Ngom Mbekeli,Cameroon,phonetic-fallback-openai,,제롬 노엄 엠베켈리,엠베켈리
19271,J. Morrell,Joseff John Morrell,Wales,wikidata-ko-label,Joseff John Morrell,조 모렐,모렐
51118,J. Morris,Jordan Perry Morris,USA,wikidata-ko-label,Jordan Perry Morris,조던 모리스,모리스
962,J. Nsame,Jean-Pierre Junior Nsame,Cameroon,wikidata-ko-label,Jean-Pierre Junior Nsame,장피에르 은사메,은사메
41748,J. Onana,Jean Emile Junior Onana Onana,Cameroon,wikidata-ko-label,Jean Onana,장 오나나,오나나
1083,J. Onguéné,Jérôme Junior Onguéné,Cameroon,wikidata-ko-label,Jérôme Onguéné,제롬 옹게네,옹게네
78756,J. Uzuegbunam,John Mary Honi Uzuegbunam,Cameroon,phonetic-fallback-openai,,존 매리 호니 우즈에그부남,우즈에그부남
2836,J. Vargas,Juan Pablo Vargas Campos,Costa Rica,wikidata-ko-label,Juan Pablo Vargas Campos,후안 파블로 바르가스,바르가스
13891,J. Venegas,Johan Alberto Venegas Ulloa,Costa Rica,wikidata-ko-label,Johan Alberto Venegas Ulloa,호안 베네가스,베네가스
30409,J. Veretout,Jordan Marcel Gilbert Veretout,France,wikidata-ko-label,Jordan Marcel Gilbert Veretout,조르단 베레투,베레투
170,J. Vertonghen,Jan Vertonghen,Belgium,wikidata-ko-label,Jan Vertonghen,얀 베르통헨,베르통헨
1302,J. Wind,Jonas Older Wind,Denmark,wikidata-ko-label,Jonas Older Wind,요나스 빈,빈
128,Jordi Alba,Jordi Alba Ramos,Spain,wikidata-ko-label,Jordi Alba Ramos,호르디 알바,알바
51310,K. Acosta,Kellyn Kai Perry-Acosta,USA,wikidata-ko-label,Kellyn Kai Perry-Acosta,켈린 아코스타,아코스타
126751,K. Álvarez,Kevin Nahin Álvarez Campos,Mexico,wikidata-ko-label,Kevin Nahin Álvarez Campos,케빈 알바레스,알바레스
213,K. Baldé,Keita Baldé Diao,Senegal,phonetic-fallback-openai,,케이타 발데 디아오,디아오
2918,K. Casteels,Koen Casteels,Belgium,wikidata-ko-label,Koen Casteels,쿤 카스테일스,카스테일스
2832,K. Fuller,Keysher Fuller Spence,Costa Rica,wikidata-ko-label,Keysher Fuller Spence,케이셰르 풀레르,풀레르
97,K. Glik,Kamil Jacek Glik,Poland,wikidata-ko-label,Kamil Jacek Glik,카밀 글리크,글리크
15573,K. Grabara,Kamil Mieczysław Grabara,Poland,wikidata-ko-label,Kamil Mieczysław Grabara,카밀 그라바라,그라바라
3012,K. Grosicki,Kamil Paweł Grosicki,Poland,wikidata-ko-label,Kamil Paweł Grosicki,카밀 그로시츠키,그로시츠키
318,K. Koulibaly,Kalidou Koulibaly,Senegal,wikidata-ko-label,Kalidou Koulibaly,칼리두 쿨리발리,쿨리발리
64304,K. Kozłowski,Kacper Szymon Kozłowski,Poland,phonetic-fallback-openai,,카츠퍼 시몬 코즐로프스키,코즐로프스키
3009,K. Linetty,Karol Linetty,Poland,wikidata-ko-label,Karol Linetty,카롤 리네티,리네티
731,K. Navas,Keylor Antonio Navas Gamboa,Costa Rica,wikidata-ko-label,Keylor Antonio Navas Gamboa,케일로르 나바스,나바스
293642,K. Opoku,Kwame Opoku,Ghana,phonetic-fallback-openai,,콰메 오포쿠,오포쿠
1651,K. Piątek,Krzysztof Piątek,Poland,wikidata-ko-label,Krzysztof Piątek,크리지스토프 피아텍,피아텍
119762,K. Piątkowski,Kamil Piątkowski,Poland,wikidata-ko-label,Kamil Piątkowski,카밀 피옹트코프스키,피옹트코프스키
47523,K. Soni,Kévin Olivier Soni,Cameroon,phonetic-fallback-openai,,케빈 올리비에 소니,소니
8789,K. Sowah,Kamal Deen Sowah,Ghana,wikidata-ko-label,Kamal Deen Sowah,카말 소와,소와
1709,K. Toko Ekambi,Karl Louis-Brillant Toko Ekambi,Cameroon,wikidata-ko-label,Karl Louis-Brillant Toko Ekambi,카를 토코 에캄비,에캄비
1800,K. Trapp,Kevin Christian Trapp,Germany,wikidata-ko-label,Kevin Trapp,케빈 트라프,트라프
2837,K. Waston,Kendall Jamaal Waston Manley,Costa Rica,wikidata-ko-label,Kendall Jamaal Waston Manley,켄달 와스톤,와스톤
2913,Kwon Chang-Hoon,Chang-Hoon Kwon,South Korea,wikidata-ko-label,Chang-Hoon Kwon,권창훈,권창훈
35766,L. Cavallini,Lucas Daniel Cavallini,Canada,wikidata-ko-label,Lucas Daniel Cavallini,루커스 카발리니,카발리니
35690,L. Chávez,Luis Gerardo Chávez Magallón,Mexico,phonetic-fallback-openai,,루이스 헤라르도 차베스 마갈론,차베스
19026,L. de la Torre,Lucas Daniel de la Torre,USA,wikidata-ko-label,Lucas Daniel de la Torre,루카 데 라 토레,토레
2922,L. Dendoncker,Leander Dendoncker,Belgium,wikidata-ko-label,Leander Dendoncker,레안더르 덴동커르,덴동커르
1828,L. Jović,Luka Jović,Serbia,wikidata-ko-label,Luka Jović,루카 요비치,요비치
1144,L. Klostermann,Lukas Manuel Klostermann,Germany,wikidata-ko-label,Lukas Manuel Klostermann,루카스 클로스터만,클로스터만
49469,M. Ben Ouanes,Ahmed Mortadha Ben Ouanes,Tunisia,phonetic-fallback-openai,,아흐메드 모르타다 벤 완,벤 완
49404,M. Ben Romdhane,Mohamed Ali Ben Romdhane,Tunisia,wikidata-ko-label,Mohamed Ali Ben Romdhane,모하메드 알리 벤 롬단,롬단
336,M. Borjan,Milan Borjan,Canada,wikidata-ko-label,Milan Borjan,밀란 보르얀,보르얀
2737,M. Braithwaite,Martin Christensen Braithwaite,Denmark,wikidata-ko-label,Martin Christensen Braithwaite,마르틴 브레이스웨이트,브레이스웨이트
201,M. Brozović,Marcelo Brozović,Croatia,wikidata-ko-label,Marcelo Brozović,마르첼로 브로조비치,브로조비치
854,M. Cáceres,José Martín Cáceres Silva,Uruguay,wikidata-ko-label,José Martín Cáceres Silva,마르틴 카세레스,카세레스
667,M. Depay,Memphis Depay,Netherlands,wikidata-ko-label,Memphis Depay,멤피스 디페이,디페이
2813,M. Dmitrović,Marko Dmitrović,Serbia,wikidata-ko-label,Marko Dmitrović,마르코 드미트로비치,드미트로비치
2952,M. Dräger,Mohamed Dräger,Tunisia,wikidata-ko-label,Mohamed Dräger,모하메드 드래거,드래거
16432,M. Estrada,Michael Steveen Estrada Martínez,Ecuador,wikidata-ko-label,Michael Steveen Estrada Martínez,미차엘 에스트라다,에스트라다
25350,M. Grujić,Marko Grujić,Serbia,wikidata-ko-label,Marko Grujić,마르코 그루이치,그루이치
2941,M. Hassen,Mouez Hassen,Tunisia,wikidata-ko-label,Mouez Hassen,무에즈 하센,하센
63542,M. Hongla,Martin Hongla Yma II,Cameroon,phonetic-fallback-openai,,마르틴 홍라 이마 2세,홍라
51035,M. Kaye,Mark-Anthony Kaye,Canada,wikidata-ko-label,Mark-Anthony Kaye,마크앤서니 케이,케이
611,M. Livaja,Marko Livaja,Croatia,wikidata-ko-label,Marko Livaja,마르코 리바야,리바야
384,M. Loum,Mamadou Loum N'Diaye,Senegal,wikidata-ko-label,Mamadou Loum N'Diaye,마마두 룸,룸
2702,M. Mohamedi,Munir Mohand Mohamedi El Kajoui,Morocco,wikidata-ko-label,Munir Mohand Mohamedi El Kajoui,무니르 모하메디,모하메디
175415,M. N&apos;Diaye,Moussa N'Diaye,Senegal,wikidata-ko-label,Moussa N'Diaye,무사 은디아예,은디아예
29707,M. Naderi,Mohammad Naderi,Iran,phonetic-fallback-openai,,모하마드 나데리,나데리
23129,M. Name,Moustapha Name,Senegal,wikidata-ko-label,Moustapha Name,무스타파 나메,나메
50030,M. Talbi,Montassar Omar Talbi,Tunisia,wikidata-ko-label,Montassar Omar Talbi,몬타사르 탈비,탈비
40392,M. Wieteska,Mateusz Wieteska,Poland,wikidata-ko-label,Mateusz Wieteska,마테우시 비에테스카,비에테스카
33144,M. Yamane,Miki Yamane,Japan,wikidata-ko-label,Miki Yamane,야마네 미키,미키
18944,M. Yoshida,Maya Yoshida,Japan,wikidata-ko-label,Maya Yoshida,요시다 마야,마야
2870,N. Araújo,Néstor Alejandro Araújo Razo,Mexico,phonetic-fallback-openai,,네스토르 알레한드로 아라우호 라조,아라우호
8990,N. Ghandri,Nader Ghandri,Tunisia,wikidata-ko-label,Nader Ghandri,나데르 간드리,간드리
1489,N. Gudelj,Nemanja Gudelj,Serbia,wikidata-ko-label,Nemanja Gudelj,네마냐 구델,구델
955,N. Moumi Ngamaleu,Nicolas Brice Moumi Ngamaleu,Cameroon,phonetic-fallback-openai,,니콜라 브리스 모미 잉가말레우,잉가말레우
30503,N. Nkoulou,Nicolas Julio Nkoulou Ndoubena,Cameroon,wikidata-ko-label,Nicolas Julio Nkoulou Ndoubena,니콜라 은쿨루,은쿨루
2958,N. Sliti,Naïm Sliti,Tunisia,wikidata-ko-label,Naïm Sliti,나임 슬리티,슬리티
51107,N. Tolo,Nouhou Tolo,Cameroon,wikidata-ko-label,Nouhou Tolo,누후 톨로,톨로
2908,Na Sang-Ho,Sang-Ho Na,South Korea,wikidata-ko-label,Sang-Ho Na,나상호,나상호
44338,Nawaf Al Abid,Nawaf Shaker Fayrouz Al Abid,Saudi Arabia,phonetic-fallback-openai,,나와프 샤커 파이루즈 알 아비드,알 아비드
61418,O. Bukari,Osman Bukari,Ghana,wikidata-ko-label,Osman Bukari,오스만 부카리,부카리
47328,Ó. Duarte,Óscar Esaú Duarte Gaitán,Costa Rica,wikidata-ko-label,Óscar Esaú Duarte Gaitán,오스카르 두아르테,두아르테
50734,O. Mbaïzo,Olivier Mbaissidara Mbaïzo,Cameroon,phonetic-fallback-openai,,올리비에 음바이조 마바이조,마바이조
380,Otávio,Otávio Edmilson da Silva Monteiro,Portugal,wikidata-ko-label,Otávio,오타비우,오타비우
1592,P. Cissé,Pape Abou Cissé,Senegal,wikidata-ko-label,Pape Abou Cissé,파페 아부 시세,시세
3007,P. Frankowski,Przemysław Adam Frankowski,Poland,wikidata-ko-label,Przemysław Frankowski,프셰미스와프 프란코프스키,프란코프스키
