external_id,eng_name,full_name,team,method,matched_name,name_ko,short_name_ko
326871,B. Radcliffe,Ben Radcliffe,Crawley Town,phonetic-fallback-openai,,벤 래드클리프,래드클리프
19644,B. Thompson,Ben Rhys Thompson,Bromley,phonetic-fallback-openai,,벤 라이스 톰슨,톰슨
20466,B. Webster,Byron Clark Webster,Bromley,wikidata-ko-label,Byron Webster,바이런 웹스터,웹스터
138832,B. Winterbottom,Benjamin Harry Winterbottom,Barrow,phonetic-fallback-openai,,벤자민 해리 윈터보텀,윈터보텀
301,B. Woodburn,Benjamin Luke Woodburn,Salford City,phonetic-fallback-openai,,벤자민 루크 우드번,우드번
288201,Ben Hughes,Ben Hughes,Cambridge United,phonetic-fallback-openai,,벤 휴즈,휴즈
329344,Ben Perry,Benjamin Marshall Perry,Colchester,phonetic-fallback-openai,,벤자민 마샬 페리,페리
301282,Benn David Ward,Benn David Ward,Accrington ST,phonetic-fallback-openai,,벤 데이비드 워드,워드
401233,Billy Blacker,Billy Blacker,Tranmere,phonetic-fallback-openai,,빌리 블래커,블래커
19976,C. Addai,Corey Kofi Cheremeh Addai,Stockport County,phonetic-fallback-openai,,코리 코피 체레메 아다이,체레메
273733,C. Antwi,Cameron Antwi,Newport County,phonetic-fallback-openai,,캐머런 안트위,안트위
19333,C. Baker-Richardson,Courtney Romello Baker-Richardson,Newport County,phonetic-fallback-openai,,코트니 로멜로 베이커-리처드슨,베이커-리처드슨
275102,C. Barker,Charlie Mel Barker,Crawley Town,phonetic-fallback-openai,,찰리 멜 바커,바커
82026,C. Bramall,Cohen Conrad Bramall,Luton,phonetic-fallback-openai,,코헨 콘라드 브람얼,브람얼
204031,C. Brennan,Ciaran Brennan,Newport County,phonetic-fallback-openai,,키아란 브레넌,브레넌
138779,C. Brown,Charlie Daniel Brown,Accrington ST,phonetic-fallback-openai,,찰리 다니엘 브라운,브라운
82002,C. Burton,Callum Alex David Burton,Wrexham,phonetic-fallback-openai,,캘럼 알렉스 데이비드 버튼,버튼
158432,C. Campbell,Chem Campbell,Stevenage,phonetic-fallback-openai,,켐 캠벨,캠벨
20239,C. Camps,Callum Jason Noel Camps,Stockport County,phonetic-fallback-openai,,캘럼 제이슨 노엘 캠프스,캠프스
296665,C. Casper,Charlie Casper,Grimsby,phonetic-fallback-openai,,찰리 캐스퍼,캐스퍼
180559,C. Caton,Charlie Caton,Accrington ST,phonetic-fallback-openai,,찰리 케이튼,케이튼
441200,C. Chigozie,Christian Chigozie,Luton,phonetic-fallback-openai,,크리스찬 치고지,치고지
18741,C. Coady,Conor David Coady,Wrexham,wikidata-ko-label,Conor Coady,코너 코디,코디
19689,C. Connolly,Callum Alexander Connolly,Stockport County,phonetic-fallback-openai,,캘럼 알렉산더 코널리,코널리
526485,C. Croose,Charlie Croose,Cheltenham,phonetic-fallback-openai,,찰리 크루스,크루스
445659,C. Cummins,Charlie James Cummins,Exeter City,phonetic-fallback-openai,,찰리 제임스 커민스,커민스
284372,C. Doyle,Callum Craig Doyle,Wrexham,phonetic-fallback-openai,,캘럼 크레이그 도일,도일
48099,C. Edwards,Curtis Garry Edwards,Notts County,phonetic-fallback-openai,,커티스 개리 에드워즈,에드워즈
204128,C. Evans,Cameron James Evans,Newport County,phonetic-fallback-openai,,캐머런 제임스 에반스,에반스
359608,C. Finney,Charlie Finney,Crewe,phonetic-fallback-openai,,찰리 핀니,핀니
459303,C. Gardner,Che-Daniel Ricardo Gardner,Stockport County,phonetic-fallback-openai,,체-다니엘 리카르도 가드너,가드너
17772,C. Goode,Charles James Goode,Stevenage,phonetic-fallback-openai,,찰스 제임스 구드,구드
137225,C. Grant,Conor Michael Grant,Notts County,phonetic-fallback-openai,,코너 마이클 그랜트,그랜트
17527,C. Jennings,Connor Joseph Jennings,Tranmere,phonetic-fallback-openai,,코너 조셉 제닝스,제닝스
19531,C. Mahoney,Connor Anthony Mahoney,Barrow,phonetic-fallback-openai,,코너 앤써니 마호니,마호니
44796,C. McAleny,Conor Michael McAleny,Harrogate Town,wikidata-ko-label,Conor McAleny,코너 매캘레니,매캘레니
17438,C. McGrandles,Conor McGrandles,Lincoln,phonetic-fallback-openai,,코너 맥그란들스,맥그란들스
149552,C. McJannet,Cameron McJannet,Grimsby,phonetic-fallback-openai,,캐머런 맥잔넷,맥잔넷
20429,C. Norman,Cameron Pearce Norman,Tranmere,phonetic-fallback-openai,,캐머런 피어스 노먼,노먼
82031,C. O&apos;Keeffe,Corey James John O'Keeffe,Stockport County,phonetic-fallback-openai,,코리 제임스 존 오키프,오키프
19138,C. Oduor,Clarke Oduor,Grimsby,phonetic-fallback-openai,,클라크 오두어,오두어
18120,C. Piergianni,Carl Liam Piergianni,Stevenage,phonetic-fallback-openai,,칼 리암 피에르지아니,피에르지아니
17587,C. Pym,Christy James Pym,Grimsby,phonetic-fallback-openai,,크리스티 제임스 폼,폼
17806,C. Raglan,Charles Jordan Clark Raglan,Barrow,phonetic-fallback-openai,,찰스 조던 클락 래글란,래글란
17844,C. Vernam,Charles Terence Priestley Vernam,Grimsby,phonetic-fallback-openai,,찰스 테렌스 프리스트리 번람,번람
436872,Calum Agius,Calum Agius,Crewe,phonetic-fallback-openai,,칼럼 아지우스,아지우스
438093,Cameron Gardner,Cameron Gardner,Grimsby,phonetic-fallback-openai,,캐머런 가드너,가드너
282132,Charlie Gerard Richard Wellens,Charlie Gerard Richard Wellens,Leyton Orient,phonetic-fallback-openai,,찰리 제라드 리처드 웰렌스,웰렌스
284185,Charlie Jay Whitaker,Charlie Jay Whitaker,Tranmere,phonetic-fallback-openai,,찰리 제이 화이테이커,화이테이커
357276,Christy Grogan,Christy Grogan,Stockport County,phonetic-fallback-openai,,크리스티 그로건,그로건
443986,Corey Evans,Corey Enrico Evans,Newport County,phonetic-fallback-openai,,코리 엔리코 에반스,에반스
83422,D. Adeniran,Dennis Emmanuel Abiodun Adeniran,Barnet,phonetic-fallback-openai,,덴니스 에뮤엘 아비오던 아데니란,아데니란
19924,D. Andrew,Daniel Kenny Andrew,Stockport County,phonetic-fallback-openai,,다니얼 케니 앤드루,앤드루
44803,D. Ball,Dominic Martin Ball,Cambridge United,wikidata-ko-label,Dominic Ball,도미닉 볼,볼
133199,D. Burns,Darragh Burns,Grimsby,phonetic-fallback-openai,,다라 버른스,버른스
82054,D. Butler,Dan Butler,Stevenage,phonetic-fallback-openai,,단 버틀러,버틀러
459354,D. Carter,Daniel Edward Carter,Leyton Orient,phonetic-fallback-openai,,다니얼 에드워드 카터,카터
130863,D. Collinge,Daniele James Collinge,Barnet,phonetic-fallback-openai,,다니엘 제임스 콜링,콜링
50941,D. Dwyer,Dominic James Dwyer,Mansfield Town,phonetic-fallback-openai,,도미닉 제임스 듀이어,듀이어
325781,D. Elerewe,Ayodeji Joshua Oluwapelumi Akinola Elerewe,Bromley,phonetic-fallback-openai,,아요데지 조슈아 올라펠루미 아키놀라 엘레레웨,엘레레웨
19987,D. Hyam,Dominic John Hyam,Wrexham,phonetic-fallback-openai,,도미닉 존 하이엠,하이엠
18059,D. Jaiyesimi,Diallang Jaiyesimi,Leyton Orient,phonetic-fallback-openai,,디알랑 자이예시미,자이예시미
90506,D. Kemp,Daniel Harry Kemp,Stevenage,phonetic-fallback-openai,,다니얼 해리 켐프,켐프
19892,D. Love,Donald Alistair Love,Accrington ST,wikidata-ko-label,Donald Love,도널드 러브,러브
157032,D. Martin,Dan Martin,Accrington ST,phonetic-fallback-openai,,단 마틴,마틴
375889,D. Matthews,Devon Matthews,Accrington ST,phonetic-fallback-openai,,데본 매튜스,매튜스
44873,D. Mitchell,Demetri Kareem Mitchell,Leyton Orient,phonetic-fallback-openai,,데메트리 카림 미첼,미첼
167327,D. Phillips,Daniel Shaquille Jabari Phillips,Stevenage,phonetic-fallback-openai,,다니얼 샤킬 자바리 필립스,필립스
129646,D. Power,Darragh Power,Cheltenham,phonetic-fallback-openai,,다라 파워,파워
17475,D. Rose,Daniel Antony Rose,Grimsby,phonetic-fallback-openai,,다니얼 안토니 로즈,로즈
20432,D. Scarr,Daniel George Scarr,Wrexham,phonetic-fallback-openai,,다니얼 조지 스카,스카
18405,D. Sweeney,Daniel Liam Sweeney,Stevenage,phonetic-fallback-openai,,다니얼 리암 스위니,스위니
82372,D. Tharme,Douglas John Tharme,Grimsby,phonetic-fallback-openai,,더글러스 존 탐,탐
459261,D. Vanderpuye,Daniel Vanderpuye,Lincoln,phonetic-fallback-openai,,다니얼 반더푸예,반더푸예
17928,D. Worrall,David Richard Worrall,Barrow,phonetic-fallback-openai,,데이비드 리차드 워럴,워럴
593029,Dylan Suleiman,Dylan Suleiman,Stevenage,phonetic-fallback-openai,,딜란 수레이만,수레이만
341317,E. Archer,Ethon Archer,Cheltenham,phonetic-fallback-openai,,에톤 아처,아처
275566,E. Bristow,Ethan Bristow,Tranmere,phonetic-fallback-openai,,이단 브리스토우,브리스토우
92984,E. Francis,Edward Albert Francis,Exeter City,phonetic-fallback-openai,,에드워드 알버트 프란시스,프란시스
20242,E. Hamilton,Ethan Billy Hamilton,Lincoln,phonetic-fallback-openai,,이단 빌리 해밀턴,해밀턴
526483,E. Hartmann,E. Hartmann,Mansfield Town,phonetic-fallback-openai,,이 하트만,하트만
18009,E. Hewitt,Elliott Jack Hewitt,Mansfield Town,phonetic-fallback-openai,,엘리엇 잭 휴잇,휴잇
392431,E. James,Edward James,Exeter City,phonetic-fallback-openai,,에드워드 제임스,제임스
19058,E. Kachunga,Elias Kachunga,Cambridge United,wikidata-ko-label,Elias Kachunga,엘리아스 카충가,카충가
138884,E. Khouri,Evan Marley Khouri,Grimsby,phonetic-fallback-openai,,에반 마리리 쿠리,쿠리
19776,E. Lee,Elliot Robert Lee,Wrexham,wikidata-ko-label,Elliot Lee,엘리엇 리,리
82975,E. Newby,Elliot Christian Newby,Barrow,phonetic-fallback-openai,,엘리엇 크리스티안 뉴비,뉴비
17392,E. O&apos;Connell,Eoghan O'Connell,Wrexham,phonetic-fallback-openai,,오건 오코넬,오코넬
17956,E. Osadebe,Emmanuel Ebuka Osadebe,Barnet,phonetic-fallback-openai,,에마누엘 에부카 오사데베,오사데베
312267,E. Pye,Ethan Pye,Stockport County,phonetic-fallback-openai,,이단 파이,파이
278154,E. Ring,Erik Karl Hugo Ring,Lincoln,phonetic-fallback-openai,,에릭 칼 후고 링,링
284293,E. Taylor,Ellis Taylor,Harrogate Town,phonetic-fallback-openai,,엘리스 테일러,테일러
284206,E. Tezgel,Emre Tezgel,Crewe,phonetic-fallback-openai,,엠레 테즈겔,테즈겔
127207,F. Blake-Tracy,Frazer John Blake-Tracy,Mansfield Town,phonetic-fallback-openai,,프레이저 존 블레이크-트레이시,블레이크-트레이시
297232,F. Draper,Frederick Charles Draper,Lincoln,phonetic-fallback-openai,,프레드릭 찰스 드레이퍼,드레이퍼
138937,F. Marschall,Filip Marschall,Stevenage,phonetic-fallback-openai,,필립 마샬,마샬
504447,F. Norris,Frank Norris,Stevenage,phonetic-fallback-openai,,프랭크 노리스,노리스
459262,F. Onoh,Fortune Onoh,Grimsby,phonetic-fallback-openai,,포츈 오노,오노
17485,F. Rawson,Farrend James Rawson,Accrington ST,phonetic-fallback-openai,,페런드 제임스 로슨,로슨
425969,F. Sass,Freddie Sass,Accrington ST,phonetic-fallback-openai,,프레디 샤스,샤스
459266,F. Taylor,Freddie Taylor,Bromley,phonetic-fallback-openai,,프레디 테일러,테일러
394597,F. Willcox,Freddie Willcox,Cheltenham,phonetic-fallback-openai,,프레디 윌콕스,윌콕스
525873,Fate Kotey,Fate Kotey,Crawley Town,phonetic-fallback-openai,,페이트 코테이,코테이
481043,Favour Okeke,Favour Okeke,Stockport County,phonetic-fallback-openai,,페이버 오케케,오케케
494011,Finlay Tunstall,Finlay James Tunstall,Accrington ST,phonetic-fallback-openai,,핀레이 제임스 턴스톨,턴스톨
442334,Finn Flanagan,Finn Frank Flanagan,Mansfield Town,phonetic-fallback-openai,,핀 프랭크 플래너건,플래너건
284224,Francis Okoronkwo,Francis Okoronkwo,Lincoln,phonetic-fallback-openai,,프란시스 오코롱코,오코롱코
394150,Frankie Edwards,Frankie Edwards,Colchester,phonetic-fallback-openai,,프랭키 에드워즈,에드워즈
20436,G. Dobson,George David Dobson,Wrexham,phonetic-fallback-openai,,조지 데이비드 돕슨,돕슨
19213,G. Evans,George Evans,Wrexham,phonetic-fallback-openai,,조지 에반스,에반스
20092,G. Garner,Gerard Garner,Newport County,phonetic-fallback-openai,,제라드 가너,가너
231046,G. Harmon,George Harmon,Cheltenham,phonetic-fallback-openai,,조지 하몬,하몬
399970,G. Hoddle,George Hoddle,Cambridge United,phonetic-fallback-openai,,조지 호들,호들
18508,G. Holohan,Gavan Richard Holohan,Crawley Town,phonetic-fallback-openai,,가반 리차드 호로한,호로한
310529,G. Kodua,Gideon Mensah Kodua,Luton,phonetic-fallback-openai,,기드온 멘사 코두아,코두아
17966,G. Maris,George Thomas Maris,Mansfield Town,phonetic-fallback-openai,,조지 토마스 마리스,마리스
345274,G. McConnell,Glenn McConnell,Cambridge United,phonetic-fallback-openai,,글렌 맥코넬,맥코넬
2293,G. McEachran,George McEachran,Grimsby,phonetic-fallback-openai,,조지 맥이크란,맥이크란
20514,G. Miller,George Miller,Cheltenham,phonetic-fallback-openai,,조지 밀러,밀러
19244,G. Saville,George Alan Saville,Luton,phonetic-fallback-openai,,조지 앨런 사빌,사빌
17356,G. Smith,Grant Ashley Smith,Bromley,phonetic-fallback-openai,,그랜트 애슐리 스미스,스미스
194461,G. Thomason,George Thomason,Wrexham,phonetic-fallback-openai,,조지 토마슨,토마슨
133124,G. Turi,Géza Dávid Turi,Grimsby,phonetic-fallback-openai,,게자 다비드 투리,투리
153420,G. Wickens,George Alexander Wickens,Lincoln,phonetic-fallback-openai,,조지 알렉산더 윅컨스,윅컨스
448964,Gbolahan Okewoye,Gbolahan Okewoye,Lincoln,phonetic-fallback-openai,,그볼라한 오케워예,오케워예
492375,George Birch,George Edward Birch,Exeter City,phonetic-fallback-openai,,조지 에드워드 버치,버치
459240,H. Brown,Henry Brown,Grimsby,phonetic-fallback-openai,,헨리 브라운,브라운
180316,H. Davies,Harvey Davies,Crawley Town,phonetic-fallback-openai,,하비 데이비스,데이비스
385110,H. Griffiths,Harry Griffiths,Notts County,phonetic-fallback-openai,,해리 그리피스,그리피스
82068,H. McKirdy,Harry McKirdy,Crawley Town,phonetic-fallback-openai,,해리 맥키디,맥키디
328098,H. Ogunneye,Habeeb Ogunneye,Newport County,phonetic-fallback-openai,,하비 오그네이,오그네이
20174,H. Rodgers,Harvey James Rodgers,Grimsby,phonetic-fallback-openai,,하비 로저스,로저스
127158,H. Saunders,Harvey Read Saunders,Tranmere,phonetic-fallback-openai,,하비 소더스,소더스
154817,H. Sohna,Harrison Sheriff Sohna,Cheltenham,phonetic-fallback-openai,,해리 소나,소나
138793,H. White,Harvey David White,Stevenage,wikidata-ko-label,Harvey White,하비 화이트,화이트
444292,Harry Ashfield,Harry Ashfield,Wrexham,phonetic-fallback-openai,,해리 애쉬필드,애쉬필드
593005,Harry Showman,Harry Showman,Salford City,phonetic-fallback-openai,,해리 쇼만,쇼만
497779,Harry Tustin,Harry James Tustin,Cheltenham,phonetic-fallback-openai,,해리 터스틴,터스틴
130860,I. Bakare,Ibrahim Bakare,Cheltenham,phonetic-fallback-openai,,이브라힘 바카레,바카레
104764,I. Cameron,Innes Cameron,Barrow,phonetic-fallback-openai,,이네스 카메론,카메론
140947,I. Kaboré,Issa Kaboré,Wrexham,wikidata-ko-label,Issa Kaboré,이사 카보레,카보레
18597,I. Kanu,Idris Sheka Kanu,Barnet,phonetic-fallback-openai,,이드리스 카누,카누
55375,I. Niskanen,Ilmari Niskanen,Exeter City,phonetic-fallback-openai,,일마리 니스카넨,니스카넨
278086,I. Odutayo,Idris Adewale Olarewaju Odutayo,Bromley,phonetic-fallback-openai,,이드리스 오두타요,오두타요
167225,I. Sinclair,Isaac Sinclair,Accrington ST,phonetic-fallback-openai,,아이작 싱클레어,싱클레어
304249,I. Varfolomeev,Ivan Varfolomeev,Lincoln,phonetic-fallback-openai,,이반 바르폴로메에프,바르폴로메에프
18728,J. Amaluzor,Justin Ikechukwu Obiora Amaluzor,Grimsby,phonetic-fallback-openai,,저스틴 아말루조르,아말루조르
283130,J. Arthurs,Jude Arthurs,Bromley,phonetic-fallback-openai,,쥬드 아서스,아서스
180769,J. Austerfield,Joshua James Austerfield,Salford City,phonetic-fallback-openai,,조슈아 오스터필드,오스터필드
308864,J. Bauress,Joseph Michael Bauress,Accrington ST,phonetic-fallback-openai,,조셉 바우레스,바우레스
20455,J. Bedeau,Jacob Mitchell Bedeau,Notts County,phonetic-fallback-openai,,제이콥 베도,베도
18199,J. Belshaw,James Michael Belshaw,Harrogate Town,phonetic-fallback-openai,,제임스 벨쇼,벨쇼
146312,J. Bickerstaff,Jacob Bickerstaff,Cheltenham,phonetic-fallback-openai,,제이콥 빅커스타프,빅커스타프
129919,J. Bird,Jay Gregory Maison Bird,Salford City,phonetic-fallback-openai,,제이 버드,버드
17698,J. Bowery,Jordan Nathaniel Bowery,Mansfield Town,phonetic-fallback-openai,,조던 보워리,보워리
18076,J. Brophy,James Robert Brophy,Cambridge United,phonetic-fallback-openai,,제임스 브로피,브로피
138857,J. Bycroft,Jack Thomas Bycroft,Exeter City,phonetic-fallback-openai,,잭 바이크로프트,바이크로프트
20189,J. Clark,Jordan Charles Clark,Luton,phonetic-fallback-openai,,조던 클락,클락
20197,J. Clarke,James Anthony John Clarke,Newport County,phonetic-fallback-openai,,제임스 클라크,클라크
19771,J. Collins,James Steven Collins,Lincoln,wikidata-ko-label,James Collins,제임스 콜린스,콜린스
286760,J. Connolly,James Connolly,Crewe,phonetic-fallback-openai,,제임스 코널리,코널리
401081,J. Curran-Nichols,Jay Curran-Nichols,Salford City,phonetic-fallback-openai,,제이 커란-니콜스,커란-니콜스
157022,J. Davison,Joshua Michael Blainey Davison,Tranmere,phonetic-fallback-openai,,조슈아 데이비슨,데이비슨
17530,J. Day,Joseph David Day,Cheltenham,phonetic-fallback-openai,,조셉 데이,데이
87773,J. Diamond,Jack Tyler Diamond,Stockport County,phonetic-fallback-openai,,잭 다이아몬드,다이아몬드
19704,J. Earing,Jack James Earing,Barrow,phonetic-fallback-openai,,잭 이어링,이어링
82004,J. Eastwood,Jake Eastwood,Cambridge United,wikidata-ko-label,Jake Eastwood,제이크 이스트우드,이스트우드
274224,J. Evans,Jack Lucas James Evans,Harrogate Town,phonetic-fallback-openai,,잭 에반스,에반스
284467,J. Fevrier,Jayden Raymond Fevrier,Stockport County,phonetic-fallback-openai,,제이든 페브리에,페브리에
19864,J. Flint,Joshua Hughson Flint,Crawley Town,phonetic-fallback-openai,,조슈아 플린트,플린트
17911,J. Gibbons,James Andrew Gibbons,Cambridge United,phonetic-fallback-openai,,제임스 깁본스,깁본스
343132,J. Golding,James Golding,Crewe,phonetic-fallback-openai,,제임스 골딩,골딩
266203,J. Gordon,John-Kymani Linton Michael Gordon,Colchester,phonetic-fallback-openai,,존-카이마니 린턴 마이클 고든,고든
17450,J. Grant,Jorge Edward Grant,Salford City,phonetic-fallback-openai,,호르헤 에드워드 그란트,그란트
296121,J. Hinchy,Jack Samuel Lawrence Hinchy,Notts County,phonetic-fallback-openai,,잭 사무엘 로렌스 힌치,힌치
470115,J. Hodkin,Jordan Hodkin,Crewe,phonetic-fallback-openai,,조던 호드킨,호드킨
17424,J. Houghton,Jordan Alexander Houghton,Stevenage,wikidata-ko-label,Jordan Houghton,조던 휴튼,휴튼
282133,J. Hugill,Joseph Brennen Hugill,Barnet,phonetic-fallback-openai,,조셉 브렌난 휴길,휴길
20010,J. Jones,Jodi Jay Felice Jones,Notts County,phonetic-fallback-openai,,조디 제이 펠리스 존스,존스
69651,J. Kabia,Jaze Kabia,Grimsby,phonetic-fallback-openai,,자제 카비아,카비아
436877,J. Kruszynski,Jakub Aleksander Kruszynski,Mansfield Town,phonetic-fallback-openai,,야쿱 알렉산더 크루신스키,크루신스키
19705,J. Lowe,Jason John Lowe,Tranmere,phonetic-fallback-openai,,제이슨 존 로우,로우
403065,J. Luker,Jayden Luker,Notts County,phonetic-fallback-openai,,제이든 루커,루커
19715,J. Magennis,Joshua Brendan David Magennis,Exeter City,phonetic-fallback-openai,,조슈아 브렌단 데이비드 마긴니스,마긴니스
283274,J. Malcolm,Jovan Anthony Malcolm,Stevenage,phonetic-fallback-openai,,조반 앤소니 말컴,말컴
167193,J. March,Joshua Thomas March,Crewe,phonetic-fallback-openai,,조슈아 토마스 마치,마치
19225,J. Marriott,Jack Marriott,Wrexham,phonetic-fallback-openai,,잭 마리어트,마리어트
138799,J. Martin,Joshua Saul Martin,Cheltenham,phonetic-fallback-openai,,조슈아 솔 마틴,마틴
441034,J. Mažionis,Jokūbas Mažionis,Cheltenham,phonetic-fallback-openai,,요쿠바스 마지오니스,마지오니스
19507,J. McClean,James Joseph McClean,Wrexham,wikidata-ko-label,James McClean,제임스 매클린,매클린
156160,J. Mendy,Jacob Mendy,Wrexham,wikidata-ko-label,Jacob Mendy,제이컵 멘디,멘디
276973,J. Mingi,Jade Jay Mingi,Stockport County,phonetic-fallback-openai,,제이드 제이 민지,민지
161803,J. Moylan,Jack Moylan,Lincoln,phonetic-fallback-openai,,잭 모일란,모일란
90499,J. Mukena,Joy Richard Mpinga Mukena,Crawley Town,phonetic-fallback-openai,,조이 리처드 엠피인가 무케나,무케나
18218,J. Muldoon,Jonathan Jack Muldoon,Harrogate Town,phonetic-fallback-openai,,조나단 잭 멀둔,멀둔
17387,J. Murphy,Joseph Murphy,Tranmere,phonetic-fallback-openai,,조셉 머피,머피
138834,J. Olowu,Joseph Olugbenga Olowu,Stockport County,phonetic-fallback-openai,,조셉 올루구엔가 올로우,올로우
152966,J. Pardington,James Pardington,Lincoln,phonetic-fallback-openai,,제임스 파딩턴,파딩턴
347057,J. Pattenden,Jasper Pattenden,Stevenage,phonetic-fallback-openai,,재스퍼 패텐덴,패텐덴
20505,J. Payne,Jack Payne,Colchester,phonetic-fallback-openai,,잭 페인,페인
441199,J. Phillips,Joshua Phillips,Luton,phonetic-fallback-openai,,조슈아 필립스,필립스
18721,J. Powell,Jack Patrick Powell,Crewe,phonetic-fallback-openai,,잭 패트릭 파웰,파웰
82468,J. Reid,Jamie Tyrrell Reid,Stevenage,phonetic-fallback-openai,,제이미 티렐 리드,리드
430831,J. Richards,Jake Richards,Luton,phonetic-fallback-openai,,제이크 리처즈,리처즈
134605,J. Roles,Jack Roles,Crawley Town,phonetic-fallback-openai,,잭 롤스,롤스
19750,J. Shea,James William Shea,Luton,phonetic-fallback-openai,,제임스 윌리엄 셰아,셰아
18868,J. Simpson,Jack Benjamin Simpson,Leyton Orient,phonetic-fallback-openai,,잭 벤자민 심슨,심슨
61641,J. Svanþórsson,Jason Daði Svanþórsson,Grimsby,phonetic-fallback-openai,,제이슨 다디 스반토르손,스반토르손
