external_id,eng_name,name_ko,short_name_ko
332,D. Mertens,드리스 메르턴스,메르턴스
19022,D. Odoi,데니스 오도이,오도이
36784,D. Palacios,디에고 팔라시오스,팔라시오스
16480,D. Reasco,죠르카에프 네이서 레아스코 곤살레스,레아스코
51045,D. Rossi,디에고 로시,로시
2589,D. Schmidt,대니얼 슈밋,슈밋
3011,D. Szymański,다미안 시만스키,시만스키
554,D. Tadić,두샨 타디치,타디치
1986,D. Vida,도마고이 비다,비다
1925,D. Vukovic,대니 부코비치,부코비치
932,D. Wass,다닐 바스,바스
44903,D. Wotherspoon,데이비드 워더스푼,워더스푼
18897,D. Yedlin,데안드레 예들린,예들린
256,Dani Alves,다니 아우베스,아우베스
381,Danilo Pereira,다닐루 페레이라,페레이라
13988,E. Alvarado,에스테반 알바라도,알바라도
275,E. Choupo-Moting,에릭 막심 추포 모팅,추포 모팅
20656,E. Ebosse,엔조 에보세,에보세
234,É. Gutiérrez,에리크 구티에레스,구티에레스
2296,E. Hazard,에덴 아자르,아자르
22242,E. Kawashima,가와시마 에이지,에이지
2986,É. Mendy,에두아르 멘디,멘디
10168,Éverton Ribeiro,에버톤 리베이로,리베이로
105,F. Ballo-Touré,포데 발로투레,발로투레
2830,F. Calvo,프란시스코 칼보,칼보
19278,F. Diédhiou,파마라 디에디우,디에디우
2715,F. Fajr,파이살 파즈르,파즈르
48382,F. Frei,파비안 프라이,프라이
1798,F. Rønnow,프레데리크 뢰노,뢰노
2957,F. Sassi,페르자니 사시,사시
35774,G. Arteaga,헤라르도 아르테아가,아르테아가
758,G. Bale,가레스 베일,베일
49407,G. Chaalali,가일레네 차라리,차라리
481,G. Krychowiak,그제고시 크리호비아크,크리호비아크
349987,G. Kuol,가랑 쿠올,쿠올
113,G. Nkoudou,조르주케뱅 은쿠두,은쿠두
2604,G. Shibasaki,시바사키 가쿠,가쿠
13952,G. Torres,헤르손 토레스,토레스
382,H. Herrera,엑토르 미겔 에레라,에레라
159,H. Lloris,위고 요리스,요리스
248,H. Lozano,이르빙 로사노,로사노
35603,H. Martín,헨리 호수에 마르틴 멕스,마르틴
2874,H. Moreno,엑토르 미겔 에레라,에레라
1907,H. Sakai,사카이 히로키,히로키
582,H. Seferović,하리스 세페로비치,세페로비치
548,H. Ziyech,하킴 지예시,지예시
44347,Hattan Bahbri,하탄 술탄 아흐메드 바흐브리,바흐브리
2894,Hong Chul,홍철,홍철
919,Hugo Guillamón,우고 기야몬,기야몬
17632,I. Chair,일리아스 샤이르,샤이르
180272,I. Danlad,이브라힘 단라드,단라드
14382,I. Grbić,이보 그르비치,그르비치
46170,I. Ilić,이반 일리치,일리치
14297,I. Ivušić,이비차 이부시치,이부시치
44497,I. Jebali,이삼 제발리,제발리
328046,I. Koné,이스마엘 코네,코네
19502,J. Allen,조 앨런,앨런
325293,J. Bennette,헤위손 베네테,베네테
2762,J. Brekalo,요시프 브레칼로,브레칼로
2845,J. Campbell,조엘 캠벨,캠벨
20545,J. Castelletto,장샤를 카스텔레토,카스텔레토
19774,J. Cummings,제이슨 커밍스,커밍스
31386,J. El Yamiq,자와드 엘 야미크,야미크
51142,J. Ferreira,헤수스 다비드 페레이라 카스트로,페레이라
50009,J. Jønsson,예른스 요언손,요언손
14330,J. Juranović,요시프 유라노비치,유라노비치
40560,J. Kamiński,야쿠프 카민스키,카민스키
15884,J. Lindstrøm,예스페르 린스트룀,린스트룀
1930,J. Mæhle,요아킴 맬레 페데르센,페데르센
102469,J. Mbekeli,제롬 노엄 엠베켈리,엠베켈리
19271,J. Morrell,조 모렐,모렐
51118,J. Morris,조던 모리스,모리스
962,J. Nsame,장피에르 은사메,은사메
41748,J. Onana,장 오나나,오나나
1083,J. Onguéné,제롬 옹게네,옹게네
78756,J. Uzuegbunam,존 매리 호니 우즈에그부남,우즈에그부남
2836,J. Vargas,후안 파블로 바르가스,바르가스
13891,J. Venegas,호안 베네가스,베네가스
30409,J. Veretout,조르단 베레투,베레투
170,J. Vertonghen,얀 베르통헨,베르통헨
1302,J. Wind,요나스 빈,빈
128,Jordi Alba,호르디 알바,알바
51310,K. Acosta,켈린 아코스타,아코스타
126751,K. Álvarez,케빈 알바레스,알바레스
213,K. Baldé,케이타 발데 디아오,디아오
2918,K. Casteels,쿤 카스테일스,카스테일스
2832,K. Fuller,케이셰르 풀레르,풀레르
97,K. Glik,카밀 글리크,글리크
15573,K. Grabara,카밀 그라바라,그라바라
3012,K. Grosicki,카밀 그로시츠키,그로시츠키
318,K. Koulibaly,칼리두 쿨리발리,쿨리발리
64304,K. Kozłowski,카츠퍼 시몬 코즐로프스키,코즐로프스키
3009,K. Linetty,카롤 리네티,리네티
731,K. Navas,케일로르 나바스,나바스
293642,K. Opoku,콰메 오포쿠,오포쿠
1651,K. Piątek,크리지스토프 피아텍,피아텍
119762,K. Piątkowski,카밀 피옹트코프스키,피옹트코프스키
47523,K. Soni,케빈 올리비에 소니,소니
8789,K. Sowah,카말 소와,소와
1709,K. Toko Ekambi,카를 토코 에캄비,에캄비
1800,K. Trapp,케빈 트라프,트라프
2837,K. Waston,켄달 와스톤,와스톤
2913,Kwon Chang-Hoon,권창훈,권창훈
35766,L. Cavallini,루커스 카발리니,카발리니
35690,L. Chávez,루이스 헤라르도 차베스 마갈론,차베스
19026,L. de la Torre,루카 데 라 토레,토레
2922,L. Dendoncker,레안더르 덴동커르,덴동커르
1828,L. Jović,루카 요비치,요비치
1144,L. Klostermann,루카스 클로스터만,클로스터만
49469,M. Ben Ouanes,아흐메드 모르타다 벤 완,벤 완
49404,M. Ben Romdhane,모하메드 알리 벤 롬단,롬단
336,M. Borjan,밀란 보르얀,보르얀
2737,M. Braithwaite,마르틴 브레이스웨이트,브레이스웨이트
201,M. Brozović,마르첼로 브로조비치,브로조비치
854,M. Cáceres,마르틴 카세레스,카세레스
667,M. Depay,멤피스 디페이,디페이
2813,M. Dmitrović,마르코 드미트로비치,드미트로비치
2952,M. Dräger,모하메드 드래거,드래거
16432,M. Estrada,미차엘 에스트라다,에스트라다
25350,M. Grujić,마르코 그루이치,그루이치
2941,M. Hassen,무에즈 하센,하센
63542,M. Hongla,마르틴 홍라 이마 2세,홍라
51035,M. Kaye,마크앤서니 케이,케이
611,M. Livaja,마르코 리바야,리바야
384,M. Loum,마마두 룸,룸
2702,M. Mohamedi,무니르 모하메디,모하메디
175415,M. N&apos;Diaye,무사 은디아예,은디아예
29707,M. Naderi,모하마드 나데리,나데리
23129,M. Name,무스타파 나메,나메
50030,M. Talbi,몬타사르 탈비,탈비
40392,M. Wieteska,마테우시 비에테스카,비에테스카
33144,M. Yamane,야마네 미키,미키
18944,M. Yoshida,요시다 마야,마야
2870,N. Araújo,네스토르 알레한드로 아라우호 라조,아라우호
8990,N. Ghandri,나데르 간드리,간드리
1489,N. Gudelj,네마냐 구델,구델
955,N. Moumi Ngamaleu,니콜라 브리스 모미 잉가말레우,잉가말레우
30503,N. Nkoulou,니콜라 은쿨루,은쿨루
2958,N. Sliti,나임 슬리티,슬리티
51107,N. Tolo,누후 톨로,톨로
2908,Na Sang-Ho,나상호,나상호
44338,Nawaf Al Abid,나와프 샤커 파이루즈 알 아비드,알 아비드
61418,O. Bukari,오스만 부카리,부카리
47328,Ó. Duarte,오스카르 두아르테,두아르테
50734,O. Mbaïzo,올리비에 음바이조 마바이조,마바이조
380,Otávio,오타비우,오타비우
1592,P. Cissé,파페 아부 시세,시세
3007,P. Frankowski,프셰미스와프 프란코프스키,프란코프스키
30433,P. Gómez,알레한드로 다리오 고메즈 빌라베르데,고메즈
3403,P. Kunde,피에르 쿤데,쿤데
2814,P. Rajković,프레드라그 라이코비치,라이코비치
135148,P. Sequeira,파트리크 세케이라,세케이라
47447,P. Sisto,피오네 시스토,시스토
18845,P. van Aanholt,파트릭 판안홀트,판안홀트
2056,Pablo Sarabia,파블로 사라비아,사라비아
373,Pepe,조제 마시아,마시아
35473,R. Cota,로돌포 다미안 코타 로블레스,코타
35552,R. Funes Mori,로헬리오 푸네스 모리,모리
2585,R. Ibarra,로마리오 이바라,이바라
2834,R. Matarrita,로날드 마타리타,마타리타
2716,R. Saïss,로맹 사이스,사이스
1298,R. Skov,로베르트 스코우,스코우
2809,R. Steffen,레나토 슈테펜,슈테펜
742,R. Varane,라파엘 바란,바란
14174,R. Wilson,로안 윌손,윌손
22236,Rafael Leão,하파엘 레앙,레앙
104652,Riyadh Sharahili,리야드 샤라힐리,샤라힐리
2674,Rui Patrício,후이 파트리시우,파트리시우
39107,S. Adekugbe,샘 아데쿠그베,아데쿠그베
8587,S. Amallah,셀림 아말라,아말라
340,S. Babić,스르잔 바비치,바비치
244,S. Bergwijn,스테번 베르흐베인,베르흐베인
1477,S. Coates,세바스티안 코아테스 니온,코아테스
45021,S. Dieng,세니 디엥,디엥
41349,S. Gonda,곤다 슈이치,슈이치
7689,S. Gouet,샘율 이브 오움 구에,구에
16933,S. Jaziri,세이페딘 자지리,자지리
50848,S. Johnson,션 존슨,존슨
2045,S. Kjær,시몬 키예르,키예르
1897,S. Mandanda,스테브 망당다,망당다
157086,S. Marou,수아이부 마루,마루
1856,S. Milinković-Savić,세르게이 밀린코비치사비치,밀린코비치사비치
2819,S. Mitrović,스테판 미트로비치,미트로비치
64310,S. Moore,샤크 무어,무어
2603,S. Nakajima,나카지마 쇼야,쇼야
145060,S. Ngapandouetnbu,시몽 은가판두에튼부,은가판두에튼부
45826,S. Pavlović,스트라히냐 파블로비치,파블로비치
50792,S. Piette,사뮈엘 피에트,피에트
35931,S. Sosa,까를로스 세바스티안 소사 실바,소사
40440,S. Vitória,스테벵 비토리아,비토리아
3014,S. Żurkowski,시몬 주르코프스키,주르코프스키
2528,Salem Al Hajri,살렘 알리 살렘 알 하지리,알 하지리
144,Sergio Busquets,세르히오 부스케츠,부스케츠
2375,Sérgio Oliveira,세르지우 올리베이라,올리베이라
34395,Son Jun-Ho,손준호,손준호
162,T. Alderweireld,토비 알데르베이럴트,알데르베이럴트
2929,T. Hazard,토르강 아자르,아자르
2963,T. Khenissi,타하 야신 케니시,케니시
20203,T. Lockyer,토마스 알런 로키어,로키어
40984,T. Puchacz,티모테우시 푸하치,푸하치
51069,U. Antuna,우리엘 안투나,안투나
47087,U. Račić,우로시 라치치,라치치
2078,U. Spajić,우로시 스파이치,스파이치
386,V. Aboubakar,뱅상 아부바카르,아부바카르
2692,V. Amiri,바히드 아미리,아미리
183,V. Janssen,빈센트 얀선,얀선
15912,V. Nelsson,빅토르 넬손,넬손
128478,W. Cheddira,왈리드 셰디라,셰디라
18836,W. Hennessey,웨인 헤네시,헤네시
2954,W. Kechrida,와지디 케슈리다,케슈리다
22102,W. Khazri,와흐비 카즈리,카즈리
51032,W. Zimmerman,워커 지머먼,지머먼
1580,William Carvalho,윌리앙 카르발류,카르발류
135836,Y. Attiat-Allah,야히야 아티아트 알라 엘 이드리시,이드리시
2923,Y. Carrasco,야닉 페레이라 카라스코,카라스코
22254,Y. Fofana,유수프 포파나,포파나
36544,Y. Jabrane,야히아 자브란,자브란
1597,Y. Meriah,야신 메리아,메리아
2964,Y. Msakni,유세프 므사크니,므사크니
1167,Y. Poulsen,유수프 포울센,포울센
1264,Y. Sabaly,유수프 사발리,사발리
13949,Y. Salas,요스틴 델핀 살라스 고메즈,살라스
13951,Y. Tejeda,옐친 테헤다,테헤다
34504,Yoon Jong-Gyu,윤종규,윤종규
243,Z. Aboukhlal,자카리아 아부클랄,아부클랄
