external_id,eng_name,name_ko,short_name_ko
400496,E. Madmon,엘라드 매드몬,매드몬
386287,E. Mbappé,에단 엠바페 로띵,엠바페
471106,E. Molébé,앙토니 오노레 몰레베,몰레베
626707,E. Morucci,이. 모루치,모루치
3638,E. Muçi,에르네스트 무치,무치
1807,E. Ndicka,오비테 에반 디카,디카
89754,E. Ólafsson,엘리아스 란프 올라프손,올라프손
442866,E. Pereira,에버턴 페레이라 다 실바,페레이라
336570,E. Tıknaz,데미르 에게 틱나즈,틱나즈
50046,E. Topçu,에미르한 토프츠,토프츠
594887,Elio Rufener,엘리오 루페너,루페너
394221,Emir Yaşar,에미르 야샤르,야샤르
104808,Enric Saborit,엔리크 사보리 테이시도르,사보리
873,F. Bernardeschi,페데리코 베르나르데스키,베르나르데스키
25597,F. Bredlow,파비안 브레들로,브레들로
584426,F. Castaldo,에프. 카스탈도,카스탈도
570,F. Cervi,프랑코 에마뉴엘 체르비,체르비
843,F. Chalov,페도르 차로프,차로프
125715,F. Daniliuc,플라비우스 다닐리우크,다닐리우크
351146,F. Etim,프라이데이 우비 에팀,에팀
719,F. Grillitsch,플로리안 그릴리치,그릴리치
620019,F. Hale,에프. 할레,할레
14517,F. Kovačević,프란코 코바체비치,코바체비치
25905,F. Müller,플로리안 뮐러,뮐러
563400,F. Pascoal,에프. 파스코알,파스코알
31098,F. Ravaglia,페데리코 라바리아,라바리아
37028,F. Stokkers,핀 스토커스,스토커스
43038,F. Tănase,플로린 터나세,터나세
339162,F. Topić,프란 토피치,토피치
490734,F. Tsimba,펠릭스 에마뉼 팀바,팀바
25406,F. Uduokhai,오이스 펠릭스 우두오크하이,우두오크하이
366579,F. van Breemen,핀 반 브레멘,브레멘
361397,Fahri Kerem Ay,파리 케렘 아이,아이
135749,Félix Correia,펠릭스 알렉산드르 안드라데 산체스 코레이아,코레이아
347886,Félix Garreta,펠릭스 마르티 가레타,가레타
122734,Ferran Jutglà,페란 후틀라 블란치,블란치
394734,Finn Jeltsch,핀 엘치,엘치
409750,Florian Hellstern,플로리안 헬스턴,헬스턴
47435,Fran Beltrán,프란시스코 호세 벨트란 페이나도,벨트란
936,Fran Navarro,프란 나바로,나바로
41966,Francisco Moura,프란시스코 삼파이우 드 모우라,모우라
340625,Franculino Djú,프란쿨리노 글루다 주,글루다
483676,G. De Marzi,조르지오 데 마르지,데 마르지
322630,G. Fabbian,조반니 파비안,파비안
26902,G. Giakoumakis,게오르기오스 자코마키스,자코마키스
162410,G. Konstantelias,야니스 콘스탄텔리아스,콘스탄텔리아스
137721,G. Lagerbielke,구스타프 요한 라겔비엘케,라겔비엘케
1578,G. Lo Celso,조바니 로 셀소,셀소
30425,G. Mancini,잔루카 만치니,만치니
162229,G. Michailidis,야니스 미하일리디스,미하일리디스
25260,G. Nauber,게리트 나우버,나우버
510898,G. Penev,게오르기 플라멘노프 페네프,페네프
20732,G. Perrin,가에탕 페랭,페랭
28209,G. Szécsi,게르게 세치,세치
44784,G. Taylor,그렉 존 테일러,테일러
312903,G. van Zwam,조반니 반 즈왐,즈왐
280334,G. Vidović,가브리엘 비도비치,비도비치
950,G. Wüthrich,그레고리 케시 뷰트리히,뷰트리히
425819,G. Zechiël,히바이 제키엘,제키엘
297303,Gabri Martínez,가브리엘 마르티네스 아길레라,마르티네스
182504,Gabri Veiga,가브리 베이가,베이가
336683,Gabriel Brás,가브리엘 코스타 브라스,브라스
415089,Gabriel Moscardo,가브리에우 모스카르두,모스카르두
915,Gabriel Paulista,가브리엘 파울리스타,파울리스타
569,Gedson Fernandes,제드송 페르난드스,페르난드스
392556,Georgios Marios Katris,게오르기오스 마리오스 카트리스,카트리스
392455,Germán García,헤르만 가르시아 페르난데스,가르시아
400550,Gonçalo Santos Sousa,곤살로 산토스 소우사,소우사
46982,Gonzalo Villar,곤살로 빌라르 델 프라일,빌라르
629173,H. Agboluaje,아그볼와제,아그볼와제
560930,H. Burcio,부르시오,부르시오
67889,H. Haraldsson,하콘 아르나르 하랄손,하랄손
48564,H. Lindner,하인츠 린트너,린트너
451828,H. Tan,할룩 무스타파 탄,탄
8632,H. Van Crombrugge,헨드릭 반 크롬브루헤,크롬브루헤
625427,Haydar Karataş,하이다르 카라타슈,카라타슈
1439,Héctor Bellerín,헥토르 벨레린,벨레린
279818,Heitor,헤이토르 마리뉴 두스 산토스,산토스
291024,Hélio Varela,에리오 산드로 올리베이라 알베스 바렐라,바렐라
329720,Hugo Álvarez,우고 알바레스 안투네스,알바레스
313651,Hugo Sotelo,우고 소텔로 고메즈,소텔로
643580,Hulusi Efe Ceylan,훌루시 에페 제일란,제일란
380780,I. Bangoura,이브라히마 소리 반구라,반구라
271833,I. Ben Hamo,이타이 벤 하모,벤 하모
576889,I. Ben Simon,이. 벤 시몬,벤 시몬
14406,I. Filipović,이반 필리포비치,필리포비치
202696,I. Matanović,이고르 마타노비치,마타노비치
162123,I. Moriba,모리바 쿠루마 쿠루마,쿠루마
14532,I. Nevistić,이반 네비스티치,네비스티치
7783,I. Nicolăescu,이온 니콜레스쿠,니콜레스쿠
161826,I. Noy,이타마르 노이,노이
361393,I. Ogbus,브루노 이페추쿠 오그부스,오그부스
30765,I. Radu,이오누트 안드레이 라두,라두
375000,I. Salah,이브라힘 살라,살라
137531,I. Shahar,이도 샤하르,샤하르
206361,I. Sissokho,이수프 벰바 시쏘코,시쏘코
47445,Iago Aspas,이아고 아스파스 후날,이아고 아스파스
637590,Iason Skarlatidis,이아손 스칼라티디스,이아손 스칼라티디스
493653,Idan Weinberg,이단 와인베르그,이단 와인베르그
745,Isco,이스코,이스코
635855,Itay Zafrani,이타이 자프라니,이타이 자프라니
450714,Ivan Corralejo,이반 코랄레호 마냐테로,이반 코랄레호
47427,Iván Villar,이반 빌라르 마르티네스,이반 빌라르
544644,J. A. Morante,하비에르 알레한드로 모란테,모란테
125173,J. Adamu,주니어 츄크부이케 아다무,주니어 아다무
386852,J. Agbonifo,제레미 아그보니포,아그보니포
1926,J. Aidoo,조셉 아이두,아이두
2999,J. Bednarek,얀 베드나레크,베드나레크
474782,J. Bello,제임스 벨로,제임스 벨로
25313,J. Beste,얀 닉라스 베스테,얀 베스테
262677,J. Breum,야콥 브로엄 마르틴센,야콥 브로엄
38112,J. Chabot,율리안 제프리 가스톤 샤보,율리안 샤보
551537,J. Chalupa,제이 챌루파,제이 챌루파
91389,J. Cisotti,주리 치소티,주리 치소티
1947,J. Dahlin,요한 헬게 다린,요한 다린
3399,J. Dawa,조이스킴 오렐리앙 다와 차콘테,조이스킴 다와
8470,J. De Busser,야리 데 부서,야리 데 부서
162200,J. Dirksen,율리우스 디르크센,율리우스 디르크센
416063,J. Eikrem,예스퍼 네르후스 에이크렘,예스퍼 에이크렘
351913,J. El Abdellaoui,존스 엘 압델라우이,존스 엘 압델라우이
349185,J. Enem,제이 이페아니 주니어 에넴,제이 에넴
288078,J. Erabi,유세프 에라비,유세프 에라비
271539,J. Hadjam,자우엔 지미 하자므,자우엔 하자므
25904,J. Huth,야닉 후트,야닉 후트
1942,J. Ito,이토 쥰야,쥰야
21098,J. Kayembe,조리스 카예엠베 디투,조리스 카예엠베
18760,J. Kenny,존조 케니,존조 케니
388888,J. Kongolo,조수에 콩골로,조수에 콩골로
36887,J. Kramer,조리스 크라메르,조리스 크라메르
437112,J. Lægreid,율리안 레그레이드,율리안 레그레이드
128533,J. Leweling,제이미 르웰링,르웰링
2727,J. Lössl,요나스 뢰슬,뢰슬
1929,J. Lucumí,존 하네르 루쿠미 보니야,존 루쿠미
388763,J. Lüthi,야니스 뤼티,야니스 뤼티
191160,J. Makengo,조르디 마켕고 바삼분두,조르디 마켕고
406244,J. Manzambi,요한 만잠비,요한 만잠비
310029,J. Mendes,조사팟 우딩 멘데스,조사팟 멘데스
2373,J. Mišić,요시프 미시치,요시프 미시치
40911,J. Moder,야쿠프 모데르,모데르
30542,J. Odgaard,옌스 오드가르드,오드가르드
25310,J. Pavlenka,지리 파블렌카,지리 파블렌카
442557,J. Persson,요아킴 페르손,페르손
278095,J. Rowe,조너선 로,로
2878,J. Sánchez,호르헤 에두아르도 산체스 라모스,호르헤 산체스
62204,J. Sekidika,제세 타무노바라보예 세키디카,세키디카
297581,J. Steuckers,야르네 스토이커스,야르네 스토이커스
36889,J. Svensson,요나스 스벤손,스벤손
607082,J. Telusson,제이 텔루손,제이 텔루손
24868,J. Vagnoman,요샤 마마두 카라부에 바그노만,바그노만
494134,J. van Ommeren,제이고 반 오머렌,오머렌
384543,J. Ziółkowski,얀 지우코프스키,지우코프스키
15755,J. Þorsteinsson,요네 다구르 토르스테인손,토르스테인손
329345,Jack Ethan Thompson,잭 이단 톰슨,톰슨
46849,Javi Hernández,하비에르 에르난데스 카브레라,에르난데스
384135,Javi Rodríguez,하비에르 로드리게스 갈리아노,로드리게스
179955,Javi Rueda,하비에르 루에다 가르시아,루에다
330722,Jean-Baptiste Gorby,장바티스트 고르비,고르비
345391,JoÃ£o Vasconcelos,조아오 바스콘셀루스 파리아 곤살베스,바스콘셀루스
46737,Joan Sastre,조안 사스트레 반렐,사스트레
531324,João Aragão,조아오 아라갈,아라갈
361433,João Carvalho,조아오 카르발류 카르라핀야 카르발류,카르발류
206,João Mário,주앙 마리우,마리우
287583,João Marques,조아오 마르케스 비에이라 프라이타스 실바 마르케스,마르케스
2677,João Moutinho,조아오 무띵뇨 이리아 산토스 무띵뇨,무띵뇨
400544,João Pedro Moreira Teixeira,조아오 페드로 모레이라 테이셰이라,테이셰이라
277862,Joël Monteiro,조엘 알마다 몬테이로,몬테이로
441512,Jonatás Noro,요나타스 자비에르 자미스 올리베이라 노로,노로
388871,José María Andrés Baixauli,호세 마리아 안드레스 바이샤우리,바이샤우리
134,Juan Miranda,후안 미란다,미란다
278547,Júlio Romão,줄리오 로드리게스 로마우,로마우
585845,Julius Emefile,줄리우스 에메필,에메필
15810,Júnior Brumado,조제 프란시스코 두스 산토스 주니오르,주니오르
1564,Junior Firpo,주니오르 피르포,피르포
504024,Justin Eversen,저스틴 에버센,에버센
334369,Justin Thomas Hanks,저스틴 톰스 핸크스,핸크스
311785,K. Andrade,커빈 마리오 안드레이드 나바로,나바로
40296,K. Angielski,카롤 예르지 안기엘스키,안기엘스키
161956,K. Belić,크리스티안 벨리치,벨리치
405237,K. Boudache,카이 보다쉬,보다쉬
30571,K. Despodov,키릴 데스포도프,데스포도프
48610,K. Duah,콰드우 안트위 두아,두아
28646,K. Finnsson,콜바인 비르기르 핀손,핀손
299817,K. Gadellaa,케빈 가델라,가델라
36896,K. Goudmijn,켄조 구드마인,구드마인
2778,K. Ịheanachọ,켈레치 프로미스 이헤아나초,이헤아나초
89768,K. Ingason,크리스탈 마니 잉가손,잉가손
404891,K. Karetsas,콘스탄디노스 카레차스,카레차스
331865,K. Konaté,카림 코나테,코나테
342442,K. Lisztes,리스테시 크리스티안,크리스티안
946,K. Mbabu,멜링고 케빈 임바부,임바부
519664,K. Merah,칼리스 메라,메라
14455,K. Muhar,카를로 무하르,무하르
8573,K. Nkuba,켄 끄바 치엔드,치엔드
574674,K. Steinmann,케이 슈타인만,슈타인만
1316,K. Théophile-Catherine,케빈 테오필카트린,테오필카트린
573613,K. Thermoncy,케이 테르몬시,테르몬시
26862,K. Thymianis,콘스탄티노스 티미아니스,티미아니스
1600,K. Tsimikas,코난스탄티노스 치미카스,치미카스
1998,K. Yılmaz,카르탈 카이라 을리마즈,을리마즈
312260,K. Young,카단 영,영
625426,Kamil Efe Üregen,카밀 우레겐,우레겐
357238,Keehan Willows,키한 윌로우스,윌로우스
637591,Kéfren Ali,케프렌 알리,알리
188319,Kevin Carlos,케빈 카를로스 오모루이 벤자민,벤자민
180731,L. Assignon,로렌츠 아시논,아시논
401333,L. Baret,릴리앙 바레,바레
941,L. Benito,로리스 베니토 소우토,베니토
441229,L. Dalipi,루프티 다리피,다리피
246,L. de Jong,뤽 더 용,용
392671,L. Diarra,라신 디아라,디아라
44814,L. Ferguson,루이스 퍼거슨,퍼거슨
179843,L. Gourna-Douath,루카스 구르나-도아스,구르나-도아스
26255,L. Höler,루카스 헐러,헐러
269349,L. Horníček,루카스 호르니체크,호르니체크
14394,L. Ivanušec,루카 이바누셰츠,이바누셰츠
454294,L. Jakirović,레온 자키로비치,자키로비치
349344,L. Jaquez,루카 안토니 자케즈,자케즈
398194,L. JovanoviÄ,라자르 요바노비치,요바노비치
437692,L. Kiaba Mounganga,루카 브루그만스,브루그만스
26239,L. Kübler,루카스 큐블러,큐블러
782,L. Pellegrini,로렌초 펠레그리니,펠레그리니
535099,L. Penna,엘 페나,페나
25311,L. Plogmann,루카 플로크만,플로크만
55949,Ľ. Šatka,루보미르 샤트카,샤트카
2998,Ł. Skorupski,우카시 스코룹스키,스코룹스키
562806,L. Stewart,엘 스튜어트,스튜어트
308814,L. Stojković,루카 스토이코비치,스토이코비치
28806,L. Tómasson,로기 토마손,토마손
496698,L. Zarić,루카 자리치,자리치
30948,L. Zima,루카시 지마,지마
237218,Lee Han-Beom,한범 리,리
142484,Leonardo Lelo,레오나르도 렐로,렐로
635854,Lotem Asres,로템 아스레스,아스레스
616154,Luca Lai,루카 라이,라이
461977,Luca Weinhandl,루카 바인필,바인필
628439,Luisinho,루이신호,신호
108017,M. Abu Fani,모하메드 아부 파니,아부 파니
296333,M. Bakrar,문세프 박라르,박라르
267728,M. Balikwisha,미셸앙주 발리퀴샤,발리퀴샤
19345,M. Bech,마즈 베흐 소렌센,소렌센
374500,M. Berger,마누 베르거,베르거
629379,M. Brignone,엠 브리뇨네,브리뇨네
318416,M. Broholm,마리우스 시버트센 브로홀름,브로홀름
37247,M. Brouwer,마이클 브라우어,브라우어
1604,M. Camara,모하메드 카마라,카마라
942,M. Camara,모하메드 알리 카마라,카마라
478610,M. Catovic,미르자 차토비치,차토비치
274312,M. Cho,모하메드-알리 초,초
437767,M. Costarelli,모르간 코스타렐리,코스타렐리
438692,M. de Carvalho,마티스 드 카르발료 소아레스,소아레스
37451,M. Deijl,마츠 데이일,데이일
161898,M. Didden,마티스 디든,디든
380434,M. Dorgeles,마호 예피 도르젤레스 가이-마리오 보차,도르젤레스
21067,M. Edjouma,말콤 실라스 에주마 라우아리,에주마
37735,M. Eerdhuijzen,마이크 에어드헤이젠,에어드헤이젠
2917,M. Eggestein,막시밀리안 에게슈타인,에게슈타인
408675,M. Eppink,메스 에핀크,에핀크
30827,M. Erlić,마르틴 에를리치,에를리치
340077,M. Fernandez-Pardo,마티아스 페르난데스-파르도,페르난데스-파르도
361348,M. Fofana,포파나 말릭,말릭
2915,M. Ginter,마티아스 긴터,긴터
490745,M. Goffi,막시마 아데아간 고피,고피
76109,M. Gómez,마리아노 고메즈,고메즈
1454,M. Guendouzi,마테오 엘리아스 켄조 근두지 올리에,근두지
49837,M. Günok,페미 멀트 근뉵,근뉵
414188,M. Jeng,말콤 젱,젱
364809,M. Jonathans,밀리아노 조나탄스,조나탄스
24832,M. Kamara,모하메드 케셀리 카마라,카마라
123468,M. Keller,마빈 켈러,켈러
22147,M. Koné,코아디오 에마뉴엘 코네,코네
265491,M. Lisica,마테오 리시카,리시카
322179,M. Lixandru,미하이 다니엘 리산드루,리산드루
407017,M. Lumpungu,모이세 봄비토 룸풍구,룸풍구
25306,M. Malone,모리스 막심리안 말론,말론
36865,M. Meulensteen,멜레 뫼렌스텐,뫼렌스텐
25342,M. Mittelstädt,막시밀리안 미텔슈테트,미텔슈테트
394,M. Mouandilmadji,마리우스 무안딜마지,무안딜마지
25916,M. Niakhaté,무사 냐카테,냐카테
339960,M. Özbaskıcı,무하메트 알리 어즈바스키치,어즈바스키치
1217,M. Ozdoev,마고메드 오즈도에프,오즈도에프
371029,M. Pålsson,말테 빌헬름 프레이드 폴손,폴손
154742,M. Pantović,밀로시 판토비치,판토비치
446089,M. Pessina,마시모 페시나,페시나
24,M. Philipp,막시밀리안 필리프,필리프
585850,M. Pimpong,엠 피몽,피몽
45006,M. Popescu,미하이 크리스티안 포페스쿠,포페스쿠
25324,M. Rashica,밀로트 라시차,라시차
21584,M. Ristić,미하일로 리스티치,리스티치
30996,M. Rohdén,마르쿠스 로흐덴,로흐덴
202919,M. Rosenfelder,막심리안 로젠펠더,로젠펠더
