external_id,eng_name,name_ko,short_name_ko
544046,A. Rezek,레제크,레제크
319495,A. Sadybekov,아딜렛 사디베코프,사디베코프
162451,A. Salah-Eddine,아나스 살라에딘,살라에딘
7525,A. Schlager,알렉산더 슐라거,슐라거
265528,A. Shirobokov,알렉산드르 시로보코프,시로보코프
840,A. Sigurðsson,아르노르 시귀르드손,시귀르드손
424637,A. Skogmar,에드리안 시암 스코그마르,스코그마르
412873,A. Sliti,아이멘 슬리티,슬리티
567973,A. Staff,스태프,스태프
449683,A. Taho,알랭 타호,타호
491103,A. Tape,아젤 타페-코브리사,타페
1271,A. Tchouaméni,오렐리앵 추아메니,추아메니
349,A. Terzić,알렉사 테르지치,테르지치
204043,A. Theate,아서 테이트,테이트
8777,A. Touba,아메드 투바,투바
675,A. Trubin,아나톨리 트루빈,트루빈
490788,A. Tuyakbayev,아자마트 투야크바예프,투야크바예프
72155,A. Ueda,우에다 아야세,아야세
347395,A. Vergara,안토니오 베르가라,베르가라
568273,A. Vignaud,비뇽노,비뇽노
355007,A. Yazıcı,아르다 야지치,야지치
457339,A. Yirajang,알라사나 이라장,이라장
3406,A. Zambo Anguissa,앙드레프랑크 잠보 앙기사,앙기사
111587,A. Zarutskiy,알렉산드르 자루츠키,자룸츠키
449509,Abdulay Bah,아브둘라이 주마 바,바
162122,Adrià Alti,아드리아 알티미라 레이날도스,알티미라
543467,Adrian Perez,에드리안 페레즈,페레즈
290045,Adrian Zeljković,에드리안 젤코비치,젤코비치
130262,Afonso Sousa,안톨로 가멜라스 데 핀요 소우사,소우사
365988,Aidan Harris,에이단 해리스,해리스
183849,Aitor Paredes,아이토르 파레데스 카사미차나,파레데스
182519,Alberto Moleiro,알베르토 모레이로,모레이로
161928,Alejandro Balde,알레한드로 발데,발데
332309,Alejandro Rego,알레한드로 레고 모라,레고
30510,Álex Berenguer,알렉스 베렝게르,베렝게르
312468,Álex Padilla,알레한드로 파딜라 페레즈,파딜라
394712,Alexander Hutton,알렉산더 허튼,허튼
337933,Alexei Rojas Fedorushchenko,알렉세이 로하스 페도루셴코,페도루셴코
394667,Almugera Raouf Mohammed Kabar,알무게라 라우프 모하메드 카바르,카바르
433395,Álvaro Cortés Moyano,알바로 코르테스 모야노,모야노
393073,Amin Chiakha,아민 치아카,치아카
1314,Amir Rrahmani,아미르 라흐마니,라흐마니
440428,Ander Izagirre,안데르 이사기레 세스토나,이사기레
41560,Anderson Silva,안더슨 올리베이라 실바,실바
325717,André Luiz,안드레 실바,실바
606267,Ange Lago,앙제 라고,라고
135775,Ansu Fati,안수 파티,파티
426668,Argus Vanden Driessche,아르구스 반덴 드리셰,드리셰
162473,Arnau Tenas,아르나우 테나스 우레냐,테나스
352375,Arthur,아르투르 아우구스토 데 마토스 소아레스,아르투르
8451,Aurélio Buta,아우렐리오 가브리엘 울리네이아 부타,부타
622,Aymeric Laporte,에므리크 라포르트,라포르트
18906,Ayoze Pérez,아요세 페레스,페레스
494741,B. Aldashev,비. 알다셰프,알다셰프
156428,B. Austin,브랜던 오스틴,오스틴
95,B. Badiashile,비. 바디아실,바디아실
463908,B. Bailey-Joseph,비. 베일리-조셉,베일리-조셉
357424,B. Beganović,비. 베가노비치,베가노비치
334879,B. Bouanani,비. 부아나니,부아나니
19250,B. Brahimi,비. 브라히미,브라히미
164,B. Davies,벤 데이비스,데이비스
30421,B. Djimsiti,베라트 짐시티,짐시티
31035,B. Drągowski,바르트워미에이 드롱고프스키,드롱고프스키
125675,B. Fiabema,비. 피아베마,피아베마
39122,B. Finne,보르드 핀네,핀네
130423,B. Gilmour,빌리 길모어,길모어
486523,B. Hawighorst,비. 하위호르스트,하위호르스트
1535,B. Hüseynov,비. 휘세이노프,휘세이노프
399893,B. Kiwa,비. 키와,키와
264627,B. Kutlu,비. 쿠틀루,쿠틀루
659070,B. Laurendon,비. 로렌돈,로렌돈
24217,B. Mazikou,비. 마지코우,마지코우
1173,B. Meling,비. 멜링,멜링
39061,B. Moe,비. 뫼,뫼
70389,B. Mustafazadə,비. 무스타파자데,무스타파자데
127657,B. Nagy,비. 나지,나지
48002,B. Nygren,비. 니그렌,니그렌
27985,B. Ötvös,비. 어트베쉬,어트베쉬
343577,B. Rice,비. 라이스,라이스
154896,B. Sheji,비. 세지,세지
24835,B. Tekpetey,버나드 테크페테이,테크페테이
37652,B. van den Boomen,브란코 반 덴 부멘,반 덴 부멘
503702,Bernard Nguene,버나드 누에네,누에네
74563,Besnik Krasniqi,베스니크 크라스니치,크라스니치
3613,Blerim Krasniqi,블레림 크라스니치,크라스니치
30497,Bremer,글레이송 브레메르,브레메르
1163,Bruma,브루마,브루마
404243,Bruno Ramos,브루누 카르발류,카르발류
343345,C. Alexiou,크리스토스 알렉시우,알렉시우
508419,Ç. Balta,차그리 하칸 발타,발타
138460,C. Barron,코너 클락 바론,바론
2975,C. Blackman,세자르 로돌포 블랙만 카마레나,블랙만
19850,C. Burgess,크리스찬 알버트 엘리엇 버저스,버저스
37186,C. Dessers,시릴 데서스,데서스
561812,C. Garofalo,가로팔로,가로팔로
271869,C. Kabongo,크리스토프 카봉고,카봉고
49453,C. Kouakou,크리스 쿠아쿠,쿠아쿠
178362,Č. Makreckis,체브라일스 막레키스,막레키스
371916,C. Mawissa Elebi,크리스찬 마위사 엘레비,엘레비
392514,C. Mouzakitis,크리스토스 무자키티스,무자키티스
19272,C. O&apos;Dowda,캘럼 조슈아 라이언 오도우다,오도우다
339172,C. Osmand,캘럼 제임스 오스만드,오스만드
850,C. Pinsoglio,카를로 핀솔리오,핀솔리오
137131,C. Rösler,콜린 뢰슬러,뢰슬러
284571,C. Sagoe,찰스 과메 사고에 주니어,사고에
162211,C. Sandra,시세 산드라,산드라
179449,C. Souaré,체이크 우마르 수아레,수아레
18776,Ç. Söyüncü,찰라르 쇠윈쥐,쇠윈쥐
36910,C. Stengs,캘빈 스텡스,스텡스
18768,C. Tosun,젱크 토순,토순
785,C. Ünder,젱기즈 윈데르,윈데르
409607,C. Wiener-Pucher,크리스토프 비너르 푸쳐,푸쳐
216762,C. Zafeiris,크리스토스 자페리스,자페리스
216553,Cadu,카르두,카르두
10316,Caio Henrique,카이우 엔히키,엔히키
279797,Caio Vidal,카이오 비달 로차,로차
324750,Carlos Martín,까를로스 마르틴 도밍게스,도밍게스
386306,César Palacios,세사르 파라시오스 페레스,페레스
389034,Charlie Gray,찰리 그레이,그레이
195580,Clayton,클레이튼 페르난데스 실바,실바
451314,Colby Donovan,콜비 도노반,도노반
204037,Costinha,코스티냐,코스티냐
505,D. Alaba,다비트 알라바,알라바
43119,D. Alibec,데니스 알리베크,알리베크
1121,D. Arzani,다니엘 아르자니,아르자니
455245,D. Bakola,다릴 바콜라,바콜라
550932,D. Banjaqui,반자키,반자키
364814,D. Bassi,다니엘 조슈아 바시 야코브센,바시
391000,D. Bonsu,데릭 본수,본수
2945,D. Bronn,딜랑 브론,브론
532218,D. Buch,부치,부치
504157,D. Coulibaly,지브릴 쿨리발리,쿨리발리
304373,D. De Roeve,덴젤 데 로에브,데 로에브
28322,D. Dibusz,디부스 데네시,데네시
66214,D. Douděra,다비드 두데라,두데라
31173,D. Frattesi,다비데 프라테시,프라테시
56009,D. Glazer,단 레온 글라저,글라저
9030,D. Graovac,다니엘 그라오바츠,그라오바츠
28409,D. Gróf,다비드 아티라 그로프,그로프
342464,D. Guðjohnsen,다니엘 그뷔드욘센,그뷔드욘센
33095,D. Hashioka,하시오카 다이키,다이키
269188,D. Hristov,다미안 희스토프 희스토프,희스토프
105321,D. Ignatenko,단일로 이그나텐코,이그나텐코
344258,D. Kacuri,디온 카쿠리,카쿠리
322050,D. Kasabulat,다미르 카사불라트,카사불라트
383647,D. Kochen,디에고 코첸,코첸
38763,D. Lavalée,디미트리 도미니크 라발레,라발레
1305,D. Livaković,도미니크 리바코비치,리바코비치
25341,D. Luckassen,데릭 루카센,루카센
33224,D. Maeda,마에다 다이젠,다이젠
134926,D. Maldini,다니엘 말디니,말디니
20863,D. Mancini,다니엘 만치니,만치니
569021,D. Mesonero,메소네로,메소네로
400679,D. Moses,데이비드 모세스,모세스
311820,D. Murray,데이인 머레이,머레이
567867,D. Ofli,오플리,오플리
453664,D. Reymov,디아스 레이모프,레이모프
442537,D. Sarapata,도미닉 사라파타,사라파타
445472,D. Satpaev,다스탄 삿파에프,삿파에프
48722,D. Schmid,도미닉 로빈 슈미트,슈미트
19235,D. Spence,디오프 테후티 제드-호텝 스펜스,스펜스
568115,D. Spinelli,스피넬리,스피넬리
61156,D. Strelec,다비트 스트렐레츠,스트렐레츠
1378,D. Takáč,도미닉 타카치,타카치
388769,D. Toula,다니엘 툴라,툴라
282903,D. van den Heuvel,트리스탄 다니크 반 덴 흐벨,반 덴 흐벨
383017,D. Vavassori,도미닉 바바소리,바바소리
290212,D. Višinský,데니스 비신스키,비신스키
2810,D. Zakaria,데니스 레미 자카리아 라코 라도,자카리아
2286,D. Zappacosta,다비데 차파코스타,차파코스타
128772,D. Zima,다비트 지마,지마
277159,Dani Bolt,다니엘 볼트,볼트
47281,Dani García,다니엘 가르시아 카리요,카리요
386869,Dani MartÃ­nez,다니 마르티네스 모레노,마르티네스
1323,Dani Olmo,다니 올모,올모
928,Dani Parejo,다니엘 파레호,파레호
371912,Dani Rodríguez,다니 로드리게스 크레스포,로드리게스
47278,Dani Vivian,다니 비비안 모레노,비비안
41892,Daniel Bragança,다니엘 브라간사,브라간사
455356,Daniel Budesca,다니엘 부데스카 로페스,부데스카
424461,Dániel István Radnóti,다니엘 이스티반 라드노티,라드노티
1605,Daniel Podence,다니엘 포덴스,포덴스
553,Danilo,다닐루,다닐루
22163,Dante,단치,단치
392146,Danylo Krevsun,다닐로 크레브순,크레브순
449689,David Daiber,다비드 다이버,다이버
330436,David Jiménez,다비드 히메네스 코레도르,히메네스
411693,David Moreira,다비드 모레이라,모레이라
552,David Neres,다비드 네리스,네리스
41996,David Sualehe,다비드 세나 페르난데스 수알레,수알레
37435,Deroy Duarte,데로이 두아르트,두아르트
451355,Diego Aguado,디에고 아과도,아과도
330296,Diego Callai,디에고 칼라이 실바,칼라이
122956,Diego Conde,디에고 콘데 알콜라도,콘데
26856,Dinis Almeida,디니스 알메이다,알메이다
386314,Diogo Ferreira,디오고 페레이라,페레이라
364811,Diogo Ferreira Prioste,디오고 페레이라 프리오스테,페레이라
162481,Diogo Nascimento,디오고 나산시멘투,나산시멘투
474378,Don-Angelo Christoffel Annum-Assamoah Konadu,돈-안젤로 크리스토펠 안눔-아사모아 코나두,코나두
341080,E. Addai,에마누엘 아다이,아다이
444468,E. Aguilar,엔리케 마를론 아귈라,아귈라
7719,E. Aiwu,에마뉴엘 아이우,아이우
568050,E. Arac,에게 아라치,아라치
322506,E. Aydın,에윕 아이딘,아이딘
464055,E. Baidoo,에드문드 바이두,바이두
329409,E. Bajraktarevic,에스미르 바이라크타레비치,바이라크타레비치
105475,E. Bejtulai,에그존 바이툴라이,바이툴라이
409306,E. Bille,에릭 이브 빌레,빌레
109750,E. Boakye,에릭 보아케,보아케
28326,E. Botka,보트커 엔드레,엔드레
567978,E. C. Karasu,카라수,카라수
864,E. Can,엠레 잔,잔
579072,E. De Chiara,데 키아라,데 키아라
50057,E. Elmalı,에브렌 에렌 엘말리,엘말리
1358,E. Elmas,엘리프 엘마스,엘마스
322882,E. Fernandez,에마뉴엘 올루와세군 페르난데스,페르난데스
343566,E. Fikaj,엘턴 피카이,피카이
560981,E. Gift,기프트,기프트
197625,E. Guðmundsson,에게르트 아론 구드문스손,구드문스손
416062,E. Helland,에이빈드 파우스케 헬란드,헬란드
7683,E. Karić,에미르 카릭,카릭
145953,E. Kornvig,에밀 네스트베드 코른비그,코른비그
2855,E. Krafth,에밀 크라프트,크라프트
47960,E. Kurtulus,에드빈 쿠르툴루스,쿠르툴루스
278017,E. Morina,엔드리트 모리나,모리나
6002,E. Palacios,에세키엘 팔라시오스,팔라시오스
38692,E. Palmer-Brown,에릭 로스 팔머-브라운,팔머-브라운
551763,E. Pitak,피탁,피탁
105726,E. Prekop,에릭 프레코프,프레코프
192015,E. Sevikyan,에드가르 세비키안,세비키안
21587,E. Skhiri,엘리에스 스키리,스키리
53597,E. Sorokin,에고르 소로킨,소로킨
489058,E. Sylejmani,실레이마니,실레이마니
111532,E. Tapalov,에르킨 타팔로프,타팔로프
41150,E. Tapsoba,에드몽 탑소바,탑소바
412869,E. Waayers,유스 바아예르스,바아예르스
162707,E. Wahi,세페 엘예 와히,와히
48392,E. Zhegrova,에돈 제그로바,제그로바
543468,Eder Aller,에더 알레르,알레르
301363,Edmilson,에드밀손 데 파울라 산토스 필료,파울라
449626,Eduardo Felicíssimo,에두아르도 펠리시시모,펠리시시모
262845,Eduardo Quaresma,에두아르도 콰레스마,콰레스마
420351,Elias  Benkara,엘리아스 벤카라,벤카라
382492,Elias Baum,엘리아스 바움,바움
423188,Enes Emre Büyük,에네스 엠레 비윅,비윅
394384,Erick Marcus,에릭 마르쿠스,마르쿠스
39058,F. Bjørkan,프레드릭 안드레 비욘칸,비욘칸
25196,F. Buntić,파비얀 분티치,분티치
443501,F. Cassa,페데리코 카사,카사
276670,F. Chaïbi,파레스 샤이비,샤이비
414474,F. Chávez,펠리페 마를론 차베스,차베스
538,F. de Jong,프렝키 더 용,용
30536,F. Đuričić,필리프 주리치치,주리치치
394174,F. Gigov,필립 르비넨 고이고프,고이고프
26965,F. Ioannidis,포티스 요아니디스,요아니디스
66531,F. Kaloč,필립 칼로치,칼로치
39232,F. Knudsen,프레드릭 팔레센 크눗센,크눗센
498673,F. Koçak,푸르칸 코차크,코차크
280335,F. Krätzig,프란스 크레치크,크레치크
325594,F. Lemaréchal,펠릭스 르마레샬,르마레샬
290546,F. Leysen,페데 레이센,레이센
162281,F. Lichý,필립 리히,리히
3487,F. Maloku,파톤 말로쿠,말로쿠
341839,F. Mané,필리포 칼릭스테 마네,마네
181808,F. Miretti,파비오 미레티,미레티
2820,F. Mladenović,필리프 믈라데노비치,믈라데노비치
39066,F. Myhre,펠릭스 혼 뮈레,뮈레
6064,F. Ortega,프란시스코 가브리엘 오르테가,오르테가
628356,F. Pavic,파비치,파비치
70078,F. Pellistri,파쿤도 펠리스트리 레볼로,펠리스트리
568380,F. Pohl,폴,폴
30419,F. Rossi,프란체스코 로시,로시
2806,F. Schär,파비안 셰어,셰어
351483,F. Sjøvold,프레드릭 쇼볼,쇼볼
319388,F. Tebo Uchenna,프랭클린 데골 테보 우첸나,우첸나
221605,F. Wiegele,플로리안 비겔,비겔
129791,Fábio Silva,파비우 시우바,시우바
420685,Filip Rozga,필립 로즈가,로즈가
433272,Findlay Curtis,핀들레이 커티스,커티스
490759,Flávio Gonçalves,플라비오 페레이라 곤살베스,곤살베스
382491,Fousseny Doumbia,푸센이 돔비아,돔비아
396475,Fran González,프란 곤살레스,곤살레스
361417,Francisco Silva,프란시스코 실바,실바
905,Fred,프레데리쿠 호드리게스 산투스,산투스
341912,G. Ambrosino,주세페 암브로시노 디 브룃토피로,암브로시노
568099,G. Ankamafio,안카마피오,안카마피오
483118,G. Bernardeau,가뱅 베르나르도,베르나르도
84081,G. Biancone,주리안 비앙코네,비앙코네
31042,G. Di Lorenzo,조반니 디 로렌초,로렌초
61950,G. Güvenç,귀나이 귀벤치,귀벤치
169525,G. Haider,가브리엘 하이더,하이더
395040,G. Ilenikhena,조르주 일레니케나,일레니케나
111148,G. Kanichowsky,가브리엘 길라드 카니초우스키,카니초우스키
62138,G. Karačić,고란 카라치치,카라치치
51171,G. Kashia,구람 카시아,카시아
26828,G. Kiriakopoulos,조르고스 키리아코폴루스,키리아코폴루스
119795,G. Kochorashvili,조르기 코초라슈빌리,코초라슈빌리
26848,G. Kotsiras,요아니스 코치라스,코치라스
451997,G. Kouraklis,요르기아스 코우라클리스,코우라클리스
272457,G. Manvelyan,고르 만벨리안,만벨리안
180496,G. Mikautadze,기오르기 미카우타제,미카우타제
48828,G. Morandi,조토 조세프 모란디,모란디
53740,G. Ondoua,가엘 온두아,온두아
359390,G. Read,지바이로 리드,리드
24121,G. Sangaré,구스타보 패브리체 산가레,산가레
289761,G. Scalvini,조르조 스칼비니,스칼비니
37742,G. Smal,헤이스 스말,스말
324234,G. Szalai,가보르 샌도르 샬라이,샬라이
135839,G. Vagiannidis,게오르기오스 바이아니디스,바이아니디스
24614,G. Zaria,조지 자리아,자리아
48201,G. Þórarinsson,구드문두르 토라린손,토라린손
31624,Gabriel Strefezza,가브리엘 스트레페자,스트레페자
296667,Gavi,파블로 가비,가비
154839,Geny Catamo,지니 카타모,카타모
393191,Gerald Alders,제랄드 알더스,알더스
1707,Gerard Moreno,제라르 모레노,모레노
128385,Gonçalo Borges,곤살로 오스카 알부케르크 보르제스,보르제스
41529,Gonçalo Gregório,곤살로 데 알메이다 그레고리오,그레고리오
265595,Gonçalo Inácio,곤살루 이나시우,이나시우
400525,Gonçalo Oliveira,곤살로 올리베이라,올리베이라
41236,Gonçalo Silva,곤살로 필리페 올리베이라 실바,실바
47299,Gorosabel,안도니 고로사벨 에스피노사,고로사벨
314145,Guilherme Henriques da Silva Carvalho,기우에르메 앙리케스 다 실바 카르발류,카르발류
453906,H. Ahanor,호네스트 아하노르,아하노르
335095,H. Bolin,악셀 후고 볼린,볼린
26113,H. Bonmann,핸드릭 본만,본만
4399,H. Boudaoui,이샴 부다위,부다위
458409,H. Camara,헨리 나비 주니어 카마라,카마라
445431,H. Cəbrayılzadə,히크메트 제브라일자데,제브라일자데
553529,H. Dudziak,두지악,두지악
15514,H. Hambardzumyan,호반네스 함바르주미안,함바르주미안
61266,H. Harutyunyan,호반네스 하루투니안,하루투니안
306979,H. Igamane,함자 이가마네,이가마네
32893,H. Ito,이토 히로키,히로키
417914,H. Koutoune,함자 쿠투네,쿠투네
335094,H. Larsson,후고 라르손,라르손
20531,H. Maïga,딕보 지남파 하비브 마이가,마이가
32960,H. Morita,모리타 히데마사,히데마사
567794,H. N. Chooly,엔 츨리,엔 츨리
290213,H. Siquet,휴고 티에리 시케,시케
39291,H. Vetlesen,휴고 베가르드 베틀센,베틀센
41160,Hélder Ferreira,헬데르 페레이라,페레이라
514913,Hugo López,우고 로페스,로페스
453670,I. Bekbolat,이스마일 벡볼라트,벡볼라트
31552,I. Chochev,이바일로 초체프,초체프
21140,I. Cissé,이브라힘 시세,시세
62137,İ. Eğribayat,이르판 찬 에그리바야트,에그리바야트
198395,I. Guteša,이반 구테샤,구테샤
137976,I. Hien,이삭 히엔,히엔
553530,I. Ibrahim,이브라힘,이브라힘
158121,I. Jakobs,이스마일 야콥스,야콥스
105154,I. Jansson,이삭 알렉산더 얀손,얀손
49857,İ. Kahveci,이르판 카흐베지,카흐베지
988,I. Kiese Thelin,이삭 키에세 텔린,텔린
548706,I. Luque,루케,루케
57153,I. Määttä,이삭 딥비크 매타,매타
446249,I. Mbaye,이브라힘 음바예,음바예
277557,I. Mustafa,일리르 무스타파,무스타파
111288,I. Nachmias,이단 나흐미아스,나흐미아스
1174,I. Ogbu,이고 오그부,오그부
37465,I. Oulad Omar,임란 울라드 오마르,오마르
207,I. Perišić,이반 페리시치,페리시치
15328,I. Schranz,이반 슈란츠,슈란츠
407659,I. Sjong,이삭 아론 슈옹,슈옹
531402,I. Toure,이 투레,투레
47294,I. Williams,이냐키 윌리암스,윌리암스
78094,I. Yordanov,이반 올린옵 요르다노프,요르다노프
214463,İ. Yüksek,이스마엘 윅세키,윅세키
98508,I. Zulfiu,일리아사 줄피우,줄피우
384267,Ibon Sánchez,이본 이그나시오 산체스 오센,산체스
290740,Ilias Akhomach,일리아스 아호마시,아호마시
341700,Iván Fresneda,이반 프레스네다,프레스네다
345387,Ivan Lima,이반 코레이아 포세르 리마,리마
369425,J. Adjetey,조나스 아제이 아제이,아제이
15788,J. Andersson,에릭 조엘 안데르손,안데르손
369674,J. Bahoya,장마테오 바호야 네고세,바호야
313638,J. Beck,율리우스 에스켈룬 벡,벡
37137,J. Bijlow,유스틴 베일로,베일로
37246,J. Blaswich,야니스 조나단 블라스위치,블라스위치
30531,J. Boga,제레미 보가,보가
1230,J. Bořil,얀 보릴,보릴
2930,J. Butland,잭 버틀런드,버틀런드
467839,J. Byfield,준아이 바이필드,바이필드
125674,J. Cabal,후안 다비드 카발 무릴로,카발
560905,J. Cestero Sancho,제이 세스테로 산초,산초
25008,J. Clauss,조나탕 클로스,클로스
36827,J. de Lange,제프리 데 랑게,랑게
39178,J. Faye Lund,줄리안 레크달 파예 룬드,룬드
166,J. Foyth,후안 포이스,포이스
48595,J. Frick,제레미 프릭,프릭
449057,J. Gentles,조슈아 젠틀스,젠틀스
19041,J. Gorenc Stankovič,요나 고렌츠 스탄코비치,스탄코비치
26291,J. Grahl,예른스 그랄,그랄
48496,J. Guillemenot,제레미 브루노 길레모노,길레모노
394700,J. Heerkens,요에리 예세 헤르켄스,헤르켄스
25635,J. Hofmann,요나스 호프만,호프만
135515,J. Karlsson,올로프 요한 안드레아스 칼슨,칼슨
308868,J. Kenny,조니 케니,케니
462213,J. Kolísek,야쿱 콜리셀,콜리셀
48072,J. Levi,조나단 알베르토 레비,레비
945,J. Lotomba,무블라 조르단 로톰바,로톰바
15423,J. Mall,조엘 이브스 말,말
128768,J. Markovič,야쿱 마르코비치,마르코비치
561033,J. Martinez,제이 마르티네스,마르티네스
350625,J. Meghoma,제이든 메고마,메고마
394986,J. Mellberg,요한 올로프 멜베리,멜베리
493409,J. Mensah,제레마이아 덴닛 멘사,멘사
13183,J. Mesa,후안 카밀로 메사 안투네스,메사
2465,J. Musso,후안 무소,무소
544044,J. Navarro Jimenez,하비에르 나바로 히메네스,나바로
567694,J. Neto,제이 네토,네토
162771,J. Ngankam,가이탄 재시크 강캄,강캄
29,J. Oblak,얀 오블라크,오블라크
2801,J. Omlin,요나스 오믈린,오믈린
272721,J. Oosterwolde,제이든 오스터펠더,오스터펠더
354027,J. Ordoñez,조엘 레안드로 오르도네스 게레로,오르도네스
338998,J. Paluska,얀 파루스카,파루스카
441221,J. Plug,얀 플러흐,플러흐
416697,J. Porter,잭 포터,포터
31047,J. Rasmussen,야콥 람수센,람수센
19482,J. Rothwell,조셉 매튜 로스웰,로스웰
335101,J. Rouhi,요나스 야코브 로히,로히
18737,J. Ruddy,존 러디,러디
568379,J. Schlich,제이 슐리흐,슐리흐
37890,J. Schouten,예르디 스하우턴,스하우턴
64339,J. Sery Larsen,야펫 세리 라르센,라르센
342226,J. Šljivić,요반 슐리비치,슐리비치
361487,J. Slory,제이든 페르난도 슬로리,슬로리
57445,J. Soltvedt,요아킴 솔트베트,솔트베트
15832,J. Sørensen,야코브 룽기 서렌센,서렌센
44865,J. Souttar,존 프란시스 서터,서터
304984,J. Spileers,조르네 스필리어스,스필리어스
66347,J. Staněk,인드르지흐 스타네크,스타네크
133406,J. Stanojev,주그 스타노예프,스타노예프
440070,J. Stawiecki,줄 스타비에키,스타비에키
626,J. Stones,존 스톤즈,스톤즈
2733,J. Stryger Larsen,옌스 스트뤼게르 라르센,라르센
14701,J. Šutalo,요시프 슈탈로,슈탈로
351014,J. Suzuki,스즈키 준노스케,준노스케
1744,J. Tavernier,제임스 태버니어,태버니어
434623,J. van den Berg,조엘 반 덴 베르흐,반 덴 베르흐
336654,J. Van Neck,옐러 반 넥,반 넥
37749,J. Veerman,조이 페이르만,페이르만
451425,Jacob Peter Hödl,야콥 피터 허들,허들
361735,James Rowswell,제임스 로스웰,로스웰
525275,Jamie Atangana,제이미 아탄가나,아탄가나
441271,Jannik Schuster,얀닉 슈스터,슈스터
432595,Jannis Bärtl,야니스 베르틀,베르틀
443629,Jarell Njike Simo,자렐 니제크 시모,시모
336685,Javier Boñar,하비에르 보냐르,보냐르
436925,Javier Gil,하비에르 힐,힐
311384,Jefté,제프테 비탈 다 실바 디아스,비탈
182181,Jesús Areso,헤수스 아레소,아레소
